KF_RT — Linear Kalman Filter (Numba JIT)
  Q=0.01  R=50.0  (hardcoded)
  H linearized at LS estimate each step
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[KF_RT] Warming up JIT kernels... OK

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)   dt(ms)
--------------------------------------------------
[KF] init  x=6362.5  y=814.7
  42.691    2516     6500.2      844.0    0.091
  42.709    2517     6501.9      842.5    0.088
  42.725    2518     6499.7      843.6    0.085
  42.744    2519     6497.8      844.5    0.083
  42.760    2520     6496.9      845.9    0.083
  42.777    2521     6495.1      845.5    0.082
  42.797    2522     6494.4      845.8    0.082
  42.815    2523     6494.2      846.6    0.086
  42.834    2524     6494.1      847.6    0.082
  42.851    2525     6496.0      847.1    0.088
  42.868    2526     6496.5      845.8    0.084
  42.884    2527     6495.0      846.5    0.084
  42.903    2528     6493.8      847.3    0.086
  42.919    2529     6492.0      847.2    0.083
  42.939    2530     6497.9      841.7    0.083
  42.956    2531     6495.4      841.6    0.083
  42.974    2532     6494.1      843.0    0.081
  42.990    2533     6494.3      843.8    0.081
  43.008    2534     6494.5      845.5    0.082
  43.027    2535     6493.5      846.1    0.082
  43.043    2536     6500.2      846.7    0.118
  43.060    2537     6498.2      847.2    0.085
  43.077    2538     6499.2      845.8    0.081
  43.094    2539     6497.5      847.1    0.081
  43.114    2540     6494.8      848.6    0.084
  43.132    2541     6501.0      843.5    0.082
  43.149    2542     6507.2      839.7    0.082
  43.166    2543     6506.1      842.1    0.083
  43.183    2544     6503.2      843.4    0.086
  43.206    2545     6500.3      844.7    0.085
  43.225    2546     6497.4      845.3    0.085
  43.242    2547     6499.5      844.2    0.082
  43.259    2548     6498.3      844.5    0.099
  43.277    2549     6497.1      844.4    0.091
  43.293    2550     6496.3      846.5    0.087
  43.312    2551     6495.0      846.3    0.127
  43.328    2552     6495.1      848.0    0.085
  43.345    2553     6493.3      849.4    0.084
  43.364    2554     6491.8      850.4    0.096
  43.381    2555     6489.9      851.7    0.085
  43.397    2556     6488.6      852.5    0.084
  43.417    2557     6487.5      853.9    0.089
  43.433    2558     6489.8      852.4    0.078
  43.452    2559     6491.0      850.8    0.083
  43.470    2560     6493.1      849.0    0.077
  43.487    2561     6494.7      847.2    0.075
  43.504    2562     6496.3      846.0    0.091
  43.523    2563     6495.6      846.5    0.085
  43.539    2564     6500.2      848.4    0.084
  43.556    2565     6500.1      849.8    0.088
  43.573    2566     6498.9      851.0    0.085
  43.590    2567     6497.5      851.2    0.084
  43.608    2568     6496.1      852.9    0.085
  43.625    2569     6498.0      850.9    0.083
  43.641    2570     6496.3      852.3    0.085
  43.658    2571     6495.2      853.8    0.087
  43.677    2572     6492.9      853.4    0.082
  43.693    2573     6497.7      855.7    0.094
  43.710    2574     6495.9      856.9    0.090
  43.729    2575     6494.4      858.0    0.126
  43.745    2576     6492.1      859.2    0.091
  43.761    2577     6490.7      859.9    0.087
  43.778    2578     6489.8      861.0    0.092
  43.795    2579     6487.3      862.8    0.179
  43.812    2580     6489.5      861.0    0.107
  43.828    2581     6487.6      861.3    0.084
  43.845    2582     6485.6      862.1    0.077
  43.863    2583     6483.9      862.7    0.077
  43.879    2584     6482.2      863.3    0.077
  43.896    2585     6480.3      863.9    0.075
  43.913    2586     6489.7      868.9    0.118
  43.932    2587     6488.3      869.4    0.094
  43.950    2588     6486.9      870.3    0.091
  43.966    2589     6485.4      870.9    0.095
  43.983    2590     6484.5      871.1    0.089
  44.000    2591     6483.8      872.6    0.087
  44.017    2592     6486.0      871.2    0.086
  44.035    2593     6484.6      872.0    0.082
  44.052    2594     6483.0      873.0    0.081
  44.068    2595     6482.5      874.3    0.080
  44.085    2596     6481.4      874.4    0.079
  44.102    2597     6479.1      874.9    0.098
  44.121    2598     6476.7      875.2    0.097
  44.137    2599     6478.8      873.8    0.092
  44.154    2600     6477.2      874.7    0.091
  44.173    2601     6476.2      875.1    0.088
  44.191    2602     6479.9      877.8    0.089
  44.206    2603     6478.1      877.9    0.130
  44.224    2604     6475.9      877.1    0.082
  44.240    2605     6474.3      877.6    0.078
  44.257    2606     6473.0      878.3    0.098
  44.273    2607     6472.8      879.1    0.082
  44.291    2608     6472.5      879.9    0.079
  44.307    2609     6471.1      880.4    0.097
  44.324    2610     6469.1      880.6    0.085
  44.343    2611     6467.1      881.2    0.085
  44.361    2612     6465.8      882.2    0.092
  44.377    2613     6464.7      882.1    0.085
  44.397    2614     6463.5      882.1    0.078
  44.415    2615     6462.3      883.0    0.079
  44.435    2616     6461.1      883.7    0.103
  44.453    2617     6458.4      882.4    0.097
  44.471    2618     6457.2      882.6    0.099
  44.489    2619     6455.3      884.1    0.095
  44.508    2620     6453.3      884.0    0.094
  44.525    2621     6451.9      883.5    0.092
  44.543    2622     6450.9      883.9    0.079
  44.559    2623     6450.8      884.4    0.076
  44.575    2624     6451.1      884.8    0.077
  44.592    2625     6455.4      885.8    0.075
  44.611    2626     6461.6      885.5    0.088
  44.630    2627     6461.1      886.2    0.086
  44.649    2628     6460.3      886.7    0.094
  44.669    2629     6458.6      887.2    0.086
  44.688    2630     6457.7      888.5    0.082
  44.708    2631     6471.1      877.5    0.088
  44.725    2632     6475.2      880.7    0.089
  44.743    2633     6472.6      880.8    0.097
  44.761    2634     6471.1      880.6    0.087
  44.780    2635     6470.4      879.6    0.083
  44.798    2636     6469.7      879.0    0.081
  44.816    2637     6468.9      879.2    0.100
  44.832    2638     6467.1      879.2    0.092
  44.851    2639     6472.7      874.1    0.084
  44.869    2640     6478.2      869.7    0.082
  44.887    2641     6478.4      869.7    0.084
  44.905    2642     6479.2      870.3    0.088
  44.923    2643     6479.9      869.5    0.084
  44.941    2644     6479.0      869.8    0.083
  44.959    2645     6480.5      869.0    0.082
  44.977    2646     6479.8      869.0    0.080
  44.993    2647     6478.1      869.9    0.080
  45.014    2648     6476.3      870.4    0.081
  45.034    2649     6474.7      871.2    0.097
  45.050    2650     6472.5      871.9    0.113
  45.065    2651     6471.4      872.6    0.087
  45.083    2652     6469.9      873.2    0.082
  45.099    2653     6467.7      873.5    0.080
  45.118    2654     6465.6      872.9    0.080
  45.135    2655     6465.0      872.8    0.080
  45.155    2656     6464.5      872.8    0.085
  45.174    2657     6463.2      873.7    0.081
  45.193    2658     6461.9      874.0    0.080
  45.213    2659     6461.1      874.4    0.079
  45.228    2660     6464.5      872.1    0.083
  45.247    2661     6468.3      870.3    0.084
  45.264    2662     6471.1      869.3    0.101
  45.280    2663     6472.9      868.6    0.125
  45.297    2664     6471.4      868.2    0.086
  45.315    2665     6471.6      867.7    0.086
  45.333    2666     6471.1      867.6    0.106
  45.349    2667     6469.5      868.7    0.088
  45.367    2668     6468.0      870.5    0.098
  45.384    2669     6467.0      871.2    0.077
  45.401    2670     6470.2      873.5    0.075
  45.421    2671     6467.6      873.7    0.083
  45.438    2672     6465.0      873.9    0.077
  45.457    2673     6462.5      873.2    0.099
  45.475    2674     6461.5      873.4    0.085
  45.493    2675     6460.5      873.3    0.085
  45.513    2676     6459.5      873.4    0.093
  45.531    2677     6458.5      873.8    0.108
  45.549    2678     6457.4      874.5    0.154
  45.569    2679     6456.3      874.5    0.094
  45.587    2680     6455.1      874.3    0.085
  45.606    2681     6453.7      874.4    0.090
  45.624    2682     6452.1      874.8    0.087
  45.639    2683     6451.5      875.4    0.093
  45.658    2684     6451.0      876.8    0.089
  45.675    2685     6451.0      876.3    0.087
  45.693    2686     6451.1      876.2    0.084
  45.709    2687     6452.0      877.6    0.086
  45.725    2688     6452.1      877.9    0.084
  45.743    2689     6453.7      877.4    0.098
  45.760    2690     6452.8      876.8    0.095
  45.778    2691     6452.1      876.9    0.091
  45.795    2692     6451.0      877.7    0.085
  45.811    2693     6450.9      877.5    0.085
  45.827    2694     6451.1      877.4    0.081
  45.843    2695     6451.1      876.3    0.080
  45.860    2696     6451.2      875.7    0.082
  45.877    2697     6451.5      875.3    0.081
  45.893    2698     6450.6      875.3    0.084
  45.911    2699     6452.1      873.8    0.083
  45.929    2700     6452.3      873.2    0.084
  45.946    2701     6452.7      872.6    0.096
  45.966    2702     6453.2      872.1    0.086
  45.987    2703     6452.5      871.3    0.084
  46.005    2704     6451.8      869.9    0.080
  46.026    2705     6451.2      869.6    0.080
  46.044    2706     6451.3      869.5    0.084
  46.063    2707     6451.5      869.5    0.085
  46.080    2708     6449.7      869.6    0.083
  46.098    2709     6448.5      870.4    0.087
  46.116    2710     6448.5      870.7    0.083
  46.135    2711     6448.4      870.8    0.081
  46.155    2712     6448.5      871.4    0.079
  46.172    2713     6447.7      871.1    0.084
  46.189    2714     6447.1      872.4    0.080
  46.208    2715     6446.0      872.6    0.085
  46.224    2716     6445.0      873.2    0.081
  46.243    2717     6444.8      873.9    0.086
  46.260    2718     6444.5      874.4    0.124
  46.277    2719     6443.7      873.7    0.109
  46.293    2720     6443.8      874.9    0.088
  46.310    2721     6444.1      875.3    0.086
  46.329    2722     6444.8      876.0    0.083
  46.347    2723     6445.0      876.5    0.086
  46.363    2724     6445.3      875.9    0.097
  46.380    2725     6444.8      875.7    0.086
  46.397    2726     6444.5      875.9    0.082
  46.414    2727     6444.3      875.3    0.084
  46.430    2728     6453.0      869.5    0.091
  46.447    2729     6452.4      870.7    0.083
  46.463    2730     6452.7      871.8    0.099
  46.481    2731     6453.1      872.7    0.080
  46.499    2732     6453.0      872.3    0.075
  46.515    2733     6452.3      872.3    0.075
  46.532    2734     6480.6      838.8    0.073
  46.552    2735     6507.8      807.4    0.074
  46.569    2736     6507.0      809.7    0.088
  46.586    2737     6505.1      810.9    0.082
  46.603    2738     6503.3      811.4    0.087
  46.622    2739     6501.9      812.8    0.086
  46.640    2740     6501.7      814.0    0.083
  46.656    2741     6500.9      815.5    0.096
  46.675    2742     6499.8      817.0    0.089
  46.691    2743     6498.4      818.4    0.085
  46.708    2744     6497.5      818.9    0.085
  46.725    2745     6498.7      817.5    0.234
  46.742    2746     6497.9      818.3    0.120
  46.760    2747     6497.8      819.7    0.101
  46.778    2748     6498.2      820.5    0.088
  46.794    2749     6498.1      821.6    0.095
  46.814    2750     6496.4      821.2    0.087
  46.832    2751     6495.8      822.7    0.083
  46.852    2752     6494.9      823.9    0.081
  46.868    2753     6493.9      824.1    0.100
  46.885    2754     6492.9      824.4    0.085
  46.903    2755     6496.0      827.0    0.097
  46.919    2756     6495.7      827.7    0.091
  46.935    2757     6494.2      828.3    0.084
  46.952    2758     6493.3      828.8    0.085
  46.969    2759     6493.2      829.6    0.089
  46.986    2760     6497.2      831.4    0.083
  47.004    2761     6500.9      834.3    0.083
  47.023    2762     6504.7      836.6    0.089
  47.042    2763     6503.7      836.9    0.081
  47.059    2764     6502.7      838.0    0.085
  47.077    2765     6501.6      838.1    0.080
  47.093    2766     6502.7      838.7    0.081
  47.109    2767     6501.4      839.8    0.089
  47.126    2768     6500.9      840.8    0.082
  47.143    2769     6499.1      841.6    0.081
  47.159    2770     6497.5      842.9    0.086
  47.177    2771     6496.0      843.8    0.099
  47.195    2772     6494.6      844.7    0.087
  47.212    2773     6494.0      844.9    0.086
  47.232    2774     6494.2      845.0    0.083
  47.250    2775     6494.5      845.2    0.082
  47.269    2776     6494.8      845.7    0.107
  47.286    2777     6493.8      846.3    0.162
  47.303    2778     6493.9      846.6    0.086
  47.319    2779     6493.4      846.6    0.085
  47.336    2780     6492.8      847.2    0.083
  47.353    2781     6491.2      847.4    0.083
  47.368    2782     6489.2      848.3    0.091
  47.387    2783     6487.2      849.7    0.094
  47.403    2784     6487.2      850.0    0.121
  47.420    2785     6486.5      850.6    0.077
  47.436    2786     6485.9      851.4    0.073
  47.453    2787     6485.7      852.2    0.074
  47.471    2788     6485.5      853.4    0.089
  47.488    2789     6484.9      853.4    0.084
  47.507    2790     6483.9      853.4    0.254
  47.524    2791     6494.0      857.1    0.150
  47.540    2792     6503.9      861.7    0.095
  47.557    2793     6503.1      861.9    0.086
  47.574    2794     6503.2      862.9    0.134
  47.591    2795     6503.4      864.0    0.094
  47.609    2796     6505.3      862.8    0.080
  47.625    2797     6504.5      863.6    0.080
  47.642    2798     6504.0      863.4    0.076
  47.658    2799     6502.1      862.6    0.110
  47.677    2800     6501.7      862.1    0.090
  47.693    2801     6500.1      862.0    0.093
  47.712    2802     6498.6      863.2    0.089
  47.729    2803     6497.1      864.3    0.085
  47.746    2804     6499.5      864.0    0.119
  47.762    2805     6498.3      865.6    0.090
  47.779    2806     6498.4      865.9    0.088
  47.796    2807     6497.3      866.1    0.099
  47.813    2808     6497.2      865.6    0.096
  47.829    2809     6496.1      865.7    0.085
  47.846    2810     6495.5      866.1    0.081
  47.865    2811     6494.7      867.1    0.084
  47.881    2812     6494.7      867.3    0.083
  47.899    2813     6493.2      867.7    0.082
  47.916    2814     6491.2      868.7    0.083
  47.933    2815     6489.7      869.5    0.080
  47.949    2816     6488.5      870.8    0.080
  47.966    2817     6486.9      870.5    0.083
  47.984    2818     6485.7      871.4    0.083
  48.005    2819     6484.6      872.2    0.081
  48.023    2820     6484.4      873.3    0.085
  48.041    2821     6483.8      874.3    0.079
  48.059    2822     6482.4      875.3    0.102
  48.075    2823     6479.9      876.5    0.084
  48.092    2824     6480.2      877.6    0.096
  48.110    2825     6480.1      877.9    0.085
  48.128    2826     6478.7      878.6    0.087
  48.144    2827     6478.1      877.8    0.084
  48.160    2828     6478.0      877.8    0.083
  48.178    2829     6477.9      877.3    0.085
  48.194    2830     6477.4      877.6    0.080
  48.213    2831     6478.7      876.9    0.084
  48.229    2832     6478.2      877.6    0.080
  48.246    2833     6476.9      877.4    0.080
  48.264    2834     6475.5      876.7    0.104
  48.280    2835     6474.9      876.7    0.086
  48.297    2836     6474.4      876.0    0.089
  48.314    2837     6473.0      876.4    0.087
  48.333    2838     6471.0      876.8    0.118
  48.351    2839     6473.1      876.0    0.085
  48.367    2840     6472.2      877.4    0.091
  48.384    2841     6472.6      877.9    0.084
  48.402    2842     6470.5      879.2    0.083
  48.418    2843     6469.7      880.1    0.083
  48.434    2844     6470.7      878.7    0.080
  48.451    2845     6471.6      877.4    0.082
  48.470    2846     6470.7      877.2    0.082
  48.486    2847     6470.5      877.9    0.081
  48.504    2848     6468.5      877.7    0.082
  48.522    2849     6467.6      878.0    0.082
  48.540    2850     6469.3      876.4    0.080
  48.558    2851     6467.8      876.7    0.081
  48.574    2852     6468.1      876.7    0.081
  48.592    2853     6468.5      876.8    0.080
  48.609    2854     6468.4      877.9    0.081
  48.629    2855     6468.2      878.1    0.084
  48.645    2856     6465.6      878.4    0.079
  48.664    2857     6464.2      878.6    0.085
  48.680    2858     6464.6      878.7    0.082
  48.698    2859     6467.0      877.1    0.080
  48.718    2860     6469.4      875.7    0.091
  48.734    2861     6469.9      875.2    0.083
  48.751    2862     6468.3      876.2    0.084
  48.770    2863     6468.0      876.8    0.084
  48.786    2864     6468.4      876.7    0.083
  48.802    2865     6468.5      876.9    0.081
  48.819    2866     6470.5      876.9    0.134
  48.836    2867     6469.7      876.8    0.092
  48.853    2868     6469.2      875.9    0.086
  48.869    2869     6469.1      875.4    0.087
  48.886    2870     6467.3      875.5    0.121
  48.903    2871     6467.7      876.1    0.083
  48.920    2872     6469.9      874.1    0.089
  48.937    2873     6469.3      875.1    0.085
  48.957    2874     6468.6      875.2    0.080
  48.973    2875     6467.8      876.2    0.084
  48.990    2876     6468.3      875.9    0.082
  49.007    2877     6467.1      876.1    0.084
  49.024    2878     6467.0      875.6    0.082
  49.040    2879     6466.2      876.0    0.084
  49.057    2880     6469.2      873.0    0.082
  49.074    2881     6468.4      873.9    0.121
  49.091    2882     6470.9      872.0    0.116
  49.109    2883     6473.8      869.9    0.090
  49.125    2884     6475.6      868.3    0.085
  49.142    2885     6474.4      870.1    0.081
  49.161    2886     6471.4      869.8    0.085
  49.177    2887     6470.3      870.0    0.091
  49.194    2888     6470.3      870.8    0.083
  49.212    2889     6472.2      869.5    0.084
  49.229    2890     6473.8      870.3    0.084
  49.245    2891     6472.1      870.3    0.079
  49.264    2892     6471.0      871.2    0.103
  49.280    2893     6471.0      871.0    0.084
  49.297    2894     6470.2      872.0    0.082
  49.314    2895     6470.6      873.6    0.095
  49.332    2896     6469.4      874.5    0.133
  49.348    2897     6469.4      875.1    0.093
  49.365    2898     6468.3      874.9    0.104
  49.382    2899     6470.9      872.3    0.097
  49.399    2900     6470.6      873.0    0.085
  49.416    2901     6470.5      873.0    0.089
  49.433    2902     6469.9      874.1    0.092
  49.451    2903     6469.1      873.9    0.086
  49.468    2904     6468.1      874.0    0.099
  49.484    2905     6466.9      874.7    0.083
  49.501    2906     6468.1      873.1    0.086
  49.519    2907     6467.9      872.9    0.139
  49.535    2908     6467.4      872.4    0.093
  49.552    2909     6468.0      871.7    0.088
  49.570    2910     6469.0      871.1    0.082
  49.587    2911     6470.6      869.7    0.105
  49.605    2912     6471.7      868.0    0.105
  49.623    2913     6473.3      866.5    0.084
  49.639    2914     6472.3      866.5    0.074
  49.656    2915     6471.0      865.8    0.073
  49.673    2916     6469.8      866.0    0.090
  49.690    2917     6477.1      860.7    0.081
  49.708    2918     6485.1      855.9    0.081
  49.724    2919     6486.1      855.2    0.085
  49.742    2920     6487.2      854.5    0.131
  49.759    2921     6487.1      855.1    0.088
  49.778    2922     6485.7      856.7    0.086
  49.795    2923     6484.3      856.3    0.073
  49.813    2924     6482.9      857.2    0.073
  49.831    2925     6483.4      857.0    0.084
  49.849    2926     6483.9      856.4    0.077
  49.867    2927     6486.4      856.0    0.085
  49.885    2928     6489.0      854.3    0.088
  49.901    2929     6490.1      853.7    0.083
  49.919    2930     6489.7      854.5    0.086
  49.935    2931     6488.2      854.6    0.082
  49.954    2932     6486.7      855.0    0.081
  49.970    2933     6487.8      854.2    0.084
  49.987    2934     6486.4      854.4    0.082
  50.005    2935     6485.9      854.6    0.081
  50.023    2936     6485.7      854.6    0.087
  50.041    2937     6484.1      855.1    0.084
  50.059    2938     6488.2      857.6    0.090
  50.075    2939     6486.0      857.8    0.085
  50.092    2940     6486.0      858.3    0.091
  50.111    2941     6485.2      858.4    0.083
  50.127    2942     6483.7      860.4    0.084
  50.145    2943     6482.2      860.9    0.081
  50.161    2944     6483.2      861.6    0.081
  50.178    2945     6483.3      861.9    0.175
  50.195    2946     6481.0      862.9    0.084
  50.212    2947     6483.2      860.8    0.082
  50.229    2948     6482.0      860.7    0.082
  50.246    2949     6481.6      861.0    0.129
  50.264    2950     6481.8      860.9    0.106
  50.280    2951     6481.5      861.5    0.081
  50.297    2952     6479.4      861.1    0.074
  50.314    2953     6479.2      861.7    0.072
  50.334    2954     6479.0      863.0    0.073
  50.354    2955     6478.7      863.5    0.094
  50.372    2956     6477.2      863.3    0.109
  50.388    2957     6475.7      864.5    0.088
  50.407    2958     6474.6      865.7    0.084
  50.425    2959     6473.8      866.4    0.085
  50.441    2960     6473.2      866.8    0.083
  50.457    2961     6473.4      867.4    0.094
  50.474    2962     6472.4      868.4    0.088
  50.494    2963     6471.4      868.3    0.083
  50.512    2964     6471.2      868.1    0.082
  50.528    2965     6471.4      868.8    0.083
  50.545    2966     6469.2      868.5    0.114
  50.561    2967     6468.9      869.5    0.087
  50.577    2968     6468.4      868.9    0.090
  50.595    2969     6467.1      868.8    0.084
  50.613    2970     6465.6      869.5    0.083
  50.631    2971     6463.6      870.2    0.082
  50.647    2972     6461.9      870.7    0.082
  50.664    2973     6461.7      870.1    0.088
  50.681    2974     6462.2      869.8    0.088
  50.699    2975     6461.6      869.5    0.093
  50.715    2976     6463.0      868.6    0.084
  50.732    2977     6463.0      868.7    0.087
  50.751    2978     6462.6      868.0    0.094
  50.769    2979     6462.5      868.3    0.088
  50.785    2980     6464.2      866.8    0.083
  50.802    2981     6465.9      864.8    0.088
  50.820    2982     6467.5      864.3    0.086
  50.835    2983     6466.9      865.1    0.083
  50.852    2984     6466.4      864.9    0.085
  50.869    2985     6465.4      865.1    0.092
  50.888    2986     6465.3      865.2    0.080
  50.904    2987     6464.8      865.0    0.075
  50.921    2988     6462.5      866.1    0.077
  50.941    2989     6461.1      867.6    0.074
  50.959    2990     6458.2      868.2    0.073
  50.975    2991     6456.7      868.0    0.090
  50.995    2992     6455.2      868.3    0.083
  51.009    2993     6454.5      869.4    0.082
  51.027    2994     6454.2      870.2    0.085
  51.045    2995     6453.7      870.3    0.094
  51.061    2996     6451.7      870.4    0.085
  51.079    2997     6450.6      870.3    0.086
  51.095    2998     6451.1      870.6    0.084
  51.114    2999     6450.6      871.9    0.082
  51.132    3000     6454.1      874.8    0.083
  51.149    3001     6452.8      875.8    0.081
  51.167    3002     6451.8      875.9    0.079
  51.184    3003     6452.4      875.7    0.082
  51.203    3004     6453.3      875.8    0.085
  51.221    3005     6454.9      875.7    0.081
  51.236    3006     6455.9      875.6    0.081
  51.254    3007     6455.8      875.3    0.082
  51.271    3008     6461.5      875.8    0.099
  51.289    3009     6463.3      875.2    0.100
  51.305    3010     6463.6      874.7    0.105
  51.322    3011     6467.0      873.7    0.092
  51.339    3012     6465.7      874.7    0.085
  51.360    3013     6464.5      875.7    0.102
  51.378    3014     6463.1      876.2    0.093
  51.396    3015     6462.7      877.7    0.086
  51.414    3016     6460.5      877.7    0.082
  51.432    3017     6458.6      877.7    0.085
  51.448    3018     6456.8      878.6    0.083
  51.465    3019     6455.9      878.7    0.082
  51.481    3020     6454.9      879.1    0.084
  51.498    3021     6457.0      877.7    0.081
  51.514    3022     6456.7      878.2    0.081
  51.531    3023     6456.8      877.4    0.083
  51.548    3024     6454.9      878.5    0.081
  51.567    3025     6453.0      879.9    0.082
  51.582    3026     6452.0      880.9    0.083
  51.600    3027     6451.4      881.4    0.083
  51.618    3028     6455.7      884.2    0.081
  51.634    3029     6454.6      884.3    0.082
  51.655    3030     6453.7      885.9    0.080
  51.673    3031     6453.1      887.0    0.094
  51.689    3032     6452.7      887.3    0.085
  51.706    3033     6451.9      886.8    0.083
  51.726    3034     6451.1      885.8    0.086
  51.744    3035     6450.8      885.6    0.122
  51.762    3036     6450.5      885.2    0.125
  51.778    3037     6448.9      884.4    0.094
  51.795    3038     6447.1      884.8    0.085
  51.812    3039     6445.5      885.4    0.085
  51.830    3040     6444.9      886.6    0.084
  51.851    3041     6444.2      887.8    0.090
  51.870    3042     6442.8      888.6    0.088
  51.886    3043     6442.8      887.3    0.091
  51.903    3044     6441.2      886.4    0.080
  51.920    3045     6446.6      888.8    0.088
  51.936    3046     6445.0      888.9    0.086
  51.953    3047     6443.9      888.7    0.082
  51.972    3048     6443.2      888.6    0.085
  51.988    3049     6441.6      887.6    0.086
  52.005    3050     6441.0      887.6    0.082
  52.025    3051     6440.5      888.4    0.083
  52.043    3052     6438.7      887.8    0.081
  52.061    3053     6438.5      888.1    0.083
  52.079    3054     6436.8      887.6    0.088
  52.100    3055     6436.3      886.4    0.084
  52.120    3056     6435.9      885.8    0.082
  52.138    3057     6434.8      883.6    0.083
  52.156    3058     6434.4      881.7    0.082
  52.173    3059     6432.5      881.7    0.083
  52.190    3060     6432.0      882.2    0.081
  52.210    3061     6430.6      882.3    0.080
  52.228    3062     6429.7      882.1    0.084
  52.244    3063     6430.4      882.2    0.083
  52.261    3064     6430.0      882.4    0.100
  52.279    3065     6429.4      882.5    0.087
  52.297    3066     6428.2      882.3    0.084
  52.313    3067     6427.6      882.5    0.084
  52.330    3068     6428.8      882.5    0.084
  52.349    3069     6429.2      882.5    0.081
  52.365    3070     6427.7      883.2    0.101
  52.382    3071     6427.1      883.8    0.122
  52.402    3072     6426.8      884.3    0.109
  52.420    3073     6426.6      883.8    0.075
  52.436    3074     6425.5      883.3    0.075
  52.453    3075     6427.1      884.2    0.075
  52.471    3076     6426.6      884.2    0.080
  52.490    3077     6427.1      884.6    0.087
  52.510    3078     6427.8      886.1    0.085
  52.527    3079     6428.4      887.6    0.084
  52.544    3080     6428.8      887.6    0.082
  52.564    3081     6429.2      887.1    0.082
  52.580    3082     6427.6      887.0    0.084
  52.596    3083     6428.4      886.3    0.081
  52.613    3084     6428.5      886.7    0.082
  52.632    3085     6429.0      888.2    0.085
  52.651    3086     6427.9      889.2    0.083
  52.669    3087     6428.9      888.1    0.079
  52.686    3088     6428.2      888.0    0.082
  52.702    3089     6427.4      887.8    0.084
  52.721    3090     6426.6      888.0    0.080
  52.739    3091     6426.4      889.1    0.107
  52.757    3092     6437.3      893.6    0.087
  52.774    3093     6436.2      894.1    0.120
  52.792    3094     6435.8      895.1    0.114
  52.808    3095     6447.4      886.3    0.099
  52.828    3096     6447.7      886.1    0.089
  52.845    3097     6446.7      886.3    0.087
  52.861    3098     6445.2      885.6    0.084
  52.879    3099     6444.5      885.5    0.123
  52.897    3100     6444.9      884.7    0.084
  52.917    3101     6445.4      885.0    0.084
  52.933    3102     6445.2      884.3    0.086
  52.952    3103     6444.3      884.2    0.084
  52.969    3104     6443.8      884.1    0.081
  52.987    3105     6443.3      884.4    0.085
  53.003    3106     6443.2      885.2    0.082
  53.021    3107     6442.4      885.5    0.082
  53.037    3108     6442.1      885.7    0.082
  53.053    3109     6441.8      886.5    0.082
  53.072    3110     6440.9      886.6    0.084
  53.088    3111     6439.3      885.3    0.083
  53.106    3112     6437.4      884.9    0.085
  53.122    3113     6435.9      885.0    0.083
  53.141    3114     6433.7      884.9    0.083
  53.159    3115     6432.2      885.0    0.082
  53.180    3116     6430.8      885.2    0.085
  53.197    3117     6431.1      885.8    0.101
  53.215    3118     6435.9      888.0    0.082
  53.233    3119     6436.0      887.5    0.081
  53.251    3120     6436.7      887.4    0.085
  53.270    3121     6437.5      887.8    0.104
  53.289    3122     6438.2      888.3    0.082
  53.305    3123     6438.3      887.5    0.079
  53.322    3124     6437.6      887.8    0.074
  53.339    3125     6437.8      888.3    0.076
  53.356    3126     6436.7      887.8    0.073
  53.375    3127     6436.5      888.5    0.092
  53.393    3128     6436.6      888.9    0.089
  53.409    3129     6436.4      887.8    0.082
  53.426    3130     6459.5      863.1    0.089
  53.445    3131     6480.9      838.7    0.084
  53.461    3132     6479.8      838.7    0.083
  53.478    3133     6478.4      839.0    0.091
  53.496    3134     6477.1      840.3    0.085
  53.516    3135     6481.6      843.6    0.156
  53.529    3136     6481.0      844.7    0.099
  53.548    3137     6481.0      844.7    0.091
  53.564    3138     6480.6      844.9    0.093
  53.583    3139     6479.7      846.1    0.085
  53.600    3140     6479.3      848.0    0.076
  53.617    3141     6477.6      848.8    0.075
  53.633    3142     6477.2      849.8    0.076
  53.652    3143     6477.0      850.3    0.075
  53.670    3144     6476.2      850.4    0.075
  53.688    3145     6475.7      849.9    0.092
  53.703    3146     6475.4      850.9    0.085
  53.721    3147     6474.9      851.5    0.093
  53.739    3148     6473.4      851.1    0.087
  53.757    3149     6472.0      850.8    0.085
  53.773    3150     6470.2      850.8    0.117
  53.790    3151     6470.6      851.6    0.093
  53.807    3152     6470.1      851.9    0.089
  53.824    3153     6469.7      852.6    0.085
  53.841    3154     6470.4      853.0    0.088
  53.859    3155     6470.9      853.7    0.091
  53.875    3156     6469.4      854.0    0.090
  53.892    3157     6468.4      853.8    0.084
  53.909    3158     6467.9      853.8    0.084
  53.928    3159     6465.6      853.4    0.088
  53.944    3160     6464.2      853.3    0.083
  53.961    3161     6462.4      853.5    0.086
  53.979    3162     6461.3      853.5    0.087
  53.995    3163     6460.0      853.4    0.081
  54.012    3164     6458.9      854.0    0.083
