PC-EKF V4 — UWB Realtime (Numba JIT, Gaussian Pairwise Scoring)
  Q=0.01  R_base=50.0  R_scale=10.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[PC-EKF] Warming up JIT kernels... OK
Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3   dt(ms)
  14.937     912     6293.7      844.2   0.001   0.001   0.000   0.000    0.094
  14.955     913     6293.3      844.4   0.000   0.000   0.000   0.000    0.099
  14.975     914     6292.9      844.0   0.000   0.000   0.000   0.000    0.094
  14.994     915     6292.5      844.0   0.000   0.000   0.000   0.000    0.110
  15.012     916     6292.2      844.0   0.000   0.000   0.000   0.000    0.104
  15.032     917     6291.8      844.1   0.000   0.000   0.000   0.000    0.103
  15.052     918     6291.5      844.1   0.000   0.000   0.000   0.000    0.158
  15.070     919     6291.2      844.1   0.000   0.000   0.000   0.000    0.128
  15.086     920     6291.2      844.0   0.001   0.001   0.000   0.000    0.120
  15.104     921     6291.2      844.0   0.000   0.000   0.000   0.000    0.106
  15.121     922     6291.0      843.8   0.000   0.000   0.000   0.000    0.120
  15.139     923     6290.8      844.0   0.000   0.000   0.000   0.000    0.109
  15.158     924     6290.6      844.0   0.000   0.000   0.000   0.000    0.103
  15.177     925     6290.5      844.0   0.000   0.000   0.000   0.000    0.101
  15.198     926     6290.4      843.7   0.093   0.093   0.000   0.000    0.101
  15.216     927     6290.5      843.9   0.000   0.000   0.000   0.000    0.107
  15.234     928     6290.3      843.8   0.000   0.000   0.000   0.000    0.095
  15.250     929     6290.4      843.6   0.090   0.090   0.000   0.000    0.090
  15.268     930     6290.3      843.6   0.000   0.000   0.000   0.000    0.094
  15.286     931     6290.3      843.6   0.000   0.000   0.000   0.000    0.128
  15.304     932     6290.1      843.5   0.000   0.000   0.000   0.000    0.108
  15.325     933     6290.1      843.6   0.000   0.000   0.000   0.000    0.105
  15.345     934     6290.1      843.4   0.000   0.000   0.000   0.000    0.105
  15.365     935     6289.9      843.6   0.165   0.165   0.000   0.000    0.101
  15.385     936     6289.9      843.7   0.000   0.000   0.000   0.000    0.109
  15.403     937     6289.6      844.0   0.319   0.319   0.000   0.000    0.137
  15.425     938     6289.4      844.1   0.318   0.318   0.000   0.000    0.128
  15.445     939     6289.1      844.2   0.317   0.317   0.000   0.000    0.138
  15.464     940     6288.8      844.0   0.317   0.317   0.000   0.000    0.109
  15.481     941     6288.5      844.0   0.000   0.000   0.000   0.000    0.104
  15.499     942     6288.3      844.0   0.000   0.000   0.000   0.000    0.110
  15.515     943     6288.1      843.7   0.001   0.001   0.000   0.000    0.102
  15.532     944     6288.0      843.9   0.000   0.000   0.000   0.000    0.102
  15.549     945     6287.8      844.0   0.000   0.000   0.000   0.000    0.111
  15.566     946     6287.6      843.7   0.320   0.320   0.000   0.000    0.119
  15.583     947     6287.7      843.4   0.013   0.013   0.000   0.000    0.107
  15.601     948     6287.7      843.5   0.000   0.000   0.000   0.000    0.118
  15.618     949     6287.4      843.5   0.000   0.000   0.000   0.000    0.105
  15.638     950     6287.3      843.3   0.000   0.000   0.000   0.000    0.106
  15.659     951     6287.2      843.1   0.000   0.000   0.000   0.000    0.102
  15.677     952     6287.2      843.1   0.000   0.000   0.000   0.000    0.124
  15.694     953     6287.1      843.0   0.001   0.001   0.000   0.000    0.104
  15.711     954     6287.2      842.9   0.000   0.000   0.000   0.000    0.098
  15.727     955     6287.1      842.6   0.000   0.000   0.000   0.000    0.111
  15.744     956     6287.0      842.4   0.000   0.000   0.000   0.000    0.109
  15.761     957     6287.3      842.5   0.191   0.191   0.000   0.000    0.110
  15.778     958     6287.0      842.3   0.000   0.000   0.000   0.000    0.103
  15.797     959     6286.8      842.4   0.000   0.000   0.000   0.000    0.105
  15.814     960     6286.6      842.4   0.000   0.000   0.000   0.000    0.090
  15.834     961     6286.5      842.5   0.000   0.000   0.000   0.000    0.091
  15.852     962     6286.6      842.7   0.000   0.000   0.000   0.000    0.095
  15.868     963     6285.9      842.8   0.177   0.177   0.000   0.000    0.091
  15.887     964     6285.4      842.6   0.000   0.000   0.000   0.000    0.111
  15.902     965     6285.0      842.7   0.000   0.000   0.000   0.000    0.102
  15.920     966     6284.7      842.9   0.000   0.000   0.000   0.000    0.100
  15.937     967     6284.5      842.9   0.000   0.000   0.000   0.000    0.103
  15.957     968     6284.4      842.6   0.188   0.188   0.000   0.000    0.102
  15.973     969     6284.3      842.5   0.000   0.000   0.000   0.000    0.106
  15.992     970     6284.3      842.3   0.001   0.001   0.000   0.000    0.104
  16.009     971     6284.1      842.1   0.004   0.004   0.000   0.000    0.094
  16.026     972     6284.2      841.9   0.000   0.000   0.000   0.000    0.127
  16.046     973     6284.2      841.9   0.000   0.000   0.000   0.000    0.147
  16.062     974     6284.2      841.6   0.000   0.000   0.000   0.000    0.124
  16.079     975     6284.1      841.3   0.000   0.000   0.000   0.000    0.102
  16.097     976     6284.0      841.0   0.000   0.000   0.000   0.000    0.168
  16.115     977     6284.0      840.7   0.000   0.000   0.000   0.000    0.116
  16.133     978     6284.0      840.8   0.000   0.000   0.000   0.000    0.114
  16.149     979     6283.8      840.6   0.006   0.006   0.000   0.000    0.113
  16.168     980     6283.8      840.9   0.000   0.000   0.000   0.000    0.107
  16.186     981     6283.8      840.8   0.057   0.057   0.000   0.000    0.113
  16.201     982     6283.6      840.4   0.333   0.333   0.000   0.000    0.099
  16.219     983     6283.4      840.2   0.006   0.006   0.000   0.000    0.096
  16.235     984     6283.3      840.0   0.000   0.000   0.000   0.000    0.125
  16.253     985     6283.2      840.2   0.000   0.000   0.000   0.000    0.157
  16.269     986     6283.3      840.3   0.000   0.000   0.000   0.000    0.145
  16.286     987     6283.1      840.3   0.000   0.000   0.000   0.000    0.101
  16.304     988     6283.3      840.3   0.000   0.000   0.000   0.000    0.098
  16.321     989     6283.5      839.9   0.331   0.331   0.000   0.000    0.099
  16.338     990     6283.0      839.7   0.333   0.333   0.000   0.000    0.098
  16.356     991     6282.9      839.8   0.232   0.232   0.000   0.000    0.094
  16.374     992     6283.0      840.1   0.006   0.006   0.000   0.000    0.095
  16.392     993     6283.0      839.9   0.195   0.195   0.000   0.000    0.115
  16.410     994     6282.9      840.0   0.007   0.007   0.000   0.000    0.106
  16.426     995     6283.1      839.8   0.000   0.000   0.000   0.000    0.110
  16.444     996     6283.1      839.7   0.000   0.000   0.000   0.000    0.149
  16.459     997     6283.1      839.7   0.000   0.000   0.000   0.000    0.120
  16.479     998     6283.1      839.8   0.000   0.000   0.000   0.000    0.116
  16.496     999     6283.4      839.7   0.189   0.189   0.000   0.000    0.112
  16.514    1000     6283.5      839.8   0.000   0.000   0.000   0.000    0.136
  16.536    1001     6283.5      839.6   0.000   0.000   0.000   0.000    0.103
  16.553    1002     6283.5      839.5   0.212   0.212   0.000   0.000    0.150
  16.570    1003     6283.7      839.7   0.000   0.000   0.000   0.000    0.116
  16.587    1004     6283.6      839.5   0.000   0.000   0.000   0.000    0.119
  16.605    1005     6283.7      839.7   0.000   0.000   0.000   0.000    0.108
  16.623    1006     6283.6      839.6   0.006   0.006   0.000   0.000    0.101
  16.641    1007     6283.4      839.4   0.000   0.000   0.000   0.000    0.103
  16.657    1008     6283.1      839.4   0.333   0.333   0.000   0.000    0.102
  16.674    1009     6283.2      839.5   0.187   0.187   0.000   0.000    0.100
  16.692    1010     6283.6      839.5   0.184   0.184   0.000   0.000    0.109
  16.709    1011     6283.8      839.4   0.000   0.000   0.000   0.000    0.104
  16.725    1012     6283.9      839.2   0.000   0.000   0.000   0.000    0.104
  16.743    1013     6283.7      839.0   0.000   0.000   0.000   0.000    0.123
  16.761    1014     6283.6      839.0   0.000   0.000   0.000   0.000    0.113
  16.779    1015     6283.6      839.2   0.182   0.182   0.000   0.000    0.104
  16.795    1016     6283.9      839.1   0.000   0.000   0.000   0.000    0.101
  16.812    1017     6284.0      839.2   0.000   0.000   0.000   0.000    0.091
  16.830    1018     6284.1      839.2   0.000   0.000   0.000   0.000    0.089
  16.848    1019     6283.8      839.2   0.000   0.000   0.000   0.000    0.112
  16.866    1020     6285.0      839.4   0.000   0.000   0.000   0.000    0.105
  16.884    1021     6285.0      839.4   0.000   0.000   0.000   0.000    0.095
  16.902    1022     6285.0      839.4   0.000   0.000   0.000   0.000    0.124
  16.918    1023     6285.2      839.3   0.000   0.000   0.000   0.000    0.116
  16.936    1024     6284.8      839.4   0.057   0.057   0.000   0.000    0.117
  16.956    1025     6284.4      839.5   0.057   0.057   0.000   0.000    0.149
  16.974    1026     6284.5      839.8   0.000   0.000   0.000   0.000    0.126
  16.990    1027     6284.4      839.9   0.000   0.000   0.000   0.000    0.219
  17.007    1028     6284.1      839.6   0.000   0.000   0.000   0.000    0.111
  17.024    1029     6284.1      839.5   0.000   0.000   0.000   0.000    0.103
  17.041    1030     6284.1      839.6   0.000   0.000   0.000   0.000    0.103
  17.061    1031     6284.2      839.7   0.000   0.000   0.000   0.000    0.103
  17.079    1032     6284.0      839.6   0.000   0.000   0.000   0.000    0.100
  17.095    1033     6284.2      839.8   0.000   0.000   0.000   0.000    0.100
  17.113    1034     6284.2      839.5   0.000   0.000   0.000   0.000    0.092
  17.129    1035     6284.4      839.6   0.000   0.000   0.000   0.000    0.091
  17.149    1036     6284.5      839.5   0.000   0.000   0.000   0.000    0.110
  17.167    1037     6284.6      839.3   0.000   0.000   0.000   0.000    0.108
  17.183    1038     6284.5      839.3   0.000   0.000   0.000   0.000    0.096
  17.199    1039     6284.4      839.4   0.000   0.000   0.000   0.000    0.111
  17.216    1040     6284.3      839.6   0.000   0.000   0.000   0.000    0.102
  17.233    1041     6284.5      839.9   0.000   0.000   0.000   0.000    0.097
  17.250    1042     6284.7      840.1   0.000   0.000   0.000   0.000    0.100
  17.267    1043     6284.7      840.0   0.000   0.000   0.000   0.000    0.099
  17.283    1044     6284.4      840.0   0.000   0.000   0.000   0.000    0.100
  17.300    1045     6284.4      840.1   0.000   0.000   0.000   0.000    0.096
  17.317    1046     6284.4      840.1   0.000   0.000   0.000   0.000    0.095
  17.334    1047     6284.5      840.2   0.000   0.000   0.000   0.000    0.088
  17.351    1048     6284.9      840.1   0.000   0.000   0.000   0.000    0.148
  17.367    1049     6284.8      840.0   0.005   0.005   0.000   0.000    0.118
  17.384    1050     6284.8      839.9   0.000   0.000   0.000   0.000    0.099
  17.401    1051     6284.6      840.0   0.000   0.000   0.000   0.000    0.119
  17.421    1052     6284.6      840.1   0.000   0.000   0.000   0.000    0.107
  17.437    1053     6284.9      840.4   0.198   0.198   0.000   0.000    0.105
  17.454    1054     6284.7      840.1   0.007   0.007   0.000   0.000    0.123
  17.471    1055     6284.4      840.4   0.000   0.000   0.000   0.000    0.107
  17.488    1056     6284.4      840.4   0.000   0.000   0.000   0.000    0.143
  17.505    1057     6286.0      840.8   0.000   0.000   0.000   0.000    0.123
  17.521    1058     6287.6      841.3   0.000   0.000   0.000   0.000    0.112
  17.539    1059     6287.0      841.0   0.000   0.000   0.000   0.000    0.102
  17.559    1060     6286.4      840.6   0.000   0.000   0.000   0.000    0.108
  17.576    1061     6285.8      840.6   0.000   0.000   0.000   0.000    0.162
  17.595    1062     6285.2      840.4   0.000   0.000   0.000   0.000    0.243
  17.613    1063     6285.4      840.1   0.000   0.000   0.000   0.000    0.203
  17.629    1064     6285.6      839.8   0.000   0.000   0.000   0.000    0.116
  17.647    1065     6285.4      839.7   0.000   0.000   0.000   0.000    0.114
  17.665    1066     6285.2      839.7   0.000   0.000   0.000   0.000    0.140
  17.683    1067     6285.2      839.8   0.000   0.000   0.000   0.000    0.108
  17.699    1068     6285.1      839.6   0.218   0.218   0.000   0.000    0.109
  17.716    1069     6284.9      839.5   0.000   0.000   0.000   0.000    0.091
  17.734    1070     6284.8      839.6   0.051   0.051   0.000   0.000    0.092
  17.751    1071     6284.5      839.5   0.227   0.227   0.000   0.000    0.094
  17.767    1072     6284.4      839.5   0.000   0.000   0.000   0.000    0.138
  17.784    1073     6284.3      839.4   0.004   0.004   0.000   0.000    0.094
  17.801    1074     6284.2      839.4   0.000   0.000   0.000   0.000    0.112
  17.817    1075     6283.9      839.1   0.058   0.058   0.000   0.000    0.102
  17.836    1076     6284.0      839.1   0.000   0.000   0.000   0.000    0.098
  17.853    1077     6284.0      839.0   0.000   0.000   0.000   0.000    0.104
  17.869    1078     6283.4      838.7   0.000   0.000   0.000   0.000    0.121
  17.886    1079     6283.4      838.6   0.067   0.067   0.000   0.000    0.105
  17.906    1080     6283.5      838.3   0.042   0.042   0.000   0.000    0.104
  17.922    1081     6283.6      838.1   0.193   0.193   0.000   0.000    0.093
  17.939    1082     6283.6      838.3   0.171   0.171   0.000   0.000    0.092
  17.956    1083     6283.6      838.2   0.000   0.000   0.000   0.000    0.095
  17.973    1084     6283.9      838.0   0.001   0.001   0.000   0.000    0.125
  17.990    1085     6284.3      837.7   0.237   0.237   0.000   0.000    0.096
  18.008    1086     6284.7      837.5   0.000   0.000   0.000   0.000    0.113
  18.024    1087     6284.9      837.3   0.000   0.000   0.000   0.000    0.106
  18.042    1088     6285.1      837.0   0.000   0.000   0.000   0.000    0.104
  18.058    1089     6285.4      837.0   0.012   0.012   0.000   0.000    0.100
  18.075    1090     6285.6      836.8   0.011   0.011   0.000   0.000    0.203
  18.092    1091     6286.0      836.8   0.000   0.000   0.000   0.000    0.118
  18.109    1092     6285.9      836.8   0.000   0.000   0.000   0.000    0.110
  18.127    1093     6286.1      836.8   0.000   0.000   0.000   0.000    0.103
  18.145    1094     6286.1      836.8   0.000   0.000   0.000   0.000    0.105
  18.161    1095     6286.5      837.0   0.000   0.000   0.000   0.000    0.102
  18.177    1096     6286.6      837.2   0.000   0.000   0.000   0.000    0.123
  18.196    1097     6286.6      836.9   0.000   0.000   0.000   0.000    0.106
  18.212    1098     6286.8      837.0   0.000   0.000   0.000   0.000    0.097
  18.229    1099     6286.9      836.9   0.003   0.003   0.000   0.000    0.122
  18.246    1100     6287.3      836.8   0.326   0.326   0.000   0.000    0.095
  18.263    1101     6287.3      836.8   0.000   0.000   0.000   0.000    0.088
  18.280    1102     6287.5      837.0   0.000   0.000   0.000   0.000    0.106
  18.298    1103     6287.7      836.9   0.000   0.000   0.000   0.000    0.115
  18.316    1104     6287.9      836.8   0.257   0.257   0.000   0.000    0.104
  18.332    1105     6288.1      836.8   0.037   0.037   0.000   0.000    0.100
  18.351    1106     6288.0      837.0   0.000   0.000   0.000   0.000    0.108
  18.367    1107     6288.2      836.7   0.000   0.000   0.000   0.000    0.102
  18.385    1108     6288.6      836.7   0.003   0.003   0.000   0.000    0.102
  18.401    1109     6289.0      836.5   0.000   0.000   0.000   0.000    0.108
  18.418    1110     6289.0      836.6   0.000   0.000   0.000   0.000    0.104
  18.435    1111     6289.2      837.0   0.000   0.000   0.000   0.000    0.101
  18.452    1112     6289.2      836.9   0.000   0.000   0.000   0.000    0.168
  18.469    1113     6289.3      836.9   0.000   0.000   0.000   0.000    0.103
  18.486    1114     6289.4      837.1   0.000   0.000   0.000   0.000    0.101
  18.502    1115     6289.4      837.1   0.084   0.084   0.000   0.000    0.106
  18.520    1116     6289.6      837.2   0.004   0.004   0.000   0.000    0.091
  18.538    1117     6289.6      836.7   0.330   0.330   0.000   0.000    0.090
  18.556    1118     6289.8      837.0   0.167   0.167   0.000   0.000    0.142
  18.574    1119     6290.4      837.0   0.000   0.000   0.000   0.000    0.117
  18.590    1120     6290.8      836.6   0.039   0.039   0.000   0.000    0.114
  18.607    1121     6290.9      836.5   0.039   0.039   0.000   0.000    0.120
  18.624    1122     6291.1      836.7   0.000   0.000   0.000   0.000    0.108
  18.641    1123     6291.0      836.8   0.000   0.000   0.000   0.000    0.103
  18.659    1124     6291.2      836.8   0.000   0.000   0.000   0.000    0.102
  18.675    1125     6291.3      836.8   0.000   0.000   0.000   0.000    0.100
  18.692    1126     6291.3      836.9   0.000   0.000   0.000   0.000    0.114
  18.709    1127     6291.3      836.9   0.325   0.325   0.000   0.000    0.120
  18.726    1128     6291.5      837.2   0.000   0.000   0.000   0.000    0.153
  18.743    1129     6291.8      837.3   0.000   0.000   0.000   0.000    0.112
  18.761    1130     6291.8      837.4   0.000   0.000   0.000   0.000    0.136
  18.778    1131     6291.8      837.4   0.000   0.000   0.000   0.000    0.101
  18.794    1132     6291.6      837.4   0.046   0.046   0.000   0.000    0.128
  18.811    1133     6291.7      837.3   0.000   0.000   0.000   0.000    0.109
  18.827    1134     6291.7      837.1   0.000   0.000   0.000   0.000    0.106
  18.844    1135     6291.8      837.1   0.009   0.009   0.000   0.000    0.108
  18.863    1136     6291.9      837.3   0.000   0.000   0.000   0.000    0.100
  18.879    1137     6291.8      837.4   0.000   0.000   0.000   0.000    0.098
  18.896    1138     6291.6      837.3   0.000   0.000   0.000   0.000    0.098
  18.913    1139     6291.7      837.4   0.000   0.000   0.000   0.000    0.090
  18.929    1140     6291.6      837.3   0.000   0.000   0.000   0.000    0.090
  18.946    1141     6291.6      837.3   0.000   0.000   0.000   0.000    0.095
  18.965    1142     6291.5      837.3   0.000   0.000   0.000   0.000    0.089
  18.983    1143     6291.4      837.4   0.000   0.000   0.000   0.000    0.089
  19.001    1144     6291.1      837.3   0.186   0.186   0.000   0.000    0.128
  19.018    1145     6290.7      836.9   0.184   0.184   0.000   0.000    0.109
  19.036    1146     6290.3      837.0   0.005   0.005   0.000   0.000    0.106
  19.054    1147     6290.4      837.2   0.000   0.000   0.000   0.000    0.107
  19.072    1148     6290.7      837.5   0.000   0.000   0.000   0.000    0.115
  19.088    1149     6290.5      837.4   0.045   0.045   0.000   0.000    0.103
  19.105    1150     6290.2      837.4   0.184   0.184   0.000   0.000    0.099
  19.122    1151     6290.2      837.7   0.000   0.000   0.000   0.000    0.091
  19.140    1152     6290.3      837.9   0.000   0.000   0.000   0.000    0.090
  19.158    1153     6290.1      838.0   0.000   0.000   0.000   0.000    0.094
  19.174    1154     6290.2      838.0   0.000   0.000   0.000   0.000    0.091
  19.191    1155     6290.0      838.1   0.000   0.000   0.000   0.000    0.089
  19.208    1156     6290.4      838.2   0.000   0.000   0.000   0.000    0.113
  19.225    1157     6290.5      838.5   0.000   0.000   0.000   0.000    0.136
  19.242    1158     6290.6      838.7   0.000   0.000   0.000   0.000    0.099
  19.260    1159     6290.7      838.8   0.000   0.000   0.000   0.000    0.104
  19.277    1160     6290.6      838.4   0.000   0.000   0.000   0.000    0.138
  19.293    1161     6290.5      838.4   0.330   0.330   0.000   0.000    0.136
  19.310    1162     6290.7      838.6   0.000   0.000   0.000   0.000    0.130
  19.327    1163     6290.7      838.5   0.000   0.000   0.000   0.000    0.108
  19.346    1164     6290.7      838.2   0.000   0.000   0.000   0.000    0.112
  19.362    1165     6290.6      837.9   0.000   0.000   0.000   0.000    0.100
  19.379    1166     6290.5      837.9   0.000   0.000   0.000   0.000    0.100
  19.396    1167     6290.6      838.0   0.000   0.000   0.000   0.000    0.103
  19.414    1168     6290.6      837.9   0.000   0.000   0.000   0.000    0.099
  19.430    1169     6290.7      838.0   0.000   0.000   0.000   0.000    0.100
  19.447    1170     6290.4      838.0   0.000   0.000   0.000   0.000    0.124
  19.464    1171     6290.4      837.7   0.047   0.047   0.000   0.000    0.107
  19.484    1172     6290.4      837.7   0.000   0.000   0.000   0.000    0.100
  19.503    1173     6290.4      837.9   0.000   0.000   0.000   0.000    0.106
  19.520    1174     6290.5      837.7   0.000   0.000   0.000   0.000    0.116
  19.536    1175     6290.3      837.9   0.186   0.186   0.000   0.000    0.100
  19.555    1176     6290.2      837.6   0.000   0.000   0.000   0.000    0.095
  19.571    1177     6290.4      837.5   0.000   0.000   0.000   0.000    0.110
  19.587    1178     6290.5      837.5   0.000   0.000   0.000   0.000    0.099
  19.605    1179     6290.3      837.8   0.000   0.000   0.000   0.000    0.163
  19.622    1180     6290.5      837.7   0.000   0.000   0.000   0.000    0.104
  19.639    1181     6290.5      837.8   0.000   0.000   0.000   0.000    0.101
  19.657    1182     6290.6      837.7   0.000   0.000   0.000   0.000    0.146
  19.673    1183     6290.5      837.5   0.000   0.000   0.000   0.000    0.143
  19.690    1184     6290.4      837.5   0.000   0.000   0.000   0.000    0.103
  19.706    1185     6290.5      837.4   0.000   0.000   0.000   0.000    0.099
  19.723    1186     6290.4      837.5   0.000   0.000   0.000   0.000    0.115
  19.740    1187     6290.5      837.4   0.000   0.000   0.000   0.000    0.097
  19.758    1188     6290.5      837.4   0.000   0.000   0.000   0.000    0.098
  19.775    1189     6292.3      837.8   0.000   0.000   0.000   0.000    0.091
  19.794    1190     6294.0      838.4   0.000   0.000   0.000   0.000    0.089
  19.811    1191     6293.9      838.1   0.055   0.055   0.000   0.000    0.134
  19.828    1192     6293.8      837.9   0.198   0.198   0.000   0.000    0.103
  19.844    1193     6293.6      838.0   0.000   0.000   0.000   0.000    0.103
  19.861    1194     6293.6      837.8   0.000   0.000   0.000   0.000    0.150
  19.878    1195     6293.5      837.8   0.000   0.000   0.000   0.000    0.107
  19.896    1196     6293.6      837.8   0.000   0.000   0.000   0.000    0.101
  19.914    1197     6293.6      837.5   0.000   0.000   0.000   0.000    0.127
  19.930    1198     6293.7      837.6   0.000   0.000   0.000   0.000    0.121
  19.947    1199     6293.6      837.3   0.000   0.000   0.000   0.000    0.117
  19.966    1200     6293.5      837.2   0.000   0.000   0.000   0.000    0.103
  19.982    1201     6293.5      837.3   0.000   0.000   0.000   0.000    0.099
  19.999    1202     6293.6      837.0   0.000   0.000   0.000   0.000    0.102
  20.016    1203     6293.5      837.1   0.000   0.000   0.000   0.000    0.099
  20.034    1204     6293.9      836.8   0.244   0.244   0.000   0.000    0.097
  20.050    1205     6293.7      836.8   0.045   0.045   0.000   0.000    0.104
  20.070    1206     6293.6      836.6   0.180   0.180   0.000   0.000    0.106
  20.087    1207     6293.5      836.3   0.331   0.331   0.000   0.000    0.100
  20.103    1208     6293.4      836.3   0.000   0.000   0.000   0.000    0.102
  20.121    1209     6293.4      836.2   0.000   0.000   0.000   0.000    0.090
  20.141    1210     6293.5      835.9   0.000   0.000   0.000   0.000    0.089
  20.157    1211     6293.9      835.6   0.091   0.091   0.000   0.000    0.092
  20.174    1212     6293.8      835.2   0.000   0.000   0.000   0.000    0.088
  20.191    1213     6293.8      835.4   0.000   0.000   0.000   0.000    0.091
  20.209    1214     6294.0      835.6   0.000   0.000   0.000   0.000    0.107
  20.226    1215     6294.0      835.4   0.000   0.000   0.000   0.000    0.101
  20.243    1216     6294.0      835.3   0.037   0.037   0.000   0.000    0.099
  20.261    1217     6293.9      835.2   0.000   0.000   0.000   0.000    0.101
  20.277    1218     6293.7      835.5   0.000   0.000   0.000   0.000    0.099
  20.296    1219     6293.6      835.4   0.320   0.320   0.000   0.000    0.100
  20.312    1220     6293.9      835.4   0.000   0.000   0.000   0.000    0.103
  20.330    1221     6294.1      835.3   0.000   0.000   0.000   0.000    0.099
  20.346    1222     6294.1      835.1   0.000   0.000   0.000   0.000    0.098
  20.364    1223     6294.5      834.9   0.000   0.000   0.000   0.000    0.174
  20.380    1224     6294.6      834.9   0.325   0.325   0.000   0.000    0.115
  20.397    1225     6294.4      834.9   0.011   0.011   0.000   0.000    0.110
  20.413    1226     6294.6      834.9   0.000   0.000   0.000   0.000    0.114
  20.430    1227     6294.7      835.2   0.000   0.000   0.000   0.000    0.095
  20.450    1228     6294.9      835.0   0.159   0.159   0.000   0.000    0.143
  20.465    1229     6295.0      835.3   0.000   0.000   0.000   0.000    0.101
  20.483    1230     6295.1      835.1   0.000   0.000   0.000   0.000    0.096
  20.500    1231     6295.3      835.2   0.000   0.000   0.000   0.000    0.109
  20.519    1232     6295.1      835.1   0.000   0.000   0.000   0.000    0.106
  20.535    1233     6295.2      835.4   0.000   0.000   0.000   0.000    0.104
  20.552    1234     6295.5      835.4   0.037   0.037   0.000   0.000    0.104
  20.569    1235     6295.5      835.3   0.000   0.000   0.000   0.000    0.122
  20.586    1236     6295.4      835.3   0.000   0.000   0.000   0.000    0.118
  20.603    1237     6295.4      835.0   0.089   0.089   0.000   0.000    0.103
  20.621    1238     6295.4      834.9   0.092   0.092   0.000   0.000    0.099
  20.637    1239     6295.7      835.0   0.000   0.000   0.000   0.000    0.090
  20.656    1240     6295.8      834.9   0.000   0.000   0.000   0.000    0.092
  20.676    1241     6295.9      835.0   0.000   0.000   0.000   0.000    0.091
  20.693    1242     6296.3      835.2   0.000   0.000   0.000   0.000    0.089
  20.711    1243     6296.4      835.5   0.000   0.000   0.000   0.000    0.105
  20.726    1244     6296.5      835.4   0.004   0.004   0.000   0.000    0.099
  20.746    1245     6296.2      835.4   0.000   0.000   0.000   0.000    0.112
  20.764    1246     6295.7      835.2   0.009   0.009   0.000   0.000    0.113
  20.783    1247     6294.9      835.4   0.248   0.248   0.000   0.000    0.103
  20.800    1248     6294.7      835.5   0.000   0.000   0.000   0.000    0.104
  20.818    1249     6294.5      835.6   0.000   0.000   0.000   0.000    0.098
  20.834    1250     6294.6      835.5   0.004   0.004   0.000   0.000    0.099
  20.855    1251     6294.8      835.5   0.327   0.327   0.000   0.000    0.102
  20.873    1252     6295.2      835.8   0.000   0.000   0.000   0.000    0.100
  20.889    1253     6295.0      835.8   0.000   0.000   0.000   0.000    0.097
  20.907    1254     6294.5      835.6   0.009   0.009   0.000   0.000    0.096
  20.924    1255     6294.1      835.6   0.040   0.040   0.000   0.000    0.087
  20.941    1256     6293.9      835.5   0.010   0.010   0.000   0.000    0.089
  20.958    1257     6294.1      835.4   0.036   0.036   0.000   0.000    0.089
  20.977    1258     6294.3      835.5   0.000   0.000   0.000   0.000    0.102
  20.993    1259     6294.5      835.4   0.000   0.000   0.000   0.000    0.091
  21.010    1260     6294.6      835.7   0.000   0.000   0.000   0.000    0.106
  21.027    1261     6294.6      835.8   0.000   0.000   0.000   0.000    0.100
  21.044    1262     6294.4      835.7   0.041   0.041   0.000   0.000    0.099
  21.061    1263     6294.7      835.7   0.000   0.000   0.000   0.000    0.202
  21.077    1264     6294.6      835.7   0.000   0.000   0.000   0.000    0.120
  21.095    1265     6294.8      835.7   0.000   0.000   0.000   0.000    0.154
  21.112    1266     6295.0      835.6   0.000   0.000   0.000   0.000    0.134
  21.131    1267     6294.8      835.3   0.000   0.000   0.000   0.000    0.113
  21.147    1268     6294.8      835.2   0.003   0.003   0.000   0.000    0.107
  21.164    1269     6294.9      835.2   0.261   0.261   0.000   0.000    0.154
  21.181    1270     6294.8      835.5   0.000   0.000   0.000   0.000    0.211
  21.196    1271     6294.8      835.1   0.003   0.003   0.000   0.000    0.115
  21.213    1272     6294.6      835.0   0.004   0.004   0.000   0.000    0.116
  21.230    1273     6294.6      835.1   0.000   0.000   0.000   0.000    0.103
  21.247    1274     6294.6      835.0   0.000   0.000   0.000   0.000    0.106
  21.265    1275     6294.5      835.0   0.000   0.000   0.000   0.000    0.156
  21.282    1276     6294.4      834.8   0.000   0.000   0.000   0.000    0.100
  21.300    1277     6294.2      834.7   0.000   0.000   0.000   0.000    0.190
  21.316    1278     6293.8      834.8   0.262   0.262   0.000   0.000    0.118
  21.334    1279     6294.0      834.7   0.000   0.000   0.000   0.000    0.104
  21.350    1280     6294.1      834.5   0.000   0.000   0.000   0.000    0.106
  21.367    1281     6294.2      834.6   0.003   0.003   0.000   0.000    0.106
  21.386    1282     6294.4      834.6   0.000   0.000   0.000   0.000    0.100
