EKF_RT — Standard Extended Kalman Filter (Numba JIT)
  Q=0.01  R=50.0  (hardcoded)
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[EKF_RT] Warming up JIT kernels... OK

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)   dt(ms)
  10.804     667     6462.6      910.1    0.082
  10.821     668     6462.4      910.4    0.075
  10.841     669     6463.6      911.1    0.087
  10.857     670     6463.7      910.4    0.084
  10.874     671     6463.4      910.2    0.086
  10.891     672     6463.0      909.6    0.085
  10.910     673     6463.0      909.0    0.082
  10.925     674     6462.4      909.4    0.079
  10.942     675     6461.5      909.1    0.072
  10.960     676     6461.7      908.4    0.083
  10.977     677     6460.6      908.3    0.077
  10.994     678     6460.6      909.1    0.071
  11.012     679     6459.8      909.4    0.072
  11.027     680     6460.8      909.7    0.068
  11.044     681     6460.3      910.1    0.071
  11.061     682     6459.2      909.5    0.065
  11.078     683     6458.1      909.2    0.064
  11.095     684     6457.1      909.9    0.062
  11.112     685     6457.0      909.6    0.060
  11.131     686     6456.3      910.1    0.077
  11.147     687     6455.5      909.0    0.080
  11.164     688     6455.3      909.2    0.074
  11.183     689     6455.6      909.7    0.071
  11.199     690     6455.3      911.1    0.069
  11.218     691     6455.0      911.1    0.069
  11.239     692     6454.6      911.0    0.070
  11.255     693     6453.6      911.8    0.068
  11.272     694     6452.9      911.4    0.074
  11.289     695     6452.3      912.1    0.074
  11.308     696     6452.6      911.8    0.071
  11.324     697     6451.7      911.3    0.073
  11.342     698     6450.6      911.7    0.078
  11.358     699     6450.0      911.8    0.071
  11.375     700     6449.2      911.6    0.074
  11.392     701     6448.7      911.4    0.071
  11.409     702     6448.8      911.4    0.070
  11.428     703     6448.6      910.7    0.072
  11.444     704     6448.7      910.9    0.108
  11.461     705     6449.3      910.5    0.069
  11.479     706     6448.2      909.9    0.070
  11.497     707     6447.8      910.0    0.068
  11.513     708     6448.4      910.1    0.068
  11.530     709     6448.5      910.5    0.092
  11.546     710     6448.5      910.4    0.079
  11.563     711     6448.3      910.4    0.071
  11.580     712     6448.4      910.9    0.071
  11.598     713     6447.8      910.5    0.069
  11.618     714     6447.0      910.1    0.103
  11.634     715     6446.7      910.1    0.074
  11.650     716     6446.6      909.5    0.064
  11.667     717     6446.4      909.3    0.061
  11.684     718     6446.6      910.3    0.064
  11.702     719     6447.1      911.2    0.073
  11.718     720     6447.8      911.1    0.065
  11.735     721     6447.5      910.5    0.076
  11.753     722     6447.4      910.7    0.072
  11.770     723     6446.6      910.9    0.071
  11.787     724     6446.6      910.7    0.073
  11.804     725     6447.1      910.9    0.070
  11.824     726     6447.5      910.5    0.077
  11.841     727     6447.8      910.5    0.071
  11.859     728     6447.4      910.5    0.083
  11.875     729     6447.1      910.5    0.076
  11.892     730     6447.2      910.4    0.075
  11.909     731     6447.3      910.1    0.121
  11.928     732     6447.1      910.0    0.077
  11.944     733     6446.4      910.0    0.071
  11.962     734     6445.8      910.5    0.137
  11.981     735     6445.3      911.5    0.100
  11.998     736     6445.1      912.6    0.083
  12.016     737     6445.1      912.5    0.073
  12.032     738     6445.5      912.3    0.072
  12.050     739     6446.4      912.7    0.064
  12.068     740     6446.4      913.0    0.071
  12.084     741     6447.4      913.7    0.070
  12.101     742     6446.8      913.5    0.064
  12.118     743     6446.1      914.0    0.074
  12.136     744     6445.8      913.9    0.083
  12.153     745     6445.5      913.2    0.080
  12.171     746     6446.0      912.4    0.082
  12.189     747     6446.5      912.3    0.078
  12.205     748     6445.9      912.8    0.071
  12.222     749     6446.6      912.5    0.069
  12.239     750     6446.5      912.7    0.073
  12.256     751     6446.4      912.9    0.071
  12.273     752     6446.1      912.7    0.070
  12.290     753     6452.9      908.4    0.070
  12.307     754     6452.6      908.9    0.070
  12.324     755     6452.6      909.3    0.070
  12.340     756     6453.6      910.1    0.071
  12.357     757     6454.0      910.3    0.069
  12.374     758     6454.3      910.3    0.071
  12.391     759     6454.3      910.2    0.068
  12.408     760     6455.5      910.4    0.068
  12.424     761     6456.7      911.3    0.068
  12.440     762     6458.1      911.8    0.122
  12.460     763     6458.3      911.9    0.080
  12.476     764     6458.7      913.0    0.079
  12.493     765     6459.6      912.7    0.071
  12.510     766     6460.2      913.4    0.070
  12.527     767     6460.4      913.2    0.074
  12.547     768     6461.4      913.9    0.087
  12.565     769     6462.5      913.7    0.074
  12.583     770     6463.6      912.6    0.082
  12.603     771     6464.7      912.0    0.073
  12.621     772     6465.6      911.8    0.069
  12.638     773     6466.3      911.3    0.073
  12.655     774     6466.3      911.9    0.070
  12.672     775     6467.0      912.3    0.070
  12.688     776     6467.5      912.1    0.070
  12.707     777     6468.0      911.6    0.083
  12.725     778     6469.1      910.9    0.074
  12.741     779     6469.5      910.7    0.116
  12.759     780     6470.3      910.3    0.071
  12.777     781     6470.8      909.6    0.071
  12.797     782     6470.7      910.0    0.069
  12.816     783     6470.6      910.2    0.070
  12.836     784     6470.5      910.5    0.072
  12.855     785     6470.3      911.0    0.078
  12.873     786     6470.4      910.8    0.073
  12.889     787     6470.9      911.1    0.073
  12.911     788     6471.2      910.7    0.070
  12.932     789     6471.6      910.6    0.070
  12.952     790     6471.9      910.2    0.071
  12.969     791     6472.3      910.4    0.071
  12.989     792     6472.8      911.2    0.080
  13.005     793     6472.2      911.6    0.072
  13.022     794     6471.3      911.6    0.074
  13.041     795     6470.9      911.7    0.074
  13.060     796     6470.1      911.9    0.071
  13.078     797     6469.7      911.6    0.072
  13.098     798     6469.3      910.7    0.069
  13.114     799     6468.9      909.7    0.068
  13.137     800     6468.5      908.7    0.071
  13.154     801     6467.9      909.2    0.067
  13.174     802     6468.7      909.7    0.072
  13.190     803     6468.3      909.4    0.069
  13.207     804     6468.0      910.4    0.070
  13.224     805     6468.6      910.8    0.067
  13.242     806     6468.2      909.7    0.070
  13.259     807     6468.7      909.9    0.069
  13.276     808     6468.5      910.2    0.068
  13.292     809     6468.1      910.8    0.071
  13.309     810     6467.4      910.2    0.069
  13.325     811     6466.3      910.8    0.068
  13.342     812     6466.2      911.7    0.072
  13.359     813     6466.5      911.6    0.069
  13.376     814     6466.6      912.2    0.069
  13.393     815     6465.9      911.6    0.070
  13.411     816     6465.9      911.6    0.067
  13.428     817     6464.9      911.5    0.072
  13.444     818     6463.8      911.8    0.072
  13.461     819     6464.3      912.0    0.070
  13.480     820     6464.9      912.4    0.071
  13.496     821     6464.8      912.1    0.071
  13.513     822     6464.4      911.8    0.069
  13.531     823     6463.9      911.1    0.092
  13.551     824     6464.0      909.1    0.078
  13.569     825     6464.4      908.2    0.072
  13.585     826     6463.9      908.3    0.074
  13.602     827     6464.3      908.0    0.070
  13.619     828     6463.9      908.6    0.070
  13.637     829     6462.8      908.3    0.074
  13.655     830     6461.9      908.4    0.070
  13.671     831     6462.3      908.2    0.071
  13.691     832     6462.7      908.1    0.075
  13.708     833     6462.6      906.9    0.084
  13.727     834     6461.3      906.5    0.073
  13.744     835     6461.7      907.1    0.074
  13.760     836     6460.9      906.3    0.070
  13.777     837     6460.9      906.4    0.069
  13.796     838     6461.2      906.5    0.070
  13.814     839     6461.0      906.6    0.068
  13.831     840     6460.3      906.5    0.073
  13.849     841     6459.9      907.1    0.069
  13.865     842     6459.7      907.0    0.068
  13.882     843     6459.0      906.6    0.072
  13.899     844     6458.9      907.1    0.069
  13.918     845     6459.1      907.1    0.069
  13.934     846     6459.7      906.1    0.072
  13.952     847     6459.5      905.5    0.075
  13.969     848     6460.4      905.8    0.070
  13.985     849     6460.2      905.4    0.071
  14.004     850     6459.3      905.5    0.077
  14.020     851     6458.4      905.6    0.075
  14.040     852     6457.5      905.1    0.080
  14.058     853     6457.7      905.0    0.073
  14.078     854     6457.9      904.9    0.071
  14.098     855     6458.4      905.0    0.073
  14.114     856     6458.3      905.9    0.071
  14.132     857     6458.1      905.9    0.076
  14.149     858     6458.5      905.8    0.073
  14.167     859     6458.6      905.5    0.072
  14.183     860     6458.1      905.5    0.072
  14.200     861     6457.1      905.3    0.072
  14.218     862     6456.7      904.9    0.069
  14.236     863     6456.6      905.8    0.071
  14.251     864     6455.3      905.6    0.069
  14.268     865     6455.2      905.6    0.069
  14.286     866     6454.6      905.5    0.070
  14.302     867     6454.4      905.3    0.103
  14.319     868     6454.0      904.5    0.067
  14.336     869     6454.0      904.4    0.070
  14.353     870     6453.8      904.6    0.069
  14.370     871     6455.0      905.3    0.069
  14.387     872     6454.8      905.8    0.070
  14.404     873     6454.7      905.9    0.069
  14.421     874     6455.0      906.0    0.068
  14.439     875     6454.4      906.0    0.105
  14.455     876     6455.3      905.0    0.067
  14.472     877     6454.9      904.9    0.070
  14.489     878     6455.0      904.8    0.068
  14.506     879     6453.9      904.2    0.068
  14.523     880     6459.9      899.8    0.070
  14.541     881     6466.5      895.2    0.085
  14.559     882     6465.6      895.8    0.079
  14.577     883     6464.3      895.8    0.073
  14.593     884     6465.0      896.1    0.073
  14.610     885     6464.2      896.0    0.069
  14.626     886     6464.1      896.6    0.070
  14.646     887     6463.9      897.3    0.074
  14.666     888     6463.7      897.4    0.070
  14.682     889     6463.8      897.7    0.072
  14.699     890     6463.4      898.2    0.068
  14.718     891     6462.7      898.7    0.081
  14.736     892     6462.5      898.9    0.078
  14.752     893     6461.3      898.8    0.070
  14.769     894     6460.7      899.2    0.070
  14.785     895     6459.0      899.6    0.068
  14.802     896     6458.0      900.2    0.068
  14.821     897     6457.0      900.1    0.069
  14.837     898     6456.4      899.6    0.070
  14.859     899     6455.9      899.7    0.141
  14.873     900     6455.5      900.9    0.086
  14.889     901     6455.8      901.6    0.080
  14.906     902     6455.2      901.8    0.073
  14.922     903     6454.7      901.7    0.071
  14.939     904     6453.5      901.3    0.112
  14.956     905     6454.5      902.6    0.086
  14.973     906     6456.0      903.0    0.075
  14.989     907     6456.4      904.1    0.075
  15.005     908     6456.7      903.9    0.071
  15.022     909     6455.5      904.4    0.070
  15.039     910     6454.8      904.1    0.079
  15.059     911     6454.2      904.2    0.073
  15.082     912     6453.5      904.2    0.067
  15.101     913     6452.9      904.9    0.066
  15.121     914     6452.3      905.2    0.062
  15.141     915     6451.7      905.3    0.076
  15.159     916     6451.8      906.0    0.072
  15.177     917     6451.6      906.6    0.069
  15.195     918     6451.4      906.6    0.070
  15.213     919     6451.2      905.7    0.069
  15.229     920     6451.3      905.7    0.073
  15.248     921     6451.0      905.5    0.072
  15.264     922     6450.6      905.9    0.069
  15.281     923     6450.7      906.0    0.071
  15.298     924     6450.2      905.5    0.070
  15.316     925     6448.9      905.0    0.069
  15.332     926     6448.5      905.2    0.072
  15.349     927     6447.8      905.3    0.069
  15.366     928     6448.0      904.8    0.068
  15.384     929     6448.3      906.1    0.074
  15.401     930     6447.6      906.5    0.071
  15.417     931     6447.7      906.1    0.069
  15.435     932     6447.6      905.9    0.130
  15.450     933     6448.1      905.2    0.106
  15.469     934     6447.8      905.4    0.084
  15.485     935     6446.7      906.2    0.080
  15.502     936     6447.1      906.5    0.072
  15.519     937     6446.7      906.0    0.072
  15.536     938     6446.5      905.6    0.092
  15.553     939     6446.7      905.4    0.076
  15.571     940     6445.9      904.8    0.076
  15.589     941     6445.6      905.5    0.074
  15.605     942     6445.0      905.8    0.071
  15.622     943     6444.6      905.7    0.070
  15.639     944     6444.4      906.3    0.071
  15.656     945     6443.8      905.8    0.070
  15.674     946     6442.5      906.1    0.070
  15.692     947     6442.1      905.4    0.071
  15.708     948     6441.6      905.7    0.081
  15.725     949     6441.1      906.2    0.072
  15.742     950     6440.6      906.4    0.073
  15.761     951     6440.7      906.5    0.108
  15.779     952     6440.1      907.8    0.111
  15.797     953     6439.5      907.6    0.091
  15.813     954     6439.3      907.5    0.080
  15.831     955     6438.8      906.4    0.075
  15.847     956     6439.1      906.5    0.073
  15.866     957     6439.1      906.1    0.068
  15.882     958     6437.9      907.1    0.068
  15.900     959     6437.5      907.3    0.067
  15.917     960     6437.4      908.1    0.065
  15.933     961     6437.4      908.3    0.074
  15.950     962     6438.4      908.4    0.077
  15.969     963     6439.2      908.0    0.074
  15.985     964     6438.6      907.6    0.075
  16.002     965     6454.1      897.6    0.075
  16.021     966     6470.1      888.6    0.072
  16.040     967     6485.3      880.1    0.074
  16.057     968     6484.0      880.3    0.084
  16.073     969     6483.5      881.1    0.077
  16.090     970     6482.5      882.2    0.080
  16.107     971     6482.0      883.5    0.104
  16.127     972     6481.4      883.9    0.075
  16.143     973     6481.1      885.0    0.077
  16.164     974     6480.7      885.3    0.068
  16.180     975     6480.6      885.9    0.087
  16.196     976     6479.5      886.6    0.068
  16.214     977     6477.9      886.4    0.067
  16.232     978     6477.5      886.6    0.065
  16.248     979     6476.8      887.4    0.071
  16.270     980     6476.2      888.4    0.065
  16.289     981     6476.2      888.9    0.069
  16.305     982     6474.6      889.2    0.067
  16.323     983     6473.7      889.8    0.064
  16.340     984     6473.4      889.1    0.101
  16.356     985     6474.1      889.0    0.075
  16.373     986     6472.7      889.0    0.076
  16.389     987     6473.7      888.6    0.075
  16.408     988     6473.2      888.8    0.077
  16.424     989     6473.2      889.8    0.075
  16.442     990     6472.2      889.7    0.072
  16.462     991     6471.4      890.4    0.067
  16.479     992     6470.5      891.5    0.066
  16.498     993     6468.8      892.5    0.068
  16.516     994     6467.4      893.0    0.089
  16.531     995     6466.8      893.3    0.083
  16.548     996     6465.4      894.5    0.096
  16.566     997     6463.8      894.5    0.081
  16.582     998     6462.5      895.3    0.074
  16.599     999     6461.9      895.7    0.075
  16.616    1000     6461.0      896.4    0.075
  16.633    1001     6460.1      897.3    0.070
  16.649    1002     6459.2      897.5    0.072
  16.666    1003     6458.3      898.8    0.064
  16.684    1004     6457.8      898.8    0.066
  16.703    1005     6457.8      898.8    0.076
  16.718    1006     6457.7      898.8    0.067
  16.737    1007     6458.0      898.3    0.080
  16.753    1008     6457.5      898.5    0.073
  16.770    1009     6456.9      899.0    0.072
  16.787    1010     6456.0      899.7    0.072
  16.804    1011     6455.0      900.7    0.071
  16.821    1012     6454.4      900.6    0.070
  16.837    1013     6455.3      900.5    0.073
  16.854    1014     6454.3      901.8    0.074
  16.871    1015     6453.7      902.1    0.072
  16.888    1016     6459.7      899.0    0.076
  16.905    1017     6460.1      898.7    0.073
  16.922    1018     6459.2      900.1    0.079
  16.939    1019     6459.5      902.0    0.105
  16.956    1020     6459.3      902.1    0.085
  16.972    1021     6459.0      902.9    0.081
  16.989    1022     6458.4      903.3    0.081
  17.005    1023     6458.6      903.0    0.076
  17.024    1024     6458.8      903.8    0.072
  17.040    1025     6458.9      904.6    0.073
  17.057    1026     6458.6      904.9    0.063
  17.073    1027     6459.5      905.4    0.063
  17.091    1028     6459.2      905.7    0.063
  17.107    1029     6457.2      906.7    0.069
  17.124    1030     6458.4      905.6    0.065
  17.142    1031     6458.9      905.7    0.077
  17.161    1032     6458.7      905.5    0.071
  17.176    1033     6457.9      904.7    0.070
  17.193    1034     6456.7      903.7    0.072
  17.211    1035     6455.9      904.3    0.070
  17.228    1036     6456.0      904.5    0.069
  17.244    1037     6457.7      904.8    0.076
  17.261    1038     6458.6      904.7    0.070
  17.281    1039     6459.8      904.4    0.075
  17.298    1040     6460.7      904.2    0.071
  17.315    1041     6459.7      904.7    0.070
  17.332    1042     6460.0      904.4    0.072
  17.349    1043     6459.2      905.6    0.072
  17.365    1044     6459.0      905.7    0.069
  17.384    1045     6458.4      905.6    0.071
  17.401    1046     6457.8      906.3    0.071
  17.417    1047     6457.5      907.1    0.071
  17.434    1048     6457.3      907.5    0.073
  17.452    1049     6456.3      907.7    0.079
  17.469    1050     6456.6      908.2    0.070
  17.485    1051     6456.7      907.5    0.071
  17.504    1052     6456.7      907.0    0.071
  17.520    1053     6456.8      907.8    0.069
  17.537    1054     6456.2      907.5    0.089
  17.554    1055     6456.8      907.4    0.076
  17.571    1056     6457.1      906.6    0.071
  17.589    1057     6456.5      906.4    0.079
  17.607    1058     6454.9      906.4    0.074
  17.625    1059     6453.8      906.7    0.070
  17.643    1060     6453.1      907.0    0.075
  17.661    1061     6453.3      906.8    0.071
  17.678    1062     6453.3      907.6    0.071
  17.695    1063     6454.1      907.5    0.071
  17.713    1064     6454.4      906.6    0.081
  17.729    1065     6454.9      906.8    0.074
  17.746    1066     6455.3      907.6    0.076
  17.763    1067     6455.6      907.7    0.071
  17.780    1068     6456.2      907.5    0.074
  17.796    1069     6455.9      907.8    0.072
  17.813    1070     6455.3      907.7    0.071
  17.831    1071     6454.8      907.3    0.070
  17.849    1072     6453.8      906.9    0.073
  17.865    1073     6454.1      906.5    0.070
  17.882    1074     6454.1      906.3    0.070
  17.899    1075     6454.3      906.4    0.072
  17.915    1076     6454.6      905.4    0.071
  17.932    1077     6454.1      903.7    0.069
  17.949    1078     6454.7      904.5    0.097
  17.966    1079     6454.9      904.6    0.081
  17.983    1080     6454.9      904.5    0.071
  17.999    1081     6454.8      904.8    0.082
  18.015    1082     6454.4      904.3    0.076
  18.032    1083     6454.0      903.9    0.073
  18.049    1084     6455.6      902.6    0.072
  18.067    1085     6457.1      901.8    0.065
  18.085    1086     6459.5      900.3    0.064
  18.100    1087     6460.9      897.9    0.068
  18.117    1088     6460.2      897.6    0.065
  18.135    1089     6458.8      896.8    0.068
  18.152    1090     6458.2      897.1    0.103
  18.169    1091     6459.0      897.6    0.073
  18.186    1092     6459.2      897.2    0.072
  18.203    1093     6458.6      897.2    0.072
  18.219    1094     6458.0      897.4    0.070
  18.236    1095     6458.2      897.9    0.070
  18.254    1096     6458.1      898.3    0.073
  18.272    1097     6458.8      898.7    0.072
  18.288    1098     6458.5      898.8    0.073
  18.304    1099     6458.2      898.2    0.074
  18.323    1100     6457.2      897.5    0.070
  18.341    1101     6456.8      898.2    0.072
  18.357    1102     6456.4      899.0    0.072
  18.375    1103     6456.0      899.3    0.071
  18.392    1104     6455.3      899.9    0.076
  18.410    1105     6455.0      899.9    0.072
  18.428    1106     6453.4      900.0    0.113
  18.446    1107     6452.5      899.7    0.112
  18.464    1108     6452.1      899.9    0.083
  18.481    1109     6452.1      900.2    0.079
  18.498    1110     6451.7      900.7    0.075
  18.518    1111     6451.2      900.8    0.073
  18.534    1112     6450.3      900.8    0.086
  18.551    1113     6449.4      900.6    0.076
  18.570    1114     6448.7      900.8    0.142
  18.587    1115     6448.8      900.9    0.113
  18.605    1116     6449.1      900.7    0.085
  18.623    1117     6448.5      900.3    0.107
  18.641    1118     6448.9      901.7    0.108
  18.657    1119     6449.3      901.9    0.105
  18.675    1120     6450.3      902.6    0.081
  18.693    1121     6450.4      902.4    0.079
  18.711    1122     6450.5      902.1    0.081
  18.727    1123     6450.1      902.6    0.079
  18.744    1124     6450.6      902.0    0.076
  18.762    1125     6451.2      900.8    0.072
  18.779    1126     6452.4      901.1    0.074
  18.796    1127     6452.1      900.9    0.070
  18.814    1128     6453.6      899.9    0.069
  18.832    1129     6454.9      900.1    0.142
  18.848    1130     6454.7      900.7    0.083
  18.868    1131     6453.6      900.9    0.075
  18.886    1132     6452.8      901.2    0.072
  18.903    1133     6452.2      901.7    0.068
  18.921    1134     6452.0      901.3    0.063
  18.939    1135     6452.0      901.6    0.062
  18.957    1136     6451.2      901.7    0.063
  18.973    1137     6451.4      902.0    0.073
  18.992    1138     6451.6      902.0    0.082
  19.009    1139     6452.2      902.5    0.073
  19.026    1140     6451.3      902.3    0.078
  19.044    1141     6451.1      902.0    0.105
  19.060    1142     6451.5      901.4    0.084
  19.077    1143     6451.8      902.0    0.072
  19.095    1144     6452.0      902.1    0.074
  19.114    1145     6452.2      902.2    0.071
  19.131    1146     6451.9      901.6    0.072
  19.147    1147     6451.3      901.6    0.073
  19.164    1148     6450.6      900.6    0.076
  19.183    1149     6450.7      900.3    0.070
  19.201    1150     6450.5      900.1    0.084
  19.216    1151     6450.1      899.9    0.081
  19.234    1152     6449.8      899.9    0.075
  19.252    1153     6449.0      899.8    0.083
  19.270    1154     6448.1      900.2    0.082
  19.286    1155     6447.8      899.5    0.073
  19.306    1156     6447.5      899.6    0.074
  19.324    1157     6446.7      898.9    0.072
  19.342    1158     6446.2      899.3    0.104
  19.360    1159     6445.6      899.6    0.070
  19.376    1160     6444.7      900.6    0.070
  19.395    1161     6444.0      900.9    0.071
  19.411    1162     6443.7      902.6    0.070
  19.429    1163     6442.4      903.5    0.069
  19.451    1164     6441.1      904.6    0.068
  19.467    1165     6441.9      904.6    0.070
  19.486    1166     6441.5      904.5    0.069
  19.505    1167     6441.4      904.7    0.069
  19.527    1168     6441.5      904.9    0.068
  19.543    1169     6442.1      905.3    0.087
  19.560    1170     6442.6      904.6    0.073
  19.578    1171     6442.7      904.3    0.073
  19.594    1172     6443.2      904.1    0.072
  19.612    1173     6443.1      904.3    0.075
  19.630    1174     6443.3      904.6    0.070
  19.650    1175     6442.7      904.8    0.072
  19.669    1176     6442.2      905.6    0.070
  19.686    1177     6441.3      904.5    0.071
  19.703    1178     6440.1      904.3    0.084
  19.723    1179     6438.8      903.8    0.072
  19.739    1180     6438.5      903.1    0.071
  19.756    1181     6438.7      903.8    0.075
  19.773    1182     6438.8      903.2    0.071
  19.789    1183     6439.1      903.1    0.069
  19.808    1184     6439.9      902.2    0.076
  19.824    1185     6439.5      902.0    0.070
  19.842    1186     6438.5      902.2    0.073
  19.858    1187     6439.9      901.9    0.072
  19.875    1188     6440.4      901.1    0.105
  19.892    1189     6440.4      901.7    0.092
  19.909    1190     6441.8      901.7    0.076
  19.928    1191     6442.2      900.9    0.103
  19.944    1192     6442.6      900.6    0.082
  19.962    1193     6443.0      900.1    0.072
  19.980    1194     6443.7      900.1    0.071
  19.996    1195     6443.8      901.7    0.076
  20.015    1196     6442.6      902.3    0.079
  20.031    1197     6443.2      900.9    0.075
  20.049    1198     6444.0      900.5    0.093
  20.067    1199     6443.9      901.0    0.077
  20.085    1200     6443.9      901.3    0.078
  20.103    1201     6444.1      900.9    0.074
  20.119    1202     6444.3      901.4    0.072
  20.136    1203     6445.7      900.8    0.071
  20.154    1204     6445.9      900.0    0.077
  20.172    1205     6445.7      899.3    0.071
  20.190    1206     6446.0      899.4    0.073
  20.206    1207     6445.7      899.7    0.072
  20.223    1208     6445.1      900.5    0.069
  20.241    1209     6444.6      900.6    0.070
  20.257    1210     6445.3      900.1    0.115
  20.274    1211     6445.0      900.7    0.075
  20.292    1212     6444.6      900.3    0.072
  20.309    1213     6445.3      900.8    0.071
  20.325    1214     6445.4      900.8    0.070
  20.344    1215     6445.3      900.3    0.075
  20.363    1216     6445.2      899.8    0.072
  20.382    1217     6445.7      899.5    0.082
  20.399    1218     6446.3      898.9    0.113
  20.415    1219     6446.0      898.9    0.072
  20.432    1220     6445.8      899.4    0.071
  20.448    1221     6446.0      900.2    0.071
  20.465    1222     6444.9      900.5    0.071
  20.484    1223     6443.5      901.1    0.070
  20.500    1224     6442.7      900.8    0.073
  20.520    1225     6442.0      901.4    0.070
  20.538    1226     6442.1      901.9    0.088
  20.554    1227     6441.4      902.9    0.075
  20.574    1228     6440.7      902.6    0.073
  20.594    1229     6439.2      902.0    0.073
  20.614    1230     6437.9      901.1    0.072
  20.630    1231     6438.6      900.9    0.070
  20.647    1232     6438.2      901.8    0.072
  20.667    1233     6438.1      902.5    0.086
  20.684    1234     6438.2      901.8    0.074
  20.700    1235     6438.5      902.0    0.077
  20.717    1236     6438.5      901.7    0.122
  20.733    1237     6438.7      902.1    0.074
  20.752    1238     6438.2      902.7    0.073
  20.770    1239     6437.7      903.2    0.108
  20.786    1240     6437.9      903.7    0.083
  20.805    1241     6437.0      903.4    0.081
  20.821    1242     6436.4      903.0    0.095
  20.839    1243     6436.8      903.6    0.078
  20.859    1244     6437.2      904.3    0.140
  20.875    1245     6437.0      903.8    0.084
  20.892    1246     6436.9      903.9    0.079
  20.908    1247     6436.7      904.7    0.076
  20.926    1248     6436.8      903.4    0.065
  20.943    1249     6437.4      903.3    0.064
  20.959    1250     6438.8      903.3    0.065
  20.976    1251     6440.2      903.6    0.103
  20.996    1252     6441.2      903.4    0.077
  21.014    1253     6442.3      903.7    0.076
  21.032    1254     6442.6      903.1    0.073
  21.050    1255     6443.1      902.5    0.072
  21.066    1256     6442.6      902.6    0.082
  21.084    1257     6442.6      902.4    0.112
  21.100    1258     6442.6      901.9    0.075
  21.118    1259     6443.2      901.0    0.072
  21.134    1260     6442.9      901.0    0.071
  21.151    1261     6443.6      901.0    0.070
  21.168    1262     6445.0      900.2    0.070
  21.185    1263     6445.3      900.7    0.071
  21.201    1264     6445.6      900.5    0.075
  21.218    1265     6446.7      899.5    0.070
  21.235    1266     6446.1      900.0    0.069
  21.252    1267     6446.6      900.7    0.069
  21.272    1268     6447.4      901.3    0.086
  21.289    1269     6447.5      901.8    0.078
  21.305    1270     6449.0      902.4    0.071
  21.321    1271     6449.7      902.9    0.063
  21.339    1272     6450.0      902.8    0.062
  21.357    1273     6449.6      903.0    0.063
  21.375    1274     6450.2      902.7    0.065
  21.392    1275     6449.6      902.0    0.062
  21.411    1276     6449.5      901.8    0.074
  21.427    1277     6449.5      901.7    0.114
  21.446    1278     6449.5      900.6    0.123
  21.465    1279     6449.8      900.5    0.084
  21.482    1280     6448.9      899.9    0.076
  21.500    1281     6448.5      900.0    0.114
  21.518    1282     6464.1      892.0    0.070
  21.538    1283     6479.4      883.3    0.092
  21.554    1284     6478.7      883.3    0.075
  21.573    1285     6478.2      882.3    0.071
  21.592    1286     6477.7      883.3    0.081
  21.607    1287     6477.8      883.8    0.071
  21.629    1288     6478.0      884.2    0.062
  21.647    1289     6478.5      884.8    0.066
  21.665    1290     6478.5      885.2    0.064
  21.683    1291     6478.4      886.5    0.065
  21.700    1292     6477.9      886.4    0.121
  21.718    1293     6477.1      885.9    0.084
  21.736    1294     6477.7      884.7    0.077
  21.752    1295     6476.2      885.9    0.072
  21.769    1296     6476.2      887.2    0.070
  21.786    1297     6475.6      887.3    0.075
  21.802    1298     6474.9      886.8    0.073
  21.818    1299     6475.2      887.3    0.071
  21.835    1300     6491.0      878.9    0.072
  21.853    1301     6506.3      870.4    0.071
  21.875    1302     6521.6      862.5    0.071
  21.892    1303     6521.0      863.3    0.070
  21.909    1304     6520.4      864.1    0.071
  21.927    1305     6519.0      865.3    0.069
  21.944    1306     6517.6      865.9    0.069
  21.964    1307     6516.2      865.7    0.069
  21.982    1308     6514.8      865.7    0.069
  21.999    1309     6513.5      865.9    0.125
  22.019    1310     6512.4      866.8    0.075
  22.035    1311     6518.0      864.6    0.073
  22.054    1312     6516.6      866.1    0.069
  22.073    1313     6515.2      866.4    0.069
  22.091    1314     6513.8      867.0    0.067
  22.107    1315     6513.1      867.8    0.070
  22.124    1316     6512.4      868.3    0.069
  22.143    1317     6511.2      869.0    0.069
  22.161    1318     6510.2      869.7    0.073
  22.177    1319     6509.6      871.8    0.069
  22.197    1320     6508.9      872.7    0.069
  22.214    1321     6508.3      873.7    0.073
  22.231    1322     6507.5      873.8    0.078
  22.247    1323     6506.5      873.5    0.070
  22.267    1324     6506.3      873.4    0.070
  22.285    1325     6505.3      873.5    0.071
  22.306    1326     6503.6      873.4    0.072
  22.326    1327     6501.8      874.0    0.070
  22.344    1328     6500.6      874.9    0.069
  22.364    1329     6498.9      875.7    0.068
  22.381    1330     6497.6      876.7    0.068
  22.400    1331     6505.6      879.9    0.074
  22.417    1332     6513.1      882.8    0.069
  22.437    1333     6521.0      885.5    0.069
