PC-EKF V4 — UWB Realtime (Numba JIT, Gaussian Pairwise Scoring)
  Q=0.01  R_base=50.0  R_scale=10.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[PC-EKF] Warming up JIT kernels... OK
Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3   dt(ms)
------------------------------------------------------------------------------
[EKF] init  x=-458.8  y=1191.3
   9.422     593     -269.8      756.3   0.000   0.000   0.000   0.000    0.103
   9.439     594     -270.0      756.3   0.000   0.000   0.000   0.000    0.103
   9.456     595     -269.7      756.6   0.000   0.000   0.000   0.000    0.104
   9.473     596     -270.2      756.9   0.000   0.000   0.000   0.000    0.099
   9.490     597     -270.3      756.9   0.000   0.042   0.042   0.000    0.098
   9.507     598     -270.1      756.7   0.000   0.000   0.000   0.000    0.099
   9.523     599     -270.4      756.6   0.000   0.003   0.003   0.000    0.127
   9.540     600     -270.6      756.6   0.000   0.000   0.000   0.000    0.104
   9.557     601     -270.3      756.7   0.000   0.000   0.000   0.000    0.102
   9.576     602     -269.9      756.9   0.000   0.096   0.096   0.000    0.126
   9.592     603     -269.7      757.1   0.000   0.142   0.142   0.000    0.106
   9.609     604     -269.8      757.1   0.000   0.000   0.000   0.000    0.107
   9.625     605     -269.3      757.8   0.000   0.309   0.309   0.000    0.104
   9.642     606     -269.2      757.7   0.000   0.069   0.069   0.000    0.101
   9.658     607     -269.2      757.7   0.000   0.210   0.210   0.000    0.099
   9.675     608     -268.8      758.0   0.000   0.271   0.271   0.000    0.102
   9.694     609     -268.7      758.2   0.000   0.001   0.001   0.000    0.101
   9.710     610     -268.6      757.7   0.000   0.000   0.000   0.000    0.102
   9.727     611     -268.7      757.7   0.000   0.001   0.001   0.000    0.104
   9.744     612     -268.9      757.7   0.000   0.000   0.000   0.000    0.099
   9.761     613     -268.4      757.7   0.000   0.017   0.017   0.000    0.113
   9.778     614     -268.3      757.7   0.000   0.002   0.002   0.000    0.116
   9.794     615     -268.0      757.5   0.000   0.000   0.000   0.000    0.106
   9.813     616     -267.9      757.4   0.000   0.000   0.000   0.000    0.105
   9.829     617     -267.8      757.4   0.000   0.000   0.000   0.000    0.102
   9.848     618     -267.6      757.4   0.000   0.000   0.000   0.000    0.098
   9.866     619     -267.8      757.9   0.000   0.101   0.101   0.000    0.099
   9.883     620     -267.0      758.3   0.000   0.290   0.290   0.000    0.126
   9.901     621     -266.9      758.2   0.000   0.000   0.000   0.000    0.112
   9.919     622     -266.9      758.1   0.000   0.000   0.000   0.000    0.153
   9.935     623     -266.8      758.2   0.000   0.000   0.000   0.000    0.144
   9.955     624     -266.9      758.4   0.000   0.001   0.001   0.000    0.172
   9.972     625     -267.0      758.4   0.000   0.017   0.017   0.000    0.128
   9.988     626     -267.0      758.5   0.000   0.000   0.000   0.000    0.133
  10.005     627     -266.7      758.5   0.000   0.001   0.001   0.000    0.112
  10.021     628     -266.7      758.4   0.000   0.137   0.137   0.000    0.143
  10.037     629     -266.9      758.3   0.000   0.025   0.025   0.000    0.133
  10.055     630     -267.0      758.4   0.000   0.000   0.000   0.000    0.099
  10.072     631     -267.2      758.6   0.000   0.000   0.000   0.000    0.135
  10.089     632     -267.4      758.4   0.000   0.039   0.039   0.000    0.098
  10.106     633     -267.2      757.9   0.000   0.000   0.000   0.000    0.095
  10.124     634     -267.1      758.2   0.000   0.108   0.108   0.000    0.094
  10.140     635     -266.9      758.4   0.000   0.106   0.106   0.000    0.110
  10.160     636     -266.8      758.2   0.000   0.000   0.000   0.000    0.103
  10.176     637     -267.0      758.2   0.000   0.000   0.000   0.000    0.100
  10.194     638     -266.8      758.3   0.000   0.000   0.000   0.000    0.109
  10.210     639     -266.8      758.4   0.000   0.000   0.000   0.000    0.103
  10.228     640     -266.5      758.4   0.000   0.001   0.001   0.000    0.103
  10.246     641     -266.7      758.2   0.000   0.001   0.001   0.000    0.102
  10.262     642     -266.0      758.3   0.000   0.000   0.000   0.000    0.137
  10.281     643     -265.5      758.1   0.000   0.000   0.000   0.000    0.132
  10.298     644     -265.4      758.0   0.000   0.000   0.000   0.000    0.109
  10.315     645     -265.4      757.7   0.000   0.002   0.002   0.000    0.113
  10.332     646     -265.6      757.8   0.000   0.000   0.000   0.000    0.103
  10.349     647     -265.5      757.5   0.000   0.000   0.000   0.000    0.133
  10.366     648     -265.6      757.8   0.000   0.028   0.028   0.000    0.160
  10.382     649     -265.5      758.1   0.000   0.092   0.092   0.000    0.111
  10.400     650     -265.4      758.3   0.000   0.000   0.000   0.000    0.127
  10.416     651     -265.4      758.2   0.000   0.019   0.019   0.000    0.136
  10.435     652     -265.7      758.2   0.000   0.001   0.001   0.000    0.110
  10.451     653     -265.5      758.3   0.000   0.001   0.001   0.000    0.109
  10.468     654     -265.8      758.3   0.000   0.002   0.002   0.000    0.104
  10.486     655     -265.6      758.1   0.000   0.000   0.000   0.000    0.123
  10.504     656     -265.5      758.2   0.000   0.000   0.000   0.000    0.112
  10.520     657     -265.3      758.2   0.000   0.123   0.123   0.000    0.134
  10.537     658     -265.4      758.3   0.000   0.019   0.019   0.000    0.105
  10.556     659     -265.4      758.3   0.000   0.000   0.000   0.000    0.107
  10.572     660     -265.4      758.3   0.000   0.002   0.002   0.000    0.106
  10.589     661     -265.3      758.6   0.000   0.099   0.099   0.000    0.101
  10.605     662     -265.2      758.6   0.000   0.000   0.000   0.000    0.104
  10.622     663     -265.1      758.5   0.000   0.130   0.130   0.000    0.101
  10.640     664     -264.9      758.1   0.000   0.012   0.012   0.000    0.177
  10.655     665     -265.0      758.1   0.000   0.000   0.000   0.000    0.124
  10.674     666     -264.8      758.2   0.000   0.147   0.147   0.000    0.128
  10.692     667     -264.8      758.0   0.000   0.000   0.000   0.000    0.114
  10.708     668     -264.7      758.2   0.000   0.288   0.288   0.000    0.157
  10.725     669     -264.5      758.5   0.000   0.082   0.082   0.000    0.095
  10.742     670     -264.5      758.6   0.000   0.000   0.000   0.000    0.093
  10.758     671     -264.8      758.5   0.000   0.000   0.000   0.000    0.134
  10.778     672     -264.9      758.5   0.000   0.000   0.000   0.000    0.131
  10.794     673     -264.9      758.5   0.000   0.001   0.001   0.000    0.121
  10.811     674     -265.5      758.6   0.000   0.018   0.018   0.000    0.107
  10.828     675     -265.9      759.0   0.000   0.096   0.096   0.000    0.105
  10.846     676     -266.5      759.1   0.000   0.000   0.000   0.000    0.101
  10.864     677     -266.3      759.2   0.000   0.118   0.118   0.000    0.139
  10.880     678     -266.1      759.1   0.000   0.000   0.000   0.000    0.109
  10.897     679     -266.2      759.5   0.000   0.024   0.024   0.000    0.114
  10.914     680     -266.2      759.2   0.000   0.001   0.001   0.000    0.137
  10.931     681     -265.9      759.0   0.000   0.094   0.094   0.000    0.106
  10.948     682     -266.2      759.2   0.000   0.000   0.000   0.000    0.101
  10.965     683     -265.9      759.2   0.000   0.015   0.015   0.000    0.158
  10.981     684     -265.8      759.3   0.000   0.001   0.001   0.000    0.113
  10.998     685     -265.6      759.2   0.000   0.097   0.097   0.000    0.143
  11.016     686     -265.5      759.1   0.000   0.017   0.017   0.000    0.118
  11.034     687     -265.3      759.1   0.000   0.000   0.000   0.000    0.112
  11.050     688     -265.4      758.8   0.000   0.000   0.000   0.000    0.107
  11.069     689     -265.6      758.7   0.000   0.001   0.001   0.000    0.113
  11.086     690     -265.9      758.5   0.000   0.000   0.000   0.000    0.109
  11.104     691     -265.6      758.7   0.000   0.294   0.294   0.000    0.139
  11.122     692     -265.7      758.7   0.000   0.115   0.115   0.000    0.117
  11.138     693     -265.8      758.8   0.000   0.105   0.105   0.000    0.130
  11.156     694     -265.8      758.5   0.000   0.000   0.000   0.000    0.114
  11.172     695     -265.8      758.5   0.000   0.000   0.000   0.000    0.108
  11.190     696     -265.9      758.5   0.000   0.023   0.023   0.000    0.101
  11.208     697     -266.0      758.1   0.000   0.000   0.000   0.000    0.138
  11.225     698     -266.1      758.0   0.000   0.001   0.001   0.000    0.181
  11.241     699     -265.7      758.0   0.000   0.295   0.295   0.000    0.119
  11.258     700     -265.4      758.2   0.000   0.299   0.299   0.000    0.109
  11.274     701     -265.3      758.5   0.000   0.155   0.155   0.000    0.105
  11.291     702     -265.1      758.6   0.000   0.026   0.026   0.000    0.092
  11.308     703     -265.1      758.7   0.000   0.000   0.000   0.000    0.090
  11.326     704     -264.7      759.1   0.000   0.315   0.315   0.000    0.092
  11.344     705     -264.5      759.5   0.000   0.100   0.100   0.000    0.092
  11.360     706     -264.5      759.3   0.000   0.000   0.000   0.000    0.099
  11.378     707     -264.5      759.4   0.000   0.000   0.000   0.000    0.105
  11.395     708     -264.4      759.1   0.000   0.275   0.275   0.000    0.105
  11.412     709     -264.1      758.8   0.000   0.000   0.000   0.000    0.125
  11.429     710     -264.0      759.0   0.000   0.000   0.000   0.000    0.111
  11.446     711     -263.8      759.2   0.000   0.170   0.170   0.000    0.105
  11.463     712     -263.8      759.2   0.000   0.001   0.001   0.000    0.165
  11.479     713     -263.5      759.4   0.000   0.284   0.284   0.000    0.109
  11.495     714     -263.7      759.7   0.000   0.000   0.000   0.000    0.124
  11.512     715     -263.7      759.5   0.000   0.013   0.013   0.000    0.134
  11.529     716     -263.6      759.4   0.000   0.002   0.002   0.000    0.113
  11.548     717     -263.6      759.3   0.000   0.000   0.000   0.000    0.098
  11.564     718     -263.5      759.5   0.000   0.294   0.294   0.000    0.106
  11.582     719     -263.5      759.5   0.000   0.032   0.032   0.000    0.111
  11.599     720     -263.3      759.5   0.000   0.030   0.030   0.000    0.101
  11.617     721     -262.8      759.5   0.000   0.031   0.031   0.000    0.129
  11.633     722     -262.8      759.5   0.000   0.098   0.098   0.000    0.110
  11.650     723     -263.0      759.4   0.000   0.036   0.036   0.000    0.111
  11.667     724     -262.6      759.4   0.000   0.000   0.000   0.000    0.152
  11.684     725     -262.5      759.5   0.000   0.000   0.000   0.000    0.102
  11.701     726     -262.3      759.6   0.000   0.000   0.000   0.000    0.101
  11.718     727     -262.2      759.8   0.000   0.076   0.076   0.000    0.103
  11.735     728     -261.8      760.0   0.000   0.246   0.246   0.000    0.098
  11.751     729     -261.9      760.3   0.000   0.253   0.253   0.000    0.102
  11.768     730     -261.6      760.2   0.000   0.000   0.000   0.000    0.104
  11.787     731     -261.4      760.2   0.000   0.000   0.000   0.000    0.099
  11.805     732     -261.1      760.7   0.000   0.210   0.210   0.000    0.099
  11.821     733     -261.1      760.6   0.000   0.000   0.000   0.000    0.115
  11.838     734     -261.5      760.7   0.000   0.000   0.000   0.000    0.105
  11.855     735     -261.4      760.7   0.000   0.000   0.000   0.000    0.179
  11.871     736     -261.3      760.7   0.000   0.041   0.041   0.000    0.118
  11.888     737     -261.2      760.9   0.000   0.262   0.262   0.000    0.105
  11.906     738     -261.2      761.2   0.000   0.324   0.324   0.000    0.101
  11.922     739     -261.3      761.2   0.000   0.008   0.008   0.000    0.168
  11.939     740     -261.2      761.4   0.000   0.000   0.000   0.000    0.107
  11.956     741     -261.4      761.7   0.000   0.000   0.000   0.000    0.112
  11.972     742     -261.4      761.6   0.000   0.000   0.000   0.000    0.123
  11.989     743     -261.7      761.8   0.000   0.000   0.000   0.000    0.105
  12.006     744     -261.8      761.3   0.000   0.000   0.000   0.000    0.128
  12.022     745     -262.0      761.1   0.000   0.000   0.000   0.000    0.101
  12.039     746     -262.1      761.1   0.000   0.000   0.000   0.000    0.124
  12.056     747     -261.9      761.0   0.000   0.000   0.000   0.000    0.101
  12.074     748     -262.0      761.0   0.000   0.012   0.012   0.000    0.114
  12.091     749     -261.9      760.8   0.000   0.000   0.000   0.000    0.103
  12.108     750     -262.0      761.1   0.000   0.000   0.000   0.000    0.110
  12.125     751     -262.4      761.2   0.000   0.000   0.000   0.000    0.116
  12.143     752     -262.6      761.1   0.000   0.000   0.000   0.000    0.110
  12.161     753     -262.7      761.3   0.000   0.105   0.105   0.000    0.109
  12.176     754     -262.9      761.1   0.000   0.103   0.103   0.000    0.139
  12.195     755     -263.0      760.9   0.000   0.001   0.001   0.000    0.092
  12.211     756     -262.8      760.8   0.000   0.000   0.000   0.000    0.089
  12.228     757     -262.4      760.9   0.000   0.312   0.312   0.000    0.102
  12.245     758     -262.1      761.1   0.000   0.045   0.045   0.000    0.098
  12.262     759     -262.3      761.5   0.000   0.320   0.320   0.000    0.092
  12.279     760     -262.1      761.5   0.000   0.000   0.000   0.000    0.108
  12.296     761     -262.1      761.3   0.000   0.000   0.000   0.000    0.101
  12.313     762     -262.2      761.5   0.000   0.039   0.039   0.000    0.100
  12.330     763     -262.4      761.6   0.000   0.295   0.295   0.000    0.118
  12.349     764     -262.7      761.4   0.000   0.000   0.000   0.000    0.116
  12.365     765     -262.7      761.5   0.000   0.000   0.000   0.000    0.104
  12.382     766     -262.6      761.3   0.000   0.000   0.000   0.000    0.141
  12.398     767     -262.5      761.2   0.000   0.032   0.032   0.000    0.100
  12.416     768     -262.4      761.1   0.000   0.000   0.000   0.000    0.100
  12.434     769     -262.2      761.0   0.000   0.000   0.000   0.000    0.100
  12.450     770     -262.0      760.9   0.000   0.000   0.000   0.000    0.097
  12.469     771     -261.9      761.0   0.000   0.004   0.004   0.000    0.134
  12.486     772     -262.2      760.7   0.000   0.001   0.001   0.000    0.123
  12.503     773     -262.2      760.7   0.000   0.000   0.000   0.000    0.110
  12.520     774     -262.3      760.4   0.000   0.000   0.000   0.000    0.128
  12.536     775     -262.3      760.8   0.000   0.273   0.273   0.000    0.127
  12.556     776     -262.4      760.8   0.000   0.132   0.132   0.000    0.112
  12.576     777     -262.4      760.9   0.000   0.101   0.101   0.000    0.115
  12.592     778     -262.4      761.4   0.000   0.258   0.258   0.000    0.101
  12.608     779     -262.3      761.3   0.000   0.000   0.000   0.000    0.099
  12.627     780     -262.2      760.8   0.000   0.000   0.000   0.000    0.101
  12.645     781     -262.3      760.9   0.000   0.000   0.000   0.000    0.101
  12.663     782     -262.4      760.6   0.000   0.000   0.000   0.000    0.100
  12.682     783     -262.4      761.0   0.000   0.269   0.269   0.000    0.107
  12.699     784     -262.4      761.1   0.000   0.035   0.035   0.000    0.100
  12.715     785     -262.3      761.1   0.000   0.000   0.000   0.000    0.166
  12.732     786     -262.2      761.3   0.000   0.000   0.000   0.000    0.115
  12.749     787     -262.4      761.1   0.000   0.000   0.000   0.000    0.155
  12.766     788     -262.3      760.8   0.000   0.000   0.000   0.000    0.106
  12.785     789     -262.1      761.2   0.000   0.323   0.323   0.000    0.100
  12.802     790     -262.0      761.5   0.000   0.000   0.000   0.000    0.096
  12.819     791     -262.3      761.5   0.000   0.001   0.001   0.000    0.093
  12.837     792     -262.4      761.6   0.000   0.000   0.000   0.000    0.090
  12.853     793     -262.3      761.6   0.000   0.306   0.306   0.000    0.096
  12.870     794     -262.1      762.1   0.000   0.326   0.326   0.000    0.145
  12.891     795     -262.0      761.8   0.000   0.000   0.000   0.000    0.137
  12.908     796     -261.8      761.9   0.000   0.035   0.035   0.000    0.104
  12.925     797     -262.0      761.9   0.000   0.000   0.000   0.000    0.102
  12.941     798     -262.1      761.7   0.000   0.024   0.024   0.000    0.101
  12.958     799     -262.1      761.5   0.000   0.000   0.000   0.000    0.100
  12.977     800     -262.1      761.6   0.000   0.149   0.149   0.000    0.121
  12.995     801     -262.2      761.6   0.000   0.034   0.034   0.000    0.105
  13.012     802     -262.3      761.8   0.000   0.159   0.159   0.000    0.108
  13.029     803     -262.1      761.7   0.000   0.028   0.028   0.000    0.101
  13.047     804     -261.7      761.7   0.000   0.000   0.000   0.000    0.102
  13.064     805     -261.2      761.7   0.000   0.000   0.000   0.000    0.100
  13.082     806     -260.7      761.4   0.000   0.003   0.003   0.000    0.097
  13.099     807     -260.8      761.2   0.000   0.000   0.000   0.000    0.093
  13.117     808     -260.7      761.4   0.000   0.000   0.000   0.000    0.088
  13.135     809     -260.6      761.2   0.000   0.000   0.000   0.000    0.127
  13.151     810     -260.2      761.9   0.000   0.333   0.333   0.000    0.090
  13.168     811     -260.0      761.7   0.000   0.000   0.000   0.000    0.094
  13.186     812     -260.1      761.3   0.000   0.027   0.027   0.000    0.106
  13.205     813     -260.2      761.5   0.000   0.000   0.000   0.000    0.097
  13.224     814     -260.4      761.6   0.000   0.008   0.008   0.000    0.110
  13.241     815     -260.6      761.6   0.000   0.000   0.000   0.000    0.101
  13.257     816     -260.8      761.7   0.000   0.003   0.003   0.000    0.101
  13.278     817     -260.8      761.9   0.000   0.000   0.000   0.000    0.101
  13.294     818     -261.0      762.1   0.000   0.067   0.067   0.000    0.100
  13.311     819     -261.1      762.1   0.000   0.000   0.000   0.000    0.133
  13.328     820     -261.0      762.5   0.000   0.326   0.326   0.000    0.101
  13.345     821     -261.3      762.2   0.000   0.000   0.000   0.000    0.101
  13.361     822     -261.4      762.3   0.000   0.000   0.000   0.000    0.108
  13.377     823     -261.8      762.4   0.000   0.010   0.010   0.000    0.101
  13.394     824     -261.8      762.4   0.000   0.105   0.105   0.000    0.098
  13.411     825     -261.9      762.4   0.000   0.001   0.001   0.000    0.097
  13.428     826     -262.3      762.4   0.000   0.002   0.002   0.000    0.099
  13.445     827     -262.7      762.5   0.000   0.112   0.112   0.000    0.097
  13.465     828     -262.8      762.7   0.000   0.304   0.304   0.000    0.101
  13.485     829     -262.8      763.0   0.000   0.302   0.302   0.000    0.098
  13.501     830     -262.9      763.2   0.000   0.295   0.295   0.000    0.096
  13.518     831     -263.2      763.2   0.000   0.000   0.000   0.000    0.118
  13.535     832     -263.0      763.2   0.000   0.012   0.012   0.000    0.130
  13.552     833     -262.4      763.2   0.000   0.000   0.000   0.000    0.100
  13.569     834     -262.6      762.9   0.000   0.020   0.020   0.000    0.099
  13.585     835     -262.4      762.8   0.000   0.000   0.000   0.000    0.095
  13.603     836     -262.4      762.7   0.000   0.111   0.111   0.000    0.090
  13.624     837     -262.6      762.6   0.000   0.109   0.109   0.000    0.091
  13.641     838     -262.7      762.7   0.000   0.093   0.093   0.000    0.093
  13.659     839     -262.5      762.8   0.000   0.314   0.314   0.000    0.139
  13.677     840     -262.4      762.7   0.000   0.106   0.106   0.000    0.172
  13.693     841     -262.4      762.7   0.000   0.002   0.002   0.000    0.112
  13.710     842     -262.5      762.4   0.000   0.000   0.000   0.000    0.108
  13.730     843     -262.6      762.5   0.000   0.000   0.000   0.000    0.102
  13.748     844     -262.7      762.6   0.000   0.146   0.146   0.000    0.098
  13.765     845     -262.8      762.7   0.000   0.106   0.106   0.000    0.099
  13.781     846     -263.0      762.8   0.000   0.001   0.001   0.000    0.098
  13.797     847     -262.9      763.0   0.000   0.015   0.015   0.000    0.094
  13.814     848     -262.7      762.8   0.000   0.000   0.000   0.000    0.089
  13.831     849     -262.4      762.9   0.000   0.000   0.000   0.000    0.090
  13.848     850     -262.6      762.6   0.000   0.002   0.002   0.000    0.087
  13.868     851     -262.8      762.6   0.000   0.000   0.000   0.000    0.138
  13.884     852     -263.0      762.6   0.000   0.000   0.000   0.000    0.167
  13.901     853     -262.8      762.4   0.000   0.015   0.015   0.000    0.106
  13.918     854     -262.9      762.3   0.000   0.000   0.000   0.000    0.100
  13.934     855     -262.6      762.4   0.000   0.078   0.078   0.000    0.105
  13.955     856     -262.4      762.4   0.000   0.027   0.027   0.000    0.103
  13.973     857     -262.7      762.2   0.000   0.000   0.000   0.000    0.127
  13.989     858     -262.5      762.0   0.000   0.000   0.000   0.000    0.110
  14.006     859     -262.1      762.0   0.000   0.003   0.003   0.000    0.099
  14.023     860     -261.8      762.5   0.000   0.322   0.322   0.000    0.108
  14.039     861     -261.7      762.5   0.000   0.000   0.000   0.000    0.102
  14.058     862     -261.5      762.2   0.000   0.033   0.033   0.000    0.099
  14.076     863     -261.3      762.2   0.000   0.079   0.079   0.000    0.102
  14.094     864     -261.2      762.2   0.000   0.161   0.161   0.000    0.100
  14.111     865     -261.1      762.2   0.000   0.285   0.285   0.000    0.126
  14.129     866     -261.1      762.3   0.000   0.035   0.035   0.000    0.104
  14.147     867     -261.1      762.5   0.000   0.000   0.000   0.000    0.102
  14.163     868     -261.0      762.1   0.000   0.000   0.000   0.000    0.144
  14.180     869     -261.2      761.9   0.000   0.001   0.001   0.000    0.105
  14.197     870     -261.1      761.8   0.000   0.013   0.013   0.000    0.106
  14.215     871     -261.4      762.0   0.000   0.000   0.000   0.000    0.099
  14.232     872     -261.1      762.2   0.000   0.184   0.184   0.000    0.181
  14.252     873     -261.1      762.2   0.000   0.000   0.000   0.000    0.117
  14.268     874     -261.3      762.0   0.000   0.001   0.001   0.000    0.110
  14.284     875     -261.2      761.7   0.000   0.000   0.000   0.000    0.104
  14.301     876     -261.0      761.9   0.000   0.000   0.000   0.000    0.093
  14.319     877     -260.4      762.0   0.000   0.000   0.000   0.000    0.095
  14.336     878     -260.3      762.4   0.000   0.329   0.329   0.000    0.090
  14.353     879     -260.5      762.4   0.000   0.000   0.000   0.000    0.087
  14.371     880     -260.5      762.3   0.000   0.000   0.000   0.000    0.096
  14.388     881     -260.5      762.2   0.000   0.000   0.000   0.000    0.146
  14.408     882     -260.4      762.3   0.000   0.181   0.181   0.000    0.101
  14.425     883     -260.0      762.4   0.000   0.261   0.261   0.000    0.103
  14.442     884     -259.8      762.1   0.000   0.030   0.030   0.000    0.100
  14.459     885     -259.7      761.8   0.000   0.000   0.000   0.000    0.098
  14.477     886     -259.6      761.9   0.000   0.045   0.045   0.000    0.144
  14.493     887     -259.4      761.8   0.000   0.005   0.005   0.000    0.155
  14.509     888     -259.6      761.4   0.000   0.000   0.000   0.000    0.130
  14.528     889     -259.6      761.5   0.000   0.000   0.000   0.000    0.115
  14.544     890     -259.5      761.4   0.000   0.008   0.008   0.000    0.104
  14.561     891     -259.2      761.6   0.000   0.330   0.330   0.000    0.132
  14.578     892     -259.2      761.5   0.000   0.064   0.064   0.000    0.128
  14.595     893     -259.4      761.3   0.000   0.000   0.000   0.000    0.133
  14.611     894     -259.6      761.4   0.000   0.000   0.000   0.000    0.099
  14.631     895     -259.8      761.5   0.000   0.000   0.000   0.000    0.101
  14.648     896     -259.7      762.1   0.000   0.333   0.333   0.000    0.099
  14.666     897     -259.6      762.2   0.000   0.044   0.044   0.000    0.095
  14.684     898     -259.4      762.4   0.000   0.049   0.049   0.000    0.126
  14.700     899     -259.4      762.3   0.000   0.008   0.008   0.000    0.110
  14.717     900     -259.6      762.3   0.000   0.000   0.000   0.000    0.108
  14.735     901     -259.6      762.1   0.000   0.000   0.000   0.000    0.115
  14.752     902     -259.7      762.0   0.000   0.000   0.000   0.000    0.102
  14.768     903     -259.5      762.0   0.000   0.264   0.264   0.000    0.099
  14.785     904     -259.0      761.9   0.000   0.062   0.062   0.000    0.140
  14.803     905     -258.9      761.8   0.000   0.005   0.005   0.000    0.117
  14.821     906     -258.5      762.2   0.000   0.333   0.333   0.000    0.107
  14.837     907     -258.7      762.4   0.000   0.000   0.000   0.000    0.103
  14.856     908     -258.8      762.2   0.000   0.008   0.008   0.000    0.142
  14.875     909     -258.9      762.1   0.000   0.000   0.000   0.000    0.146
  14.892     910     -259.1      762.0   0.000   0.087   0.087   0.000    0.162
  14.910     911     -259.1      762.0   0.000   0.000   0.000   0.000    0.108
  14.930     912     -259.0      761.8   0.000   0.000   0.000   0.000    0.141
  14.948     913     -259.1      761.6   0.000   0.000   0.000   0.000    0.139
  14.967     914     -259.2      761.3   0.000   0.000   0.000   0.000    0.129
  14.984     915     -259.3      761.2   0.000   0.000   0.000   0.000    0.113
  15.002     916     -259.1      761.3   0.000   0.057   0.057   0.000    0.112
  15.020     917     -258.9      761.3   0.000   0.000   0.000   0.000    0.101
  15.039     918     -258.7      761.4   0.000   0.000   0.000   0.000    0.106
  15.059     919     -258.4      761.5   0.000   0.000   0.000   0.000    0.142
  15.075     920     -258.2      760.7   0.000   0.000   0.000   0.000    0.162
  15.093     921     -258.3      761.1   0.000   0.333   0.333   0.000    0.146
  15.111     922     -258.4      761.0   0.000   0.048   0.048   0.000    0.151
  15.129     923     -258.5      761.2   0.000   0.215   0.215   0.000    0.136
  15.147     924     -258.7      760.6   0.000   0.002   0.002   0.000    0.137
  15.164     925     -258.5      760.7   0.000   0.332   0.332   0.000    0.108
  15.181     926     -258.5      760.8   0.000   0.000   0.000   0.000    0.112
  15.201     927     -258.3      760.7   0.000   0.216   0.216   0.000    0.102
  15.219     928     -258.1      760.6   0.000   0.045   0.045   0.000    0.106
  15.238     929     -257.9      760.6   0.000   0.043   0.043   0.000    0.104
  15.255     930     -258.2      760.1   0.000   0.000   0.000   0.000    0.103
  15.273     931     -258.6      760.1   0.000   0.000   0.000   0.000    0.101
  15.289     932     -258.9      760.0   0.000   0.000   0.000   0.000    0.104
  15.308     933     -259.3      759.6   0.000   0.000   0.000   0.000    0.118
  15.324     934     -259.0      759.6   0.000   0.062   0.062   0.000    0.105
  15.344     935     -258.7      759.3   0.000   0.000   0.000   0.000    0.119
  15.361     936     -258.5      759.5   0.000   0.204   0.204   0.000    0.112
  15.378     937     -260.8      759.9   0.000   0.000   0.000   0.000    0.112
  15.394     938     -260.6      759.7   0.000   0.000   0.000   0.000    0.104
  15.413     939     -260.3      759.3   0.000   0.000   0.000   0.000    0.101
  15.429     940     -260.0      758.9   0.000   0.012   0.012   0.000    0.113
  15.448     941     -260.1      758.4   0.000   0.002   0.002   0.000    0.107
  15.465     942     -260.1      758.4   0.000   0.000   0.000   0.000    0.145
  15.485     943     -260.0      758.8   0.000   0.189   0.189   0.000    0.113
  15.504     944     -260.1      758.9   0.000   0.000   0.000   0.000    0.104
  15.521     945     -260.0      758.5   0.000   0.000   0.000   0.000    0.132
  15.538     946     -259.7      758.6   0.000   0.004   0.004   0.000    0.113
  15.558     947     -259.9      758.8   0.000   0.004   0.004   0.000    0.103
  15.578     948     -260.0      759.1   0.000   0.218   0.218   0.000    0.108
  15.594     949     -260.1      759.3   0.000   0.000   0.000   0.000    0.103
  15.610     950     -260.0      759.2   0.000   0.005   0.005   0.000    0.101
  15.627     951     -259.9      759.3   0.000   0.000   0.000   0.000    0.103
  15.645     952     -259.7      759.4   0.000   0.000   0.000   0.000    0.143
  15.665     953     -259.5      759.2   0.000   0.000   0.000   0.000    0.124
  15.686     954     -259.3      758.9   0.000   0.000   0.000   0.000    0.114
  15.706     955     -259.1      758.7   0.000   0.000   0.000   0.000    0.102
  15.724     956     -259.3      758.7   0.000   0.000   0.000   0.000    0.108
  15.742     957     -259.2      758.7   0.000   0.041   0.041   0.000    0.104
  15.760     958     -259.2      758.5   0.000   0.000   0.000   0.000    0.106
  15.779     959     -259.2      758.3   0.000   0.000   0.000   0.000    0.108
  15.794     960     -259.3      758.5   0.000   0.197   0.197   0.000    0.102
  15.811     961     -258.8      758.7   0.000   0.332   0.332   0.000    0.114
  15.828     962     -258.7      759.0   0.000   0.000   0.000   0.000    0.109
  15.844     963     -258.6      758.7   0.000   0.000   0.000   0.000    0.111
  15.862     964     -258.7      758.4   0.000   0.000   0.000   0.000    0.145
  15.881     965     -258.7      758.2   0.000   0.000   0.000   0.000    0.117
  15.902     966     -258.7      757.7   0.000   0.000   0.000   0.000    0.108
  15.920     967     -258.8      757.6   0.000   0.000   0.000   0.000    0.106
  15.938     968     -258.6      757.6   0.000   0.003   0.003   0.000    0.104
  15.954     969     -258.0      757.3   0.000   0.000   0.000   0.000    0.110
  15.973     970     -257.7      757.4   0.000   0.161   0.161   0.000    0.123
