PC-EKF V3 — UWB Realtime
  Q=0.01  R_base=50.0  R_scale=30.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3
   6.218     418      652.5     4091.7   0.480   0.288   0.018   0.465
   6.235     419      653.7     4091.5   0.372   0.400   0.003   0.510
   6.252     420      654.8     4091.4   0.469   0.268   0.005   0.465
   6.269     421      655.9     4091.4   0.379   0.401   0.014   0.513
   6.286     422      657.0     4091.4   0.421   0.388   0.054   0.520
   6.303     423      658.1     4091.4   0.437   0.336   0.013   0.505
   6.320     424      659.4     4091.8   0.376   0.503   0.159   0.555
   6.336     425      661.1     4092.8   0.381   0.600   0.318   0.610
   6.353     426      662.6     4093.7   0.396   0.599   0.329   0.611
   6.370     427      664.0     4094.5   0.417   0.590   0.333   0.605
   6.387     428      665.6     4095.8   0.379   0.584   0.289   0.600
   6.404     429      667.2     4096.6   0.352   0.573   0.250   0.589
   6.421     430      668.6     4097.0   0.361   0.477   0.102   0.538
   6.438     431      670.0     4097.6   0.309   0.532   0.151   0.548
   6.454     432      671.5     4097.9   0.308   0.524   0.085   0.497
   6.471     433      673.0     4098.3   0.294   0.516   0.115   0.529
   6.490     434      674.3     4098.6   0.271   0.497   0.066   0.494
   6.506     435      676.0     4098.8   0.373   0.547   0.133   0.489
   6.523     436      677.6     4099.0   0.305   0.553   0.166   0.541
   6.540     437      679.1     4099.1   0.328   0.521   0.059   0.471
   6.557     438      680.4     4099.0   0.432   0.505   0.006   0.337
   6.574     439      681.7     4098.8   0.319   0.448   0.012   0.503
   6.590     440      683.1     4098.7   0.376   0.537   0.096   0.462
   6.607     441      684.5     4098.5   0.472   0.469   0.033   0.287
   6.624     442      686.1     4098.3   0.516   0.449   0.077   0.373
   6.640     443      687.5     4097.7   0.454   0.305   0.006   0.496
   6.657     444      688.7     4097.2   0.427   0.339   0.001   0.505
   6.675     445      690.1     4096.9   0.499   0.451   0.018   0.319
   6.692     446      691.8     4097.4   0.303   0.553   0.169   0.543
   6.709     447      693.9     4098.6   0.210   0.557   0.334   0.574
   6.726     448      695.7     4098.9   0.389   0.554   0.160   0.495
   6.742     449      697.5     4099.5   0.357   0.584   0.239   0.565
   6.759     450      700.0     4100.5   0.311   0.605   0.357   0.612
   6.778     451      702.5     4101.6   0.299   0.605   0.333   0.609
   6.793     452      704.7     4102.6   0.224   0.570   0.313   0.577
   6.811     453      707.0     4103.7   0.346   0.608   0.299   0.602
   6.828     454      709.5     4104.6   0.321   0.611   0.358   0.615
   6.844     455      711.8     4105.3   0.358   0.608   0.303   0.601
   6.861     456      714.1     4106.0   0.360   0.597   0.274   0.584
   6.878     457      715.9     4106.6   0.361   0.558   0.163   0.516
   6.895     458      717.7     4107.0   0.348   0.551   0.144   0.512
   6.912     459      719.5     4107.2   0.385   0.554   0.157   0.497
   6.928     460      720.8     4106.8   0.511   0.426   0.024   0.359
   6.946     461      722.4     4107.0   0.455   0.514   0.084   0.371
   6.962     462      724.8     4107.8   0.253   0.579   0.341   0.590
   6.980     463      727.5     4108.5   0.406   0.634   0.397   0.633
   6.996     464      730.4     4109.6   0.194   0.518   0.389   0.565
   7.012     465      732.9     4110.8   0.192   0.531   0.367   0.567
   7.030     466      735.5     4112.0   0.204   0.550   0.342   0.572
   7.046     467      738.0     4113.2   0.211   0.559   0.331   0.574
   7.062     468      740.5     4114.2   0.241   0.561   0.367   0.584
   7.080     469      742.7     4115.2   0.162   0.538   0.307   0.552
   7.096     470      745.2     4116.3   0.298   0.598   0.359   0.606
   7.114     471      747.5     4117.2   0.309   0.606   0.352   0.611
   7.131     472      749.7     4118.3   0.222   0.569   0.312   0.576
   7.146     473      752.2     4119.3   0.256   0.580   0.344   0.592
   7.164     474      754.3     4120.3   0.163   0.539   0.305   0.552
   7.181     475      756.8     4121.4   0.285   0.599   0.316   0.602
   7.197     476      758.8     4122.2   0.289   0.601   0.304   0.601
   7.215     477      760.8     4123.0   0.323   0.584   0.238   0.575
   7.232     478      763.0     4123.5   0.415   0.582   0.264   0.547
   7.248     479      765.2     4124.0   0.395   0.590   0.272   0.565
   7.266     480      767.3     4124.4   0.442   0.568   0.251   0.518
   7.282     481      769.4     4124.7   0.375   0.621   0.342   0.616
   7.299     482      771.3     4125.2   0.330   0.612   0.307   0.610
   7.316     483      773.5     4125.4   0.468   0.555   0.253   0.496
   7.333     484      775.4     4125.4   0.474   0.531   0.193   0.440
   7.349     485      777.3     4125.6   0.415   0.547   0.150   0.468
   7.367     486      779.1     4125.7   0.436   0.546   0.169   0.462
   7.384     487      781.0     4125.6   0.481   0.533   0.224   0.457
   7.402     488      783.0     4125.8   0.400   0.570   0.216   0.525
   7.417     489      785.1     4126.2   0.376   0.593   0.268   0.573
   7.434     490      787.6     4126.5   0.440   0.592   0.320   0.567
   7.451     491      790.5     4127.8   0.198   0.525   0.383   0.567
   7.468     492      793.3     4129.5   0.082   0.476   0.344   0.531
   7.485     493      796.2     4131.0   0.145   0.481   0.394   0.549
   7.501     494      799.2     4132.1   0.330   0.604   0.387   0.613
   7.519     495      801.9     4133.5   0.131   0.494   0.363   0.547
   7.536     496      804.8     4134.5   0.295   0.573   0.405   0.596
   7.553     497      807.4     4135.5   0.173   0.501   0.394   0.558
   7.570     498      810.3     4136.1   0.408   0.630   0.389   0.628
   7.587     499      811.9     4136.1   0.459   0.529   0.148   0.422
   7.604     500      813.5     4136.0   0.452   0.523   0.113   0.400
   7.620     501      815.2     4135.6   0.527   0.473   0.180   0.430
   7.637     502      816.9     4135.4   0.431   0.545   0.159   0.460
   7.654     503      818.5     4135.2   0.466   0.501   0.072   0.343
   7.671     504      820.0     4134.5   0.522   0.450   0.103   0.394
   7.688     505      821.8     4133.7   0.553   0.466   0.243   0.490
   7.705     506      823.1     4132.9   0.527   0.422   0.084   0.411
   7.721     507      824.6     4132.6   0.471   0.478   0.049   0.302
   7.740     508      826.3     4131.7   0.535   0.430   0.121   0.432
   7.756     509      827.7     4130.8   0.529   0.430   0.097   0.413
   7.774     510      829.9     4129.7   0.581   0.440   0.290   0.546
   7.790     511      831.6     4128.3   0.573   0.332   0.207   0.556
   7.807     512      833.3     4127.8   0.510   0.481   0.164   0.401
   7.823     513      835.5     4127.0   0.567   0.472   0.298   0.526
   7.840     514      837.7     4126.1   0.564   0.479   0.304   0.523
   7.857     515      839.5     4125.2   0.560   0.407   0.188   0.501
   7.874     516      841.0     4124.5   0.524   0.447   0.103   0.398
   7.891     517      843.0     4124.0   0.520   0.483   0.198   0.429
   7.908     518      844.8     4123.4   0.540   0.432   0.143   0.446
   7.926     519      846.7     4122.8   0.541   0.475   0.230   0.469
   7.941     520      848.4     4122.6   0.468   0.535   0.193   0.447
   7.959     521      850.0     4122.4   0.464   0.518   0.122   0.393
   7.976     522      852.2     4122.4   0.478   0.553   0.272   0.499
   7.992     523      853.9     4122.2   0.460   0.533   0.164   0.433
   8.009     524      855.7     4122.2   0.398   0.572   0.222   0.531
   8.026     525      857.5     4122.2   0.422   0.548   0.159   0.468
   8.043     526      859.1     4121.9   0.470   0.517   0.138   0.397
   8.060     527      861.6     4121.9   0.470   0.596   0.370   0.578
   8.077     528      863.5     4121.9   0.445   0.554   0.209   0.485
   8.093     529      865.3     4121.8   0.434   0.548   0.173   0.467
   8.111     530      867.2     4121.5   0.483   0.497   0.147   0.378
   8.128     531      869.2     4121.5   0.400   0.585   0.260   0.554
   8.147     532      871.5     4121.5   0.465   0.560   0.262   0.505
   8.163     533      874.1     4121.4   0.480   0.590   0.372   0.571
   8.180     534      876.0     4121.2   0.486   0.511   0.190   0.416
   8.196     535      878.0     4121.2   0.474   0.528   0.186   0.434
   8.213     536      880.0     4120.9   0.491   0.487   0.172   0.388
   8.229     537      881.6     4120.6   0.482   0.476   0.090   0.330
   8.246     538      883.1     4120.5   0.449   0.506   0.037   0.339
   8.263     539      885.0     4120.2   0.503   0.496   0.232   0.432
   8.280     540      886.9     4119.6   0.543   0.457   0.192   0.459
   8.297     541      888.6     4119.3   0.482   0.487   0.133   0.361
   8.315     542      890.1     4118.9   0.477   0.478   0.095   0.329
   8.332     543      892.0     4118.5   0.495   0.482   0.141   0.373
   8.347     544      893.8     4117.9   0.534   0.462   0.173   0.438
   8.364     545      895.9     4117.1   0.560   0.457   0.248   0.502
   8.382     546      897.7     4116.6   0.525   0.482   0.205   0.439
   8.398     547      899.2     4115.8   0.524   0.449   0.108   0.400
   8.416     548      901.1     4114.6   0.577   0.400   0.239   0.540
   8.432     549      903.0     4113.5   0.572   0.421   0.239   0.526
   8.449     550      904.9     4112.5   0.554   0.422   0.182   0.485
   8.466     551      906.8     4111.3   0.559   0.375   0.169   0.511
   8.484     552      908.6     4110.5   0.554   0.439   0.200   0.483
   8.499     553      911.2     4109.1   0.626   0.398   0.370   0.622
   8.516     554      913.3     4108.0   0.580   0.416   0.261   0.544
   8.533     555      915.3     4106.7   0.593   0.391   0.277   0.570
   8.550     556      917.5     4105.3   0.605   0.373   0.299   0.593
   8.569     557      919.3     4104.6   0.542   0.450   0.178   0.456
   8.586     558      921.2     4104.0   0.530   0.461   0.154   0.424
   8.602     559      923.2     4103.6   0.495   0.499   0.225   0.426
   8.618     560      924.9     4102.9   0.543   0.430   0.152   0.455
   8.635     561      926.8     4102.4   0.511   0.487   0.191   0.416
   8.652     562      928.6     4101.6   0.555   0.433   0.199   0.487
   8.669     563      930.6     4101.2   0.519   0.478   0.175   0.417
   8.686     564      932.8     4101.0   0.476   0.552   0.263   0.495
   8.703     565      934.9     4100.2   0.564   0.464   0.273   0.514
   8.720     566      936.7     4100.0   0.481   0.512   0.166   0.404
   8.737     567      938.5     4099.7   0.475   0.523   0.175   0.423
   8.753     568      940.2     4099.4   0.490   0.497   0.195   0.407
   8.770     569      942.1     4099.0   0.511   0.484   0.182   0.412
   8.787     570      944.1     4098.5   0.519   0.485   0.200   0.429
   8.804     571      946.1     4097.9   0.557   0.457   0.238   0.495
   8.821     572      948.2     4097.3   0.538   0.472   0.212   0.459
   8.838     573      950.2     4096.9   0.522   0.482   0.194   0.429
   8.855     574      951.9     4096.6   0.488   0.526   0.232   0.452
   8.872     575      953.8     4096.4   0.485   0.507   0.176   0.405
   8.889     576      955.9     4095.8   0.536   0.497   0.284   0.486
   8.906     577      957.8     4095.6   0.488   0.505   0.188   0.409
   8.923     578      959.8     4095.3   0.513   0.489   0.208   0.428
   8.940     579      961.5     4094.8   0.518   0.496   0.249   0.454
   8.957     580      963.9     4094.7   0.491   0.549   0.294   0.503
   8.974     581      965.6     4094.3   0.531   0.464   0.168   0.432
   8.992     582      967.6     4093.8   0.542   0.470   0.220   0.467
   9.008     583      969.8     4093.6   0.496   0.524   0.262   0.465
   9.025     584      971.5     4093.4   0.475   0.513   0.142   0.393
   9.041     585      973.4     4093.1   0.495   0.529   0.267   0.472
   9.058     586      974.9     4092.7   0.483   0.500   0.155   0.386
   9.077     587      977.2     4092.3   0.521   0.519   0.358   0.510
   9.093     588      979.3     4092.1   0.500   0.521   0.271   0.467
   9.110     589      981.5     4091.6   0.524   0.512   0.331   0.500
   9.126     590      983.7     4091.1   0.544   0.480   0.249   0.479
   9.143     591      985.7     4090.6   0.533   0.481   0.223   0.456
   9.161     592      987.8     4090.1   0.533   0.495   0.275   0.480
   9.176     593      989.8     4089.7   0.500   0.507   0.258   0.450
   9.194     594      991.7     4089.2   0.529   0.494   0.263   0.470
   9.211     595      993.8     4088.2   0.590   0.438   0.313   0.563
   9.228     596      995.5     4087.5   0.530   0.474   0.191   0.438
   9.245     597      997.1     4087.0   0.518   0.472   0.146   0.402
   9.263     598      999.2     4086.1   0.563   0.454   0.253   0.508
   9.280     599     1001.2     4085.2   0.564   0.419   0.213   0.509
   9.296     600     1002.9     4084.4   0.539   0.452   0.169   0.446
   9.312     601     1005.4     4083.3   0.591   0.450   0.330   0.566
   9.329     602     1007.0     4082.1   0.556   0.403   0.174   0.495
   9.346     603     1009.2     4080.9   0.591   0.401   0.280   0.566
   9.363     604     1010.8     4079.8   0.549   0.370   0.136   0.493
   9.380     605     1012.2     4079.0   0.530   0.412   0.086   0.423
   9.398     606     1013.8     4078.1   0.543   0.437   0.160   0.455
   9.414     607     1016.6     4078.5   0.450   0.627   0.422   0.624
   9.431     608     1019.7     4079.8   0.252   0.561   0.380   0.586
   9.447     609     1022.5     4080.9   0.182   0.518   0.378   0.563
   9.464     610     1025.3     4081.9   0.140   0.484   0.386   0.549
   9.481     611     1028.4     4082.9   0.218   0.507   0.426   0.564
   9.498     612     1031.0     4083.9   0.136   0.486   0.379   0.548
   9.515     613     1034.0     4084.9   0.184   0.492   0.415   0.556
   9.532     614     1036.9     4085.5   0.271   0.525   0.450   0.571
   9.549     615     1039.8     4086.2   0.276   0.546   0.428   0.582
   9.566     616     1042.8     4086.8   0.407   0.624   0.434   0.628
   9.582     617     1045.7     4087.4   0.380   0.609   0.433   0.618
   9.599     618     1048.9     4087.9   0.471   0.639   0.471   0.639
   9.616     619     1051.9     4088.3   0.461   0.608   0.389   0.596
   9.633     620     1054.9     4088.9   0.444   0.633   0.428   0.631
   9.650     621     1057.7     4089.2   0.479   0.594   0.380   0.578
   9.668     622     1060.3     4089.6   0.447   0.606   0.366   0.591
   9.685     623     1063.0     4089.8   0.507   0.553   0.353   0.529
   9.702     624     1065.9     4089.9   0.512   0.603   0.458   0.601
   9.718     625     1068.6     4090.2   0.498   0.551   0.321   0.516
   9.735     626     1070.8     4090.4   0.487   0.521   0.214   0.438
   9.752     627     1073.5     4090.5   0.509   0.553   0.358   0.531
   9.769     628     1075.7     4090.6   0.483   0.541   0.250   0.477
   9.786     629     1078.0     4090.7   0.490   0.523   0.234   0.451
   9.803     630     1080.6     4090.7   0.495   0.589   0.399   0.576
   9.820     631     1082.9     4090.7   0.491   0.559   0.321   0.523
   9.837     632     1084.9     4090.8   0.481   0.528   0.209   0.443
   9.853     633     1086.8     4090.8   0.463   0.527   0.152   0.419
   9.870     634     1088.7     4090.7   0.477   0.533   0.208   0.449
   9.887     635     1090.8     4090.7   0.489   0.521   0.223   0.444
   9.904     636     1092.4     4090.6   0.471   0.530   0.182   0.434
   9.921     637     1094.6     4090.7   0.477   0.560   0.289   0.513
   9.938     638     1096.3     4090.1   0.537   0.458   0.176   0.445
   9.955     639     1099.3     4090.8   0.399   0.617   0.439   0.623
   9.972     640     1102.1     4091.6   0.297   0.566   0.419   0.592
   9.988     641     1103.8     4090.5   0.573   0.393   0.220   0.533
  10.007     642     1105.8     4089.4   0.597   0.432   0.325   0.575
  10.023     643     1107.3     4088.4   0.553   0.380   0.153   0.497
  10.040     644     1109.3     4087.7   0.563   0.453   0.251   0.509
  10.057     645     1110.7     4086.7   0.542   0.316   0.129   0.518
  10.074     646     1112.6     4085.7   0.580   0.416   0.258   0.543
  10.091     647     1114.5     4085.1   0.548   0.431   0.172   0.469
  10.108     648     1116.2     4084.7   0.517   0.470   0.139   0.398
  10.125     649     1117.9     4084.5   0.475   0.529   0.193   0.438
  10.143     650     1119.5     4084.0   0.533   0.471   0.192   0.443
  10.159     651     1121.2     4083.5   0.517   0.473   0.150   0.403
  10.176     652     1123.1     4082.5   0.588   0.419   0.285   0.558
  10.193     653     1125.1     4081.5   0.592   0.431   0.308   0.565
  10.210     654     1127.4     4080.7   0.590   0.430   0.304   0.563
  10.227     655     1129.1     4080.2   0.538   0.470   0.207   0.457
  10.244     656     1131.4     4079.3   0.586   0.437   0.300   0.555
  10.260     657     1133.6     4078.8   0.548   0.479   0.259   0.488
  10.277     658     1135.3     4078.2   0.551   0.453   0.213   0.479
  10.294     659     1137.8     4077.3   0.611   0.443   0.373   0.598
  10.311     660     1140.0     4076.4   0.598   0.436   0.332   0.577
  10.328     661     1142.0     4075.7   0.570   0.428   0.242   0.522
  10.345     662     1144.3     4075.0   0.588   0.449   0.321   0.560
  10.362     663     1146.5     4074.5   0.570   0.474   0.310   0.532
  10.379     664     1148.5     4074.0   0.554   0.443   0.209   0.486
  10.395     665     1150.5     4073.7   0.526   0.477   0.190   0.432
  10.412     666     1152.3     4073.3   0.521   0.465   0.136   0.403
  10.429     667     1153.9     4073.2   0.484   0.477   0.096   0.336
  10.446     668     1155.6     4073.1   0.476   0.491   0.095   0.342
  10.463     669     1157.5     4073.1   0.484   0.485   0.149   0.369
  10.480     670     1159.5     4073.2   0.476   0.516   0.158   0.405
  10.497     671     1161.7     4073.3   0.489   0.526   0.236   0.454
  10.514     672     1163.8     4073.5   0.475   0.512   0.144   0.393
  10.531     673     1166.1     4073.7   0.460   0.552   0.229   0.485
  10.547     674     1168.4     4074.1   0.466   0.529   0.166   0.428
  10.565     675     1170.8     4074.4   0.484   0.552   0.282   0.501
  10.581     676     1173.7     4075.0   0.447   0.590   0.323   0.563
  10.598     677     1176.4     4075.5   0.469   0.563   0.281   0.516
  10.615     678     1179.0     4076.1   0.466   0.558   0.262   0.504
  10.632     679     1181.8     4076.7   0.467   0.579   0.323   0.548
  10.649     680     1184.2     4077.1   0.473   0.568   0.301   0.527
  10.666     681     1186.8     4077.7   0.466   0.560   0.267   0.508
  10.682     682     1189.3     4078.3   0.434   0.608   0.355   0.593
  10.699     683     1192.3     4079.0   0.460   0.608   0.387   0.596
  10.716     684     1195.0     4079.3   0.473   0.580   0.335   0.551
  10.733     685     1197.6     4079.9   0.465   0.560   0.263   0.506
  10.750     686     1200.2     4080.4   0.483   0.543   0.256   0.482
  10.767     687     1202.9     4080.9   0.472   0.597   0.376   0.580
  10.785     688     1205.5     4081.4   0.473   0.575   0.322   0.542
  10.802     689     1208.3     4081.9   0.484   0.575   0.343   0.547
  10.818     690     1210.9     4082.4   0.438   0.603   0.347   0.585
  10.837     691     1213.6     4083.0   0.458   0.586   0.326   0.558
  10.853     692     1216.5     4083.8   0.438   0.605   0.353   0.589
  10.870     693     1219.1     4084.5   0.431   0.600   0.332   0.580
  10.887     694     1221.7     4085.3   0.451   0.582   0.305   0.548
  10.904     695     1224.1     4085.9   0.442   0.583   0.296   0.549
  10.921     696     1226.6     4086.7   0.445   0.560   0.232   0.501
  10.937     697     1229.0     4087.3   0.434   0.596   0.324   0.573
  10.953     698     1231.2     4087.8   0.441   0.586   0.305   0.556
  10.970     699     1233.0     4088.5   0.427   0.534   0.114   0.429
  10.987     700     1235.7     4089.0   0.467   0.577   0.316   0.543
  11.004     701     1237.4     4089.5   0.445   0.525   0.107   0.403
  11.023     702     1239.4     4090.1   0.459   0.533   0.165   0.434
  11.039     703     1241.3     4090.8   0.453   0.526   0.125   0.409
  11.056     704     1243.2     4091.4   0.411   0.548   0.152   0.473
  11.073     705     1245.5     4092.0   0.466   0.588   0.345   0.564
  11.089     706     1247.3     4092.6   0.410   0.536   0.106   0.439
  11.106     707     1249.5     4093.3   0.443   0.541   0.162   0.450
  11.123     708     1251.3     4093.9   0.424   0.540   0.133   0.447
  11.140     709     1253.1     4094.4   0.479   0.473   0.061   0.310
  11.157     710     1254.9     4095.1   0.429   0.514   0.039   0.367
  11.174     711     1256.6     4095.8   0.444   0.511   0.047   0.356
  11.191     712     1258.4     4096.4   0.442   0.516   0.066   0.373
  11.208     713     1260.4     4097.0   0.433   0.537   0.134   0.438
  11.224     714     1262.0     4097.7   0.399   0.517   0.030   0.393
  11.241     715     1263.6     4098.3   0.409   0.519   0.043   0.393
  11.260     716     1265.1     4098.8   0.444   0.507   0.031   0.341
  11.276     717     1267.8     4099.0   0.512   0.531   0.337   0.507
  11.293     718     1270.8     4099.5   0.505   0.559   0.359   0.537
  11.311     719     1273.7     4100.0   0.499   0.576   0.377   0.558
  11.327     720     1276.8     4100.4   0.509   0.563   0.376   0.547
  11.344     721     1279.8     4100.7   0.523   0.573   0.430   0.571
  11.360     722     1282.3     4101.3   0.496   0.526   0.265   0.469
  11.377     723     1284.6     4102.0   0.480   0.538   0.233   0.466
  11.394     724     1288.9     4102.0   0.566   0.609   0.559   0.611
  11.411     725     1293.2     4101.9   0.547   0.605   0.564   0.598
  11.428     726     1297.3     4101.8   0.549   0.599   0.569   0.589
  11.445     727     1301.4     4101.8   0.568   0.558   0.511   0.585
  11.462     728     1304.9     4101.8   0.540   0.560   0.461   0.571
  11.479     729     1308.5     4101.8   0.545   0.584   0.496   0.592
  11.497     730     1309.5     4102.8   0.463   0.473   0.000   0.271
  11.513     731     1313.2     4102.9   0.540   0.551   0.453   0.564
  11.530     732     1316.8     4102.8   0.558   0.558   0.507   0.580
  11.547     733     1320.2     4103.0   0.528   0.592   0.470   0.594
  11.564     734     1322.9     4103.3   0.515   0.543   0.363   0.526
  11.581     735     1326.2     4103.4   0.525   0.539   0.396   0.537
  11.598     736     1328.7     4103.7   0.501   0.542   0.313   0.504
  11.615     737     1331.5     4103.7   0.519   0.527   0.365   0.517
  11.631     738     1334.2     4104.0   0.507   0.550   0.349   0.526
  11.648     739     1337.0     4104.1   0.518   0.525   0.356   0.512
  11.665     740     1339.9     4104.2   0.536   0.520   0.374   0.526
  11.681     741     1342.7     4104.5   0.511   0.554   0.367   0.536
  11.698     742     1345.6     4104.7   0.503   0.577   0.388   0.562
  11.715     743     1348.7     4105.1   0.502   0.572   0.376   0.554
  11.732     744     1351.6     4105.5   0.496   0.547   0.307   0.507
  11.749     745     1354.6     4105.8   0.500   0.569   0.363   0.547
  11.766     746     1357.5     4106.3   0.498   0.532   0.284   0.483
  11.782     747     1360.2     4106.6   0.486   0.569   0.332   0.538
  11.799     748     1363.3     4106.9   0.509   0.561   0.373   0.544
  11.816     749     1366.1     4107.3   0.495   0.550   0.309   0.510
  11.833     750     1369.1     4107.9   0.493   0.585   0.384   0.568
  11.850     751     1372.4     4108.2   0.508   0.578   0.402   0.567
  11.867     752     1375.2     4108.6   0.505   0.555   0.349   0.530
  11.884     753     1378.1     4109.0   0.495   0.561   0.333   0.530
  11.901     754     1381.1     4109.4   0.504   0.534   0.310   0.496
  11.917     755     1383.8     4110.0   0.464   0.594   0.355   0.573
  11.934     756     1386.8     4110.6   0.488   0.557   0.307   0.516
  11.951     757     1389.9     4111.0   0.500   0.575   0.377   0.557
  11.969     758     1392.9     4111.6   0.490   0.574   0.353   0.549
  11.985     759     1396.0     4112.2   0.501   0.559   0.348   0.533
  12.002     760     1398.2     4112.8   0.457   0.546   0.204   0.469
  12.019     761     1401.0     4113.0   0.529   0.516   0.352   0.512
  12.036     762     1404.2     4113.6   0.503   0.543   0.320   0.508
  12.053     763     1406.9     4114.2   0.486   0.567   0.328   0.534
  12.069     764     1409.7     4114.8   0.487   0.537   0.252   0.473
  12.086     765     1413.6     4115.0   0.555   0.549   0.481   0.573
  12.103     766     1417.6     4115.2   0.545   0.589   0.500   0.597
  12.120     767     1421.3     4115.6   0.526   0.590   0.463   0.591
  12.137     768     1425.7     4115.9   0.548   0.617   0.540   0.619
  12.154     769     1429.7     4116.1   0.542   0.606   0.517   0.610
  12.171     770     1433.9     4116.3   0.534   0.628   0.533   0.628
  12.188     771     1438.0     4116.6   0.545   0.589   0.502   0.597
  12.204     772     1442.1     4116.6   0.548   0.609   0.530   0.612
  12.223     773     1446.1     4116.7   0.545   0.590   0.503   0.598
  12.239     774     1449.7     4117.0   0.536   0.581   0.472   0.587
  12.258     775     1453.2     4117.2   0.528   0.553   0.419   0.554
  12.274     776     1457.0     4117.2   0.550   0.580   0.503   0.591
  12.291     777     1460.8     4117.2   0.555   0.585   0.517   0.596
  12.308     778     1464.5     4117.4   0.538   0.587   0.483   0.593
  12.324     779     1468.3     4117.5   0.546   0.558   0.477   0.574
  12.341     780     1471.7     4117.7   0.537   0.566   0.456   0.573
  12.358     781     1475.4     4117.8   0.559   0.549   0.484   0.576
  12.375     782     1479.2     4117.6   0.575   0.558   0.516   0.590
  12.392     783     1483.1     4117.6   0.553   0.610   0.539   0.613
  12.409     784     1486.9     4117.7   0.556   0.592   0.526   0.601
  12.426     785     1490.9     4117.9   0.548   0.593   0.511   0.600
  12.443     786     1494.4     4117.8   0.547   0.564   0.483   0.578
  12.459     787     1498.3     4117.8   0.567   0.586   0.543   0.597
  12.476     788     1502.1     4117.9   0.543   0.601   0.512   0.606
  12.493     789     1505.9     4117.9   0.553   0.583   0.512   0.594
  12.510     790     1509.8     4117.8   0.563   0.584   0.533   0.596
  12.527     791     1513.2     4117.9   0.535   0.552   0.440   0.560
  12.544     792     1516.5     4118.0   0.542   0.572   0.476   0.581
  12.561     793     1519.9     4118.0   0.543   0.565   0.472   0.576
  12.578     794     1523.0     4118.0   0.522   0.548   0.391   0.541
  12.595     795     1526.4     4118.2   0.534   0.547   0.433   0.555
  12.611     796     1529.8     4118.1   0.541   0.562   0.464   0.573
  12.628     797     1533.4     4118.1   0.543   0.568   0.474   0.579
  12.645     798     1537.2     4118.2   0.550   0.584   0.507   0.594
  12.662     799     1540.9     4118.5   0.536   0.591   0.485   0.596
  12.679     800     1544.8     4118.5   0.547   0.610   0.528   0.613
  12.696     801     1548.1     4118.6   0.530   0.572   0.445   0.574
  12.713     802     1551.5     4118.8   0.524   0.597   0.470   0.598
  12.730     803     1555.1     4119.0   0.540   0.574   0.473   0.582
  12.746     804     1558.6     4119.2   0.528   0.610   0.496   0.611
  12.763     805     1562.0     4119.4   0.535   0.573   0.460   0.579
  12.780     806     1565.6     4119.5   0.541   0.588   0.492   0.595
  12.797     807     1569.5     4119.8   0.547   0.618   0.540   0.619
  12.814     808     1573.5     4120.2   0.528   0.628   0.525   0.628
  12.831     809     1577.1     4120.5   0.502   0.611   0.533   0.608
  12.848     810     1580.8     4120.9   0.510   0.633   0.512   0.633
  12.865     811     1584.7     4121.2   0.540   0.618   0.528   0.619
  12.881     812     1588.6     4121.4   0.536   0.616   0.520   0.618
  12.898     813     1592.2     4121.6   0.550   0.589   0.511   0.598
  12.915     814     1595.8     4121.7   0.561   0.567   0.519   0.585
  12.932     815     1599.8     4121.8   0.561   0.606   0.548   0.610
  12.949     816     1603.4     4122.0   0.540   0.601   0.505   0.606
  12.966     817     1606.9     4122.2   0.536   0.604   0.502   0.607
  12.983     818     1610.6     4122.4   0.543   0.584   0.491   0.592
  13.000     819     1614.1     4122.5   0.543   0.598   0.507   0.603
  13.018     820     1617.5     4122.6   0.544   0.568   0.478   0.580
  13.034     821     1621.0     4122.7   0.538   0.557   0.453   0.567
  13.051     822     1624.8     4123.0   0.536   0.619   0.524   0.620
  13.068     823     1628.2     4123.3   0.521   0.596   0.463   0.596
  13.085     824     1631.8     4123.6   0.526   0.615   0.501   0.616
  13.103     825     1635.3     4123.7   0.541   0.583   0.485   0.590
  13.120     826     1638.7     4123.8   0.530   0.589   0.470   0.592
  13.137     827     1642.1     4123.9   0.530   0.584   0.462   0.587
  13.153     828     1645.3     4124.0   0.532   0.589   0.473   0.592
  13.170     829     1648.8     4124.2   0.532   0.579   0.459   0.582
  13.187     830     1652.2     4124.2   0.539   0.611   0.516   0.614
  13.204     831     1655.8     4124.4   0.525   0.591   0.462   0.592
  13.221     832     1659.4     4124.5   0.538   0.575   0.468   0.581
  13.238     833     1662.9     4124.6   0.534   0.589   0.478   0.593
  13.255     834     1666.3     4124.8   0.533   0.577   0.459   0.581
  13.272     835     1669.8     4124.8   0.559   0.594   0.533   0.602
  13.288     836     1673.2     4124.9   0.550   0.577   0.501   0.589
  13.305     837     1676.7     4124.8   0.579   0.544   0.488   0.588
