Standard EKF — UWB Realtime
  Q=0.01 mm²   R=50.0 mm²
  Anchors : ['0x1001', '0x1002', '0x1003', '0x1004']
  Height  : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)
----------------------------------------
[EKF] init  x=63.0  y=4257.5
  25.414    1550     4057.0     4542.3
  25.431    1551     4060.8     4543.4
  25.447    1552     4064.4     4545.4
  25.464    1553     4068.6     4547.2
  25.481    1554     4072.9     4548.6
  25.498    1555     4077.5     4548.9
  25.514    1556     4080.6     4549.7
  25.532    1557     4084.6     4550.5
  25.550    1558     4088.1     4551.5
  25.566    1559     4091.0     4552.4
  25.583    1560     4094.3     4553.3
  25.600    1561     4097.6     4554.1
  25.617    1562     4100.5     4555.4
  25.634    1563     4104.6     4557.0
  25.653    1564     4108.4     4559.0
  25.668    1565     4111.3     4561.4
  25.685    1566     4114.1     4563.1
  25.701    1567     4117.4     4565.8
  25.718    1568     4120.7     4568.5
  25.735    1569     4122.9     4571.0
  25.752    1570     4125.2     4573.8
  25.768    1571     4127.5     4576.1
  25.786    1572     4130.1     4578.5
  25.802    1573     4134.2     4577.2
  25.819    1574     4136.4     4581.2
  25.836    1575     4140.4     4579.2
  25.853    1576     4143.8     4579.2
  25.870    1577     4146.4     4579.5
  25.887    1578     4149.2     4580.1
  25.904    1579     4152.3     4580.7
  25.921    1580     4157.2     4578.8
  25.939    1581     4162.0     4575.3
  25.955    1582     4166.3     4572.7
  25.972    1583     4171.4     4569.9
  25.989    1584     4176.3     4567.9
  26.006    1585     4181.0     4565.3
  26.022    1586     4185.4     4563.6
  26.039    1587     4189.2     4562.0
  26.057    1588     4193.5     4561.1
  26.073    1589     4198.3     4559.5
  26.090    1590     4201.9     4558.2
  26.107    1591     4205.4     4556.7
  26.124    1592     4209.7     4555.5
  26.141    1593     4214.0     4554.4
  26.158    1594     4218.2     4553.6
  26.175    1595     4222.5     4552.5
  26.191    1596     4226.9     4552.1
  26.208    1597     4231.2     4551.8
  26.224    1598     4236.1     4551.6
  26.241    1599     4240.6     4551.1
  26.258    1600     4244.7     4551.0
  26.275    1601     4247.8     4549.7
  26.292    1602     4251.3     4548.1
  26.310    1603     4255.3     4547.2
  26.325    1604     4258.5     4545.7
  26.342    1605     4261.9     4544.5
  26.359    1606     4263.9     4542.5
  26.375    1607     4266.7     4541.0
  26.392    1608     4269.0     4539.6
  26.409    1609     4271.3     4537.6
  26.426    1610     4274.6     4536.0
  26.443    1611     4277.6     4534.5
  26.459    1612     4279.1     4532.9
  26.476    1613     4281.4     4532.0
  26.493    1614     4284.0     4532.1
  26.510    1615     4286.3     4531.0
  26.530    1616     4289.5     4530.3
  26.546    1617     4292.4     4529.9
  26.563    1618     4295.5     4528.6
  26.580    1619     4298.3     4528.7
  26.598    1620     4301.4     4528.6
  26.614    1621     4303.9     4527.8
  26.631    1622     4306.9     4527.6
  26.647    1623     4309.1     4526.3
  26.664    1624     4312.3     4526.3
  26.682    1625     4315.3     4524.9
  26.698    1626     4317.9     4524.1
  26.714    1627     4319.8     4523.8
  26.732    1628     4322.4     4522.7
  26.748    1629     4324.8     4521.6
  26.765    1630     4327.9     4521.0
  26.784    1631     4331.3     4519.9
  26.800    1632     4333.9     4519.4
  26.817    1633     4336.8     4519.0
  26.834    1634     4339.1     4518.8
  26.850    1635     4341.8     4518.1
  26.867    1636     4344.9     4518.2
  26.884    1637     4348.3     4518.7
  26.901    1638     4351.1     4518.2
  26.918    1639     4354.6     4518.5
  26.935    1640     4358.4     4519.2
  26.952    1641     4362.4     4519.7
  26.969    1642     4366.9     4519.9
  26.987    1643     4371.5     4520.0
  27.003    1644     4375.3     4519.3
  27.020    1645     4379.4     4518.4
  27.037    1646     4382.6     4521.5
  27.054    1647     4384.4     4530.4
  27.071    1648     4385.8     4537.6
  27.089    1649     4387.7     4543.4
  27.104    1650     4388.9     4549.9
  27.121    1651     4391.6     4554.5
  27.138    1652     4394.4     4557.2
  27.155    1653     4397.4     4559.6
  27.172    1654     4400.5     4561.3
  27.189    1655     4403.8     4562.6
  27.206    1656     4406.9     4564.1
  27.223    1657     4409.8     4565.2
  27.241    1658     4412.7     4565.8
  27.257    1659     4416.4     4567.3
  27.274    1660     4419.8     4568.0
  27.291    1661     4424.0     4568.8
  27.309    1662     4427.7     4570.0
  27.325    1663     4430.5     4571.2
  27.342    1664     4434.0     4572.2
  27.359    1665     4437.5     4573.7
  27.375    1666     4441.3     4575.0
  27.392    1667     4444.3     4576.2
  27.409    1668     4447.8     4576.7
  27.426    1669     4451.2     4576.2
  27.443    1670     4454.1     4576.5
  27.460    1671     4456.8     4577.5
  27.477    1672     4460.1     4577.6
  27.495    1673     4464.0     4578.2
  27.511    1674     4466.8     4578.5
  27.528    1675     4470.0     4578.6
  27.545    1676     4473.3     4577.9
  27.562    1677     4475.6     4577.9
  27.579    1678     4477.9     4577.9
  27.596    1679     4480.2     4577.6
  27.613    1680     4482.6     4576.3
  27.630    1681     4485.3     4575.4
  27.646    1682     4486.6     4575.1
  27.663    1683     4488.9     4575.3
  27.680    1684     4491.3     4574.8
  27.699    1685     4493.0     4574.2
  27.715    1686     4495.2     4574.0
  27.732    1687     4496.5     4573.2
  27.750    1688     4499.5     4572.8
  27.766    1689     4502.5     4572.3
  27.783    1690     4504.8     4571.3
  27.800    1691     4506.9     4570.6
  27.817    1692     4508.7     4569.9
  27.834    1693     4511.8     4568.4
  27.850    1694     4514.1     4567.1
  27.867    1695     4516.4     4566.7
  27.884    1696     4518.7     4566.3
  27.901    1697     4521.2     4564.8
  27.917    1698     4524.2     4563.6
  27.935    1699     4527.4     4563.3
  27.952    1700     4530.8     4562.0
  27.969    1701     4533.1     4561.6
  27.986    1702     4535.6     4560.7
  28.002    1703     4538.2     4560.0
  28.019    1704     4540.6     4559.1
  28.036    1705     4544.5     4557.9
  28.052    1706     4546.9     4556.7
  28.069    1707     4549.5     4554.9
  28.087    1708     4552.7     4553.4
  28.106    1709     4556.1     4552.2
  28.122    1710     4559.4     4550.6
  28.140    1711     4562.3     4548.8
  28.156    1712     4565.3     4546.6
  28.173    1713     4568.3     4544.8
  28.190    1714     4570.5     4542.4
  28.207    1715     4572.9     4540.4
  28.224    1716     4575.5     4538.9
  28.240    1717     4577.4     4537.5
  28.257    1718     4579.3     4535.7
  28.274    1719     4582.1     4533.5
  28.290    1720     4583.6     4531.6
  28.308    1721     4585.4     4530.0
  28.324    1722     4586.8     4528.4
  28.341    1723     4588.0     4526.7
  28.358    1724     4590.3     4525.4
  28.375    1725     4592.6     4524.0
  28.393    1726     4595.4     4522.5
  28.411    1727     4598.1     4520.2
  28.427    1728     4600.9     4518.2
  28.444    1729     4603.0     4516.8
  28.460    1730     4605.1     4515.3
  28.477    1731     4608.0     4514.3
  28.495    1732     4610.7     4512.9
  28.511    1733     4612.5     4510.7
  28.529    1734     4613.4     4508.6
  28.545    1735     4615.0     4506.0
  28.563    1736     4616.5     4504.5
  28.579    1737     4618.9     4502.6
  28.597    1738     4621.1     4501.2
  28.614    1739     4622.9     4500.5
  28.631    1740     4624.5     4499.0
  28.647    1741     4627.0     4497.4
  28.664    1742     4629.5     4496.5
  28.680    1743     4631.8     4495.9
  28.697    1744     4633.4     4494.2
  28.714    1745     4635.1     4494.5
  28.733    1746     4637.0     4493.7
  28.750    1747     4639.0     4493.1
  28.767    1748     4642.1     4492.5
  28.783    1749     4644.4     4491.6
  28.799    1750     4646.1     4490.6
  28.815    1751     4648.2     4488.9
  28.833    1752     4649.8     4487.5
  28.849    1753     4651.8     4487.6
  28.866    1754     4653.3     4486.3
  28.881    1755     4655.5     4484.9
  28.899    1756     4657.8     4484.1
  28.915    1757     4660.2     4483.5
  28.932    1758     4662.4     4482.8
  28.949    1759     4664.5     4481.9
  28.965    1760     4666.5     4481.1
  28.981    1761     4667.6     4480.1
  28.997    1762     4669.1     4480.3
  29.013    1763     4671.1     4479.7
  29.027    1764     4672.8     4479.4
  29.044    1765     4675.4     4479.1
  29.060    1766     4677.4     4478.5
  29.079    1767     4679.5     4477.4
  29.095    1768     4682.4     4476.0
  29.111    1769     4685.6     4474.6
  29.129    1770     4688.6     4473.3
  29.146    1771     4691.2     4473.4
  29.161    1772     4693.7     4472.9
  29.179    1773     4696.3     4472.5
  29.195    1774     4699.4     4471.2
  29.213    1775     4703.1     4471.2
  29.230    1776     4706.7     4471.4
  29.247    1777     4709.5     4471.2
  29.263    1778     4712.4     4471.4
  29.281    1779     4715.4     4470.7
  29.297    1780     4718.1     4470.1
  29.314    1781     4720.5     4469.2
  29.331    1782     4723.2     4468.6
  29.348    1783     4726.0     4467.2
  29.365    1784     4727.8     4466.4
  29.382    1785     4730.7     4464.3
  29.400    1786     4732.8     4463.0
  29.415    1787     4736.1     4460.9
  29.432    1788     4739.3     4459.3
  29.450    1789     4742.8     4458.0
  29.467    1790     4746.2     4456.5
  29.483    1791     4749.1     4455.1
  29.501    1792     4753.0     4454.2
  29.518    1793     4756.4     4452.8
  29.535    1794     4761.6     4451.2
  29.551    1795     4766.4     4449.7
  29.568    1796     4770.2     4447.9
  29.585    1797     4774.4     4446.2
  29.602    1798     4778.2     4444.9
  29.619    1799     4782.8     4442.5
  29.636    1800     4787.6     4442.0
  29.653    1801     4791.9     4440.6
  29.671    1802     4796.4     4439.4
  29.687    1803     4800.3     4437.8
  29.704    1804     4803.7     4436.6
  29.721    1805     4808.1     4434.6
  29.738    1806     4812.3     4434.3
  29.755    1807     4815.8     4433.3
  29.772    1808     4818.5     4431.8
  29.789    1809     4821.7     4430.2
  29.806    1810     4824.5     4429.0
  29.822    1811     4827.8     4428.6
  29.839    1812     4831.4     4428.0
  29.856    1813     4834.8     4426.9
  29.873    1814     4838.9     4425.5
  29.890    1815     4842.0     4424.5
  29.907    1816     4845.8     4423.9
  29.925    1817     4848.9     4422.4
  29.942    1818     4852.5     4421.9
  29.958    1819     4855.5     4420.9
  29.975    1820     4858.4     4420.2
  29.992    1821     4861.4     4418.5
  30.009    1822     4865.2     4417.6
  30.026    1823     4869.1     4415.8
  30.043    1824     4873.3     4414.7
  30.060    1825     4878.0     4413.5
  30.077    1826     4881.5     4412.0
  30.093    1827     4884.5     4409.7
  30.110    1828     4886.6     4408.2
  30.127    1829     4890.4     4406.5
  30.144    1830     4894.0     4405.1
  30.161    1831     4898.2     4403.8
  30.178    1832     4901.8     4402.3
  30.195    1833     4905.7     4400.1
  30.212    1834     4910.0     4398.4
  30.228    1835     4913.4     4396.6
  30.245    1836     4916.7     4394.6
  30.262    1837     4920.4     4392.4
  30.279    1838     4924.6     4390.3
  30.296    1839     4928.7     4388.3
  30.313    1840     4932.1     4386.8
  30.331    1841     4937.4     4385.3
  30.348    1842     4941.7     4383.3
  30.364    1843     4946.1     4381.9
  30.381    1844     4950.5     4380.4
  30.398    1845     4954.6     4378.3
  30.415    1846     4959.0     4376.6
  30.432    1847     4963.0     4374.7
  30.450    1848     4968.3     4373.4
  30.467    1849     4972.4     4372.2
  30.483    1850     4976.9     4370.8
  30.502    1851     4980.7     4369.3
  30.518    1852     4984.2     4367.7
  30.535    1853     4987.8     4366.8
  30.555    1854     4991.5     4366.1
  30.569    1855     4995.9     4366.0
  30.585    1856     4999.8     4365.6
  30.601    1857     5003.8     4364.4
  30.617    1858     5008.1     4363.2
  30.634    1859     5012.4     4362.5
  30.651    1860     5016.8     4361.9
  30.668    1861     5020.6     4361.7
  30.684    1862     5024.2     4361.6
  30.701    1863     5027.8     4361.6
  30.718    1864     5031.5     4360.9
  30.735    1865     5035.9     4360.8
  30.752    1866     5039.8     4359.9
  30.768    1867     5044.0     4358.9
  30.784    1868     5047.5     4358.5
  30.801    1869     5051.2     4357.5
  30.820    1870     5054.7     4356.7
  30.836    1871     5058.1     4356.4
  30.853    1872     5061.2     4355.8
  30.871    1873     5064.2     4353.8
  30.887    1874     5066.8     4353.0
  30.904    1875     5069.0     4352.8
  30.921    1876     5072.0     4352.0
  30.941    1877     5073.1     4357.0
  30.958    1878     5076.1     4356.3
  30.974    1879     5077.9     4356.4
  30.991    1880     5080.5     4356.1
  31.007    1881     5082.5     4355.2
  31.026    1882     5085.3     4355.0
  31.045    1883     5088.0     4354.5
  31.062    1884     5090.9     4353.5
  31.082    1885     5094.3     4353.0
  31.100    1886     5096.5     4354.2
  31.116    1887     5098.8     4354.6
  31.133    1888     5100.1     4354.8
  31.150    1889     5101.5     4355.6
  31.168    1890     5102.8     4356.0
  31.184    1891     5105.1     4356.9
  31.201    1892     5106.9     4357.2
  31.217    1893     5108.9     4357.8
  31.234    1894     5111.2     4358.2
  31.251    1895     5114.3     4358.1
  31.268    1896     5117.2     4358.2
  31.286    1897     5119.1     4358.8
  31.302    1898     5122.1     4358.5
  31.319    1899     5124.6     4359.1
  31.336    1900     5126.3     4358.9
  31.353    1901     5128.4     4359.0
  31.369    1902     5131.0     4358.4
  31.388    1903     5133.4     4357.6
  31.404    1904     5135.8     4357.7
  31.421    1905     5138.6     4358.0
  31.438    1906     5141.7     4358.3
  31.455    1907     5144.4     4358.1
  31.472    1908     5147.1     4358.2
  31.488    1909     5150.4     4358.4
  31.505    1910     5152.6     4358.0
  31.522    1911     5155.8     4358.4
  31.539    1912     5158.5     4359.3
  31.556    1913     5161.7     4359.6
  31.573    1914     5164.7     4359.2
  31.590    1915     5167.6     4359.4
  31.607    1916     5170.7     4359.7
  31.624    1917     5173.5     4359.7
  31.640    1918     5175.7     4359.4
  31.657    1919     5177.5     4358.5
  31.674    1920     5179.8     4358.3
  31.691    1921     5182.1     4357.4
  31.708    1922     5184.3     4356.8
  31.725    1923     5186.5     4356.3
  31.742    1924     5188.7     4355.4
  31.759    1925     5190.7     4355.2
  31.775    1926     5192.0     4354.8
  31.792    1927     5193.6     4354.2
  31.811    1928     5195.1     4353.5
  31.827    1929     5197.1     4353.4
  31.844    1930     5199.1     4353.4
  31.861    1931     5201.2     4353.6
  31.878    1932     5203.3     4353.9
  31.894    1933     5205.8     4353.8
  31.911    1934     5208.2     4353.8
  31.928    1935     5209.6     4353.0
  31.945    1936     5210.8     4352.6
  31.962    1937     5212.6     4352.6
  31.979    1938     5214.0     4352.4
  31.996    1939     5215.8     4351.8
  32.012    1940     5218.1     4351.4
  32.030    1941     5219.7     4350.8
  32.046    1942     5220.9     4350.9
  32.063    1943     5222.4     4350.2
  32.080    1944     5223.8     4350.5
  32.097    1945     5225.0     4350.5
  32.114    1946     5227.2     4349.9
  32.131    1947     5229.4     4350.5
  32.148    1948     5230.8     4350.0
  32.164    1949     5231.7     4350.1
  32.181    1950     5234.2     4350.0
  32.198    1951     5235.6     4349.5
  32.215    1952     5236.6     4349.4
  32.232    1953     5238.7     4348.7
  32.249    1954     5240.5     4348.0
  32.268    1955     5242.7     4348.2
  32.284    1956     5244.8     4347.6
  32.301    1957     5247.0     4346.8
  32.318    1958     5249.1     4346.5
  32.335    1959     5250.9     4345.8
  32.352    1960     5252.6     4345.2
  32.369    1961     5255.0     4344.7
  32.386    1962     5257.6     4344.3
  32.403    1963     5260.1     4344.4
  32.419    1964     5262.8     4344.0
  32.436    1965     5265.0     4343.3
  32.453    1966     5267.3     4342.9
  32.470    1967     5268.7     4342.2
  32.487    1968     5271.7     4341.8
  32.504    1969     5274.1     4341.0
  32.521    1970     5275.8     4340.7
  32.538    1971     5278.2     4340.3
  32.555    1972     5281.2     4338.9
  32.571    1973     5284.3     4339.1
  32.589    1974     5287.5     4339.1
  32.605    1975     5290.2     4338.5
  32.621    1976     5293.4     4338.2
  32.638    1977     5296.4     4338.3
  32.655    1978     5300.0     4337.4
  32.672    1979     5302.7     4336.5
  32.689    1980     5306.6     4335.3
  32.705    1981     5309.1     4334.2
  32.722    1982     5312.1     4332.7
  32.739    1983     5315.0     4331.9
  32.756    1984     5318.3     4330.5
  32.773    1985     5322.4     4329.8
  32.790    1986     5326.0     4328.7
  32.807    1987     5329.7     4326.9
  32.824    1988     5333.6     4325.5
  32.841    1989     5337.9     4324.4
  32.857    1990     5341.6     4323.5
  32.874    1991     5345.7     4322.4
  32.891    1992     5348.9     4321.0
  32.908    1993     5352.6     4320.2
  32.925    1994     5356.0     4319.3
  32.942    1995     5359.9     4317.6
  32.959    1996     5363.2     4316.3
  32.976    1997     5366.4     4315.0
  32.992    1998     5370.0     4314.2
  33.009    1999     5373.6     4313.0
  33.026    2000     5378.4     4312.2
  33.043    2001     5382.1     4311.5
  33.060    2002     5385.2     4309.8
  33.077    2003     5389.2     4309.0
  33.094    2004     5391.8     4307.4
  33.111    2005     5395.3     4306.0
  33.127    2006     5398.9     4304.6
  33.146    2007     5402.7     4302.7
  33.162    2008     5405.0     4300.6
  33.179    2009     5407.9     4299.2
  33.196    2010     5410.7     4298.0
  33.213    2011     5414.5     4297.0
  33.231    2012     5417.9     4295.0
  33.249    2013     5420.8     4293.2
  33.265    2014     5422.8     4291.4
  33.282    2015     5424.5     4289.5
  33.302    2016     5426.5     4288.0
  33.319    2017     5429.2     4286.7
  33.337    2018     5431.5     4284.8
  33.353    2019     5433.1     4283.5
  33.370    2020     5436.7     4282.1
  33.390    2021     5440.4     4280.6
  33.405    2022     5442.8     4279.1
  33.422    2023     5446.2     4277.6
  33.439    2024     5449.5     4276.1
  33.456    2025     5452.5     4275.2
  33.473    2026     5455.3     4274.1
  33.489    2027     5457.3     4272.7
  33.506    2028     5459.9     4271.1
  33.523    2029     5462.2     4269.4
  33.539    2030     5463.8     4267.1
  33.557    2031     5466.7     4265.0
  33.574    2032     5469.0     4263.5
  33.591    2033     5470.8     4261.4
  33.608    2034     5472.7     4259.9
  33.625    2035     5475.3     4258.9
  33.640    2036     5477.3     4256.9
  33.658    2037     5479.9     4254.8
  33.674    2038     5482.1     4252.7
  33.691    2039     5483.9     4250.3
  33.707    2040     5485.1     4248.1
  33.725    2041     5487.2     4246.4
  33.741    2042     5489.3     4245.2
  33.759    2043     5491.5     4244.0
  33.775    2044     5492.7     4242.1
  33.792    2045     5494.6     4241.2
  33.811    2046     5496.8     4239.7
  33.826    2047     5499.2     4237.5
  33.843    2048     5502.6     4236.1
  33.866    2049     5506.1     4233.7
  33.882    2050     5509.4     4232.4
  33.899    2051     5512.4     4230.7
  33.916    2052     5514.5     4229.8
  33.936    2053     5516.8     4228.3
  33.953    2054     5519.6     4226.3
  33.970    2055     5522.3     4225.0
  33.986    2056     5525.2     4223.2
  34.003    2057     5527.9     4220.9
  34.020    2058     5530.3     4218.3
  34.037    2059     5533.6     4217.3
  34.054    2060     5536.6     4216.4
  34.072    2061     5540.2     4215.1
  34.089    2062     5544.2     4213.7
  34.106    2063     5547.9     4212.4
  34.122    2064     5550.4     4210.3
  34.139    2065     5553.7     4208.4
  34.156    2066     5556.0     4206.4
  34.173    2067     5558.5     4204.2
  34.192    2068     5561.6     4202.8
  34.211    2069     5564.0     4201.6
  34.227    2070     5566.4     4199.8
  34.246    2071     5568.5     4198.3
  34.262    2072     5571.7     4196.8
  34.279    2073     5575.1     4194.9
  34.295    2074     5578.1     4193.6
  34.313    2075     5580.8     4192.2
  34.330    2076     5583.5     4191.8
  34.347    2077     5586.8     4190.3
  34.363    2078     5589.4     4189.1
  34.381    2079     5592.1     4187.9
  34.397    2080     5594.9     4186.8
  34.415    2081     5597.5     4185.9
  34.431    2082     5600.8     4184.5
  34.449    2083     5603.9     4182.9
  34.466    2084     5606.5     4181.6
  34.482    2085     5609.3     4180.0
  34.499    2086     5612.0     4179.5
  34.516    2087     5614.3     4178.7
  34.533    2088     5617.5     4178.0
  34.550    2089     5620.3     4176.4
  34.567    2090     5623.6     4175.4
  34.583    2091     5626.3     4174.6
  34.601    2092     5628.6     4172.9
  34.617    2093     5631.3     4171.9
  34.633    2094     5633.8     4170.8
  34.651    2095     5636.5     4170.1
  34.668    2096     5639.2     4169.3
  34.685    2097     5641.7     4168.6
  34.702    2098     5643.9     4168.2
  34.719    2099     5646.5     4166.9
  34.735    2100     5648.7     4166.0
  34.752    2101     5651.5     4165.2
  34.769    2102     5653.6     4164.9
  34.786    2103     5656.1     4164.6
  34.803    2104     5658.2     4163.9
  34.820    2105     5660.5     4163.1
  34.837    2106     5662.5     4162.5
  34.854    2107     5664.6     4162.4
  34.871    2108     5667.4     4161.9
  34.887    2109     5670.0     4161.3
  34.906    2110     5672.7     4161.6
  34.922    2111     5674.4     4162.0
  34.939    2112     5676.6     4162.0
  34.956    2113     5679.0     4161.6
  34.973    2114     5681.0     4161.9
  34.990    2115     5682.9     4161.6
  35.006    2116     5685.2     4161.6
  35.023    2117     5687.4     4161.1
  35.040    2118     5690.7     4161.1
  35.057    2119     5693.3     4161.5
  35.074    2120     5694.6     4160.7
  35.091    2121     5696.5     4160.4
  35.109    2122     5698.4     4160.3
  35.126    2123     5700.4     4160.1
  35.143    2124     5702.6     4159.2
  35.159    2125     5704.3     4158.8
  35.176    2126     5705.5     4158.0
  35.192    2127     5712.2     4160.6
  35.208    2128     5714.0     4159.6
  35.225    2129     5716.4     4159.3
  35.242    2130     5718.4     4158.0
  35.259    2131     5719.8     4157.5
  35.276    2132     5721.7     4156.1
  35.292    2133     5722.9     4155.5
  35.309    2134     5724.9     4155.5
  35.326    2135     5726.7     4155.2
  35.342    2136     5728.0     4155.0
  35.359    2137     5735.6     4157.8
  35.376    2138     5737.7     4157.0
  35.393    2139     5739.8     4155.6
  35.409    2140     5742.7     4154.5
  35.426    2141     5745.5     4153.0
  35.443    2142     5748.6     4150.9
  35.459    2143     5751.5     4150.2
  35.476    2144     5753.1     4149.2
  35.493    2145     5756.0     4147.9
  35.510    2146     5758.3     4146.4
  35.527    2147     5761.6     4145.4
  35.544    2148     5765.0     4144.4
  35.561    2149     5767.9     4143.1
  35.577    2150     5770.3     4141.3
  35.594    2151     5772.7     4140.0
  35.611    2152     5775.5     4139.3
  35.628    2153     5777.2     4138.1
  35.645    2154     5780.2     4137.6
  35.662    2155     5783.3     4137.0
  35.678    2156     5786.3     4136.1
  35.695    2157     5788.6     4134.4
  35.712    2158     5790.9     4133.6
  35.728    2159     5793.8     4132.7
  35.745    2160     5796.1     4131.2
  35.762    2161     5798.6     4130.0
  35.779    2162     5800.7     4128.8
  35.796    2163     5803.5     4128.2
  35.813    2164     5806.4     4127.4
  35.830    2165     5809.3     4126.8
  35.847    2166     5812.2     4125.7
  35.863    2167     5815.3     4125.4
  35.880    2168     5818.4     4125.4
  35.897    2169     5821.2     4124.5
  35.914    2170     5824.3     4123.9
  35.931    2171     5827.5     4123.8
  35.948    2172     5830.3     4123.6
  35.965    2173     5832.8     4123.4
  35.982    2174     5836.0     4122.7
  35.998    2175     5838.4     4122.6
  36.015    2176     5841.5     4122.9
  36.032    2177     5843.2     4123.0
  36.049    2178     5846.9     4123.0
  36.066    2179     5850.0     4122.6
  36.083    2180     5852.4     4123.3
  36.100    2181     5855.6     4123.1
  36.117    2182     5857.6     4123.7
  36.133    2183     5859.1     4123.7
  36.150    2184     5861.3     4124.0
  36.167    2185     5864.8     4124.0
  36.184    2186     5868.2     4124.3
  36.201    2187     5870.5     4124.6
  36.218    2188     5872.9     4124.5
  36.235    2189     5875.3     4124.6
  36.252    2190     5878.0     4124.4
  36.268    2191     5880.5     4124.3
  36.285    2192     5883.0     4124.4
  36.302    2193     5885.4     4124.2
  36.319    2194     5887.7     4124.8
  36.336    2195     5890.2     4125.7
  36.353    2196     5892.3     4125.8
  36.370    2197     5894.7     4126.0
  36.387    2198     5896.7     4125.9
  36.404    2199     5898.1     4126.4
  36.420    2200     5900.3     4127.4
  36.437    2201     5902.7     4127.6
  36.454    2202     5905.3     4127.7
  36.471    2203     5907.5     4127.9
  36.488    2204     5909.8     4127.8
  36.505    2205     5911.7     4127.7
  36.522    2206     5913.9     4127.5
  36.539    2207     5916.3     4127.2
  36.555    2208     5918.1     4127.2
  36.572    2209     5919.7     4127.3
  36.591    2210     5921.4     4127.4
  36.607    2211     5923.4     4127.3
  36.626    2212     5925.3     4127.1
  36.642    2213     5926.8     4126.4
  36.659    2214     5928.1     4126.7
  36.676    2215     5929.5     4126.7
  36.693    2216     5931.1     4126.3
  36.710    2217     5932.6     4126.1
  36.727    2218     5934.5     4125.8
  36.744    2219     5935.9     4126.1
  36.760    2220     5938.0     4126.2
  36.777    2221     5940.2     4126.0
  36.794    2222     5941.8     4125.9
  36.810    2223     5943.3     4126.0
  36.827    2224     5945.7     4125.7
  36.844    2225     5947.4     4125.1
  36.861    2226     5948.8     4125.1
  36.878    2227     5950.5     4125.4
  36.895    2228     5952.1     4125.1
  36.912    2229     5953.5     4125.2
  36.929    2230     5955.1     4125.3
  36.945    2231     5956.3     4125.4
  36.962    2232     5957.5     4125.1
  36.979    2233     5959.2     4124.5
  36.996    2234     5960.6     4124.3
  37.013    2235     5962.3     4123.9
  37.030    2236     5963.9     4124.0
  37.047    2237     5964.8     4123.9
  37.065    2238     5966.0     4124.0
  37.081    2239     5966.8     4124.1
  37.100    2240     5967.2     4124.2
  37.116    2241     5968.5     4123.9
  37.133    2242     5970.2     4123.6
  37.150    2243     5970.9     4123.7
  37.167    2244     5972.2     4123.4
  37.183    2245     5973.2     4123.3
  37.200    2246     5974.7     4122.8
  37.216    2247     5975.1     4123.1
  37.233    2248     5976.5     4122.6
  37.250    2249     5977.3     4122.9
  37.267    2250     5979.2     4122.5
  37.284    2251     5980.6     4122.9
  37.301    2252     5981.9     4123.2
  37.318    2253     5983.2     4123.4
  37.335    2254     5984.0     4123.3
  37.351    2255     5985.3     4123.5
  37.368    2256     5986.6     4123.7
  37.386    2257     5987.5     4123.1
  37.402    2258     5988.2     4123.0
  37.419    2259     5989.2     4123.1
  37.436    2260     5989.7     4123.0
  37.453    2261     5990.8     4123.1
  37.470    2262     5991.4     4123.0
  37.486    2263     5991.7     4122.2
  37.503    2264     5992.0     4122.0
  37.520    2265     5993.1     4121.7
  37.537    2266     5993.2     4121.4
  37.554    2267     5994.3     4120.5
  37.571    2268     5994.7     4120.5
  37.588    2269     5996.1     4120.2
  37.605    2270     5996.6     4120.0
  37.621    2271     5997.5     4120.1
  37.638    2272     5997.6     4120.0
  37.655    2273     5997.5     4119.7
  37.672    2274     5997.0     4119.4
  37.689    2275     5997.0     4119.4
  37.706    2276     5997.6     4118.7
  37.723    2277     5998.2     4118.5
  37.740    2278     5998.9     4118.3
  37.757    2279     5998.9     4118.1
  37.773    2280     5999.8     4117.9
  37.790    2281     6000.4     4117.7
  37.807    2282     6000.9     4117.6
  37.824    2283     6002.1     4117.3
  37.841    2284     6003.1     4117.5
  37.858    2285     6003.5     4117.6
  37.875    2286     6004.1     4116.7
  37.892    2287     6005.2     4117.2
  37.908    2288     6006.1     4117.1
  37.925    2289     6006.9     4116.8
  37.942    2290     6007.4     4115.9
  37.959    2291     6007.8     4115.7
  37.976    2292     6007.8     4115.5
  37.993    2293     6008.3     4115.3
  38.010    2294     6008.8     4115.4
  38.028    2295     6009.2     4115.6
  38.044    2296     6009.8     4115.3
  38.061    2297     6010.1     4115.0
  38.078    2298     6010.4     4114.7
  38.095    2299     6010.9     4114.9
  38.114    2300     6011.5     4114.6
  38.130    2301     6012.5     4114.9
  38.147    2302     6012.4     4115.1
  38.163    2303     6013.1     4115.0
  38.180    2304     6012.4     4114.5
  38.197    2305     6013.3     4114.3
  38.214    2306     6014.1     4113.9
  38.231    2307     6014.3     4114.4
  38.248    2308     6015.0     4114.5
  38.265    2309     6015.3     4114.0
