KF — UWB Realtime
  Q=0.01 mm²   R=50.0 mm²
  Anchors : ['0x1001', '0x1002', '0x1003', '0x1004']
  Height  : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)
----------------------------------------
[KF] init  x=126.1  y=4294.5
  24.491    1500     3948.3     4580.7
  24.508    1501     3951.8     4580.2
  24.528    1502     3954.4     4580.3
  24.543    1503     3957.0     4580.0
  24.559    1504     3959.3     4577.9
  24.575    1505     3962.3     4576.9
  24.597    1506     3965.4     4575.9
  24.615    1507     3968.2     4575.3
  24.631    1508     3970.5     4573.9
  24.650    1509     3972.3     4572.0
  24.666    1510     3976.5     4573.9
  24.684    1511     3978.4     4571.6
  24.701    1512     3980.5     4569.4
  24.717    1513     3985.3     4571.5
  24.734    1514     3987.5     4569.6
  24.751    1515     3990.1     4568.2
  24.768    1516     3993.2     4566.3
  24.785    1517     3996.3     4565.1
  24.802    1518     3999.5     4564.9
  24.819    1519     4003.6     4563.8
  24.836    1520     4008.3     4566.7
  24.852    1521     4013.8     4569.9
  24.869    1522     4017.5     4569.2
  24.886    1523     4022.0     4569.0
  24.903    1524     4025.4     4568.3
  24.920    1525     4027.8     4568.7
  24.937    1526     4030.6     4569.6
  24.954    1527     4033.7     4569.3
  24.971    1528     4036.7     4568.1
  24.988    1529     4038.8     4567.8
  25.005    1530     4041.3     4566.1
  25.022    1531     4044.7     4565.1
  25.039    1532     4047.7     4564.4
  25.056    1533     4050.2     4563.9
  25.073    1534     4053.3     4562.4
  25.090    1535     4056.3     4561.3
  25.108    1536     4059.0     4560.9
  25.124    1537     4062.1     4560.1
  25.143    1538     4064.6     4559.2
  25.159    1539     4069.2     4560.3
  25.176    1540     4072.7     4560.2
  25.194    1541     4076.0     4559.7
  25.212    1542     4079.3     4559.2
  25.229    1543     4083.1     4559.4
  25.245    1544     4087.5     4560.3
  25.263    1545     4090.9     4561.6
  25.280    1546     4095.1     4563.0
  25.296    1547     4098.8     4564.0
  25.313    1548     4102.3     4564.4
  25.330    1549     4106.9     4565.7
  25.347    1550     4110.6     4565.7
  25.364    1551     4114.2     4566.7
  25.380    1552     4117.2     4567.1
  25.397    1553     4120.1     4567.2
  25.414    1554     4124.5     4567.3
  25.432    1555     4128.7     4567.9
  25.449    1556     4131.7     4568.9
  25.466    1557     4134.4     4570.5
  25.483    1558     4137.4     4571.8
  25.499    1559     4140.1     4574.1
  25.516    1560     4143.4     4575.9
  25.533    1561     4146.0     4578.5
  25.550    1562     4148.4     4580.9
  25.567    1563     4150.6     4583.8
  25.583    1564     4152.8     4586.3
  25.600    1565     4156.4     4585.7
  25.617    1566     4160.1     4585.7
  25.634    1567     4164.3     4583.7
  25.650    1568     4167.8     4582.4
  25.666    1569     4171.8     4582.1
  25.682    1570     4175.7     4582.1
  25.699    1571     4179.3     4581.5
  25.716    1572     4182.7     4581.8
  25.733    1573     4186.0     4581.6
  25.750    1574     4188.9     4581.9
  25.767    1575     4193.4     4577.1
  25.784    1576     4198.2     4573.7
  25.802    1577     4203.3     4570.0
  25.819    1578     4208.6     4567.0
  25.836    1579     4212.4     4565.3
  25.853    1580     4216.7     4563.1
  25.872    1581     4220.8     4560.7
  25.888    1582     4225.0     4558.1
  25.905    1583     4228.7     4555.7
  25.923    1584     4233.0     4553.6
  25.939    1585     4237.5     4551.1
  25.956    1586     4241.5     4549.2
  25.973    1587     4245.8     4547.6
  25.990    1588     4250.3     4546.4
  26.007    1589     4254.1     4545.6
  26.024    1590     4258.3     4544.3
  26.042    1591     4261.6     4543.3
  26.058    1592     4265.3     4542.3
  26.075    1593     4269.4     4542.1
  26.092    1594     4272.4     4539.9
  26.109    1595     4275.4     4538.5
  26.127    1596     4278.3     4536.9
  26.144    1597     4281.8     4534.7
  26.162    1598     4283.3     4532.7
  26.177    1599     4284.4     4530.5
  26.199    1600     4286.1     4528.3
  26.212    1601     4288.3     4526.6
  26.229    1602     4289.8     4523.9
  26.245    1603     4292.1     4521.0
  26.262    1604     4294.7     4519.5
  26.279    1605     4297.0     4519.2
  26.295    1606     4298.4     4517.3
  26.312    1607     4301.0     4515.7
  26.329    1608     4303.8     4513.8
  26.345    1609     4306.3     4512.9
  26.362    1610     4308.1     4512.2
  26.379    1611     4310.6     4510.7
  26.396    1612     4314.0     4510.8
  26.413    1613     4316.1     4509.5
  26.430    1614     4318.2     4507.8
  26.447    1615     4320.2     4507.2
  26.465    1616     4322.9     4506.5
  26.482    1617     4324.8     4505.6
  26.499    1618     4327.7     4505.4
  26.516    1619     4331.3     4504.4
  26.533    1620     4333.7     4503.9
  26.550    1621     4336.8     4502.9
  26.567    1622     4339.7     4502.2
  26.583    1623     4342.2     4501.3
  26.599    1624     4344.9     4500.9
  26.616    1625     4347.6     4500.7
  26.633    1626     4351.0     4500.7
  26.652    1627     4354.7     4501.2
  26.667    1628     4358.0     4501.3
  26.686    1629     4361.2     4501.2
  26.703    1630     4364.1     4501.6
  26.719    1631     4368.4     4501.9
  26.738    1632     4371.8     4502.7
  26.754    1633     4374.8     4503.4
  26.773    1634     4378.6     4504.8
  26.789    1635     4381.8     4505.6
  26.806    1636     4385.8     4506.0
  26.822    1637     4389.2     4505.5
  26.838    1638     4392.5     4505.3
  26.855    1639     4396.1     4506.0
  26.874    1640     4399.2     4510.5
  26.890    1641     4400.6     4518.9
  26.907    1642     4401.4     4525.9
  26.924    1643     4402.4     4532.7
  26.941    1644     4403.8     4539.5
  26.959    1645     4405.9     4542.9
  26.975    1646     4407.7     4546.8
  26.992    1647     4409.8     4550.0
  27.012    1648     4411.9     4553.1
  27.029    1649     4415.2     4554.8
  27.046    1650     4418.3     4556.2
  27.063    1651     4421.5     4557.3
  27.079    1652     4424.6     4558.9
  27.096    1653     4427.8     4560.6
  27.113    1654     4431.3     4562.2
  27.130    1655     4434.9     4563.4
  27.147    1656     4437.9     4565.0
  27.164    1657     4441.1     4565.9
  27.180    1658     4444.0     4567.5
  27.197    1659     4446.5     4569.1
  27.214    1660     4450.2     4570.1
  27.230    1661     4452.8     4570.8
  27.247    1662     4455.6     4571.5
  27.264    1663     4457.8     4572.0
  27.281    1664     4460.4     4572.1
  27.299    1665     4462.7     4572.0
  27.316    1666     4465.6     4571.9
  27.333    1667     4468.9     4571.9
  27.351    1668     4471.5     4571.0
  27.367    1669     4474.2     4570.8
  27.384    1670     4477.1     4571.0
  27.400    1671     4479.1     4571.2
  27.417    1672     4481.1     4571.9
  27.434    1673     4483.4     4572.3
  27.451    1674     4485.9     4572.1
  27.468    1675     4487.9     4571.6
  27.484    1676     4489.5     4571.3
  27.501    1677     4492.1     4570.5
  27.518    1678     4494.2     4570.6
  27.535    1679     4496.6     4570.5
  27.552    1680     4499.2     4570.4
  27.571    1681     4501.3     4570.0
  27.587    1682     4503.4     4570.1
  27.605    1683     4505.8     4569.6
  27.621    1684     4506.6     4569.1
  27.638    1685     4508.0     4568.3
  27.655    1686     4510.5     4567.4
  27.671    1687     4511.9     4566.1
  27.688    1688     4514.3     4565.3
  27.705    1689     4517.3     4564.4
  27.722    1690     4519.6     4562.9
  27.739    1691     4521.9     4562.0
  27.756    1692     4523.5     4561.0
  27.772    1693     4525.1     4559.9
  27.789    1694     4526.1     4558.2
  27.806    1695     4528.1     4556.9
  27.823    1696     4529.7     4555.4
  27.840    1697     4531.7     4554.1
  27.857    1698     4534.3     4552.8
  27.874    1699     4537.4     4551.5
  27.891    1700     4539.9     4550.8
  27.907    1701     4542.5     4549.3
  27.924    1702     4544.8     4547.6
  27.941    1703     4548.0     4546.1
  27.958    1704     4551.2     4543.6
  27.975    1705     4554.7     4541.9
  27.992    1706     4557.8     4540.4
  28.009    1707     4560.6     4539.4
  28.025    1708     4563.4     4538.3
  28.042    1709     4564.8     4537.3
  28.058    1710     4566.6     4535.3
  28.075    1711     4568.5     4533.6
  28.092    1712     4569.9     4531.2
  28.109    1713     4571.4     4529.4
  28.126    1714     4573.5     4527.3
  28.143    1715     4575.0     4524.8
  28.160    1716     4576.8     4523.2
  28.177    1717     4578.7     4521.7
  28.193    1718     4581.1     4519.5
  28.210    1719     4583.5     4517.8
  28.227    1720     4585.8     4516.0
  28.244    1721     4588.3     4514.1
  28.261    1722     4591.0     4512.2
  28.278    1723     4593.2     4510.4
  28.295    1724     4595.0     4508.6
  28.313    1725     4596.9     4507.3
  28.329    1726     4599.5     4506.0
  28.346    1727     4602.2     4504.7
  28.363    1728     4604.8     4503.3
  28.380    1729     4607.5     4502.0
  28.396    1730     4610.7     4500.8
  28.413    1731     4613.1     4499.2
  28.430    1732     4614.6     4497.2
  28.448    1733     4617.0     4496.1
  28.464    1734     4620.0     4494.8
  28.481    1735     4622.4     4493.4
  28.498    1736     4625.6     4492.9
  28.515    1737     4628.1     4492.0
  28.532    1738     4631.0     4489.9
  28.549    1739     4633.3     4489.5
  28.566    1740     4635.4     4488.2
  28.583    1741     4637.6     4487.6
  28.599    1742     4640.7     4486.2
  28.616    1743     4642.6     4485.2
  28.633    1744     4643.9     4484.3
  28.650    1745     4647.3     4484.3
  28.667    1746     4649.8     4484.3
  28.684    1747     4652.2     4483.8
  28.701    1748     4654.4     4483.5
  28.719    1749     4656.8     4483.1
  28.735    1750     4659.7     4482.6
  28.754    1751     4663.0     4481.8
  28.770    1752     4665.4     4481.1
  28.787    1753     4668.4     4480.4
  28.805    1754     4670.3     4479.9
  28.821    1755     4672.6     4478.9
  28.838    1756     4674.0     4478.4
  28.856    1757     4676.0     4477.6
  28.872    1758     4678.7     4477.4
  28.889    1759     4680.4     4476.8
  28.906    1760     4683.6     4476.4
  28.923    1761     4686.5     4475.8
  28.940    1762     4688.6     4475.0
  28.957    1763     4691.2     4474.9
  28.974    1764     4693.8     4473.6
  28.990    1765     4697.0     4472.7
  29.007    1766     4699.9     4472.3
  29.024    1767     4702.3     4470.9
  29.041    1768     4704.9     4470.1
  29.058    1769     4707.6     4469.5
  29.075    1770     4709.1     4468.3
  29.092    1771     4711.6     4467.8
  29.110    1772     4714.6     4467.6
  29.128    1773     4716.8     4466.8
  29.146    1774     4718.7     4466.0
  29.162    1775     4721.0     4465.4
  29.178    1776     4723.9     4465.5
  29.195    1777     4725.8     4464.9
  29.213    1778     4729.0     4463.7
  29.229    1779     4731.6     4462.8
  29.245    1780     4733.9     4462.4
  29.262    1781     4736.5     4462.1
  29.280    1782     4738.8     4461.6
  29.296    1783     4740.4     4460.5
  29.313    1784     4743.2     4459.4
  29.330    1785     4746.3     4458.8
  29.347    1786     4749.1     4458.1
  29.364    1787     4751.6     4455.7
  29.380    1788     4754.9     4454.6
  29.397    1789     4757.4     4453.4
  29.414    1790     4761.3     4452.4
  29.431    1791     4765.3     4451.8
  29.448    1792     4768.5     4450.2
  29.465    1793     4772.5     4448.5
  29.482    1794     4775.6     4447.0
  29.499    1795     4779.9     4445.6
  29.516    1796     4783.7     4444.2
  29.532    1797     4788.8     4442.9
  29.549    1798     4794.0     4441.9
  29.566    1799     4797.0     4440.2
  29.583    1800     4800.8     4439.3
  29.600    1801     4803.7     4438.2
  29.617    1802     4807.3     4436.9
  29.634    1803     4810.8     4435.8
  29.651    1804     4813.4     4434.8
  29.667    1805     4816.2     4433.1
  29.684    1806     4819.3     4432.2
  29.701    1807     4822.2     4430.7
  29.720    1808     4824.2     4429.5
  29.738    1809     4826.4     4428.7
  29.754    1810     4829.5     4427.5
  29.771    1811     4832.5     4427.0
  29.787    1812     4835.3     4426.5
  29.804    1813     4838.9     4425.4
  29.821    1814     4842.9     4425.4
  29.838    1815     4846.4     4424.0
  29.855    1816     4849.7     4422.0
  29.872    1817     4854.3     4421.2
  29.889    1818     4858.3     4420.2
  29.906    1819     4862.1     4418.9
  29.923    1820     4864.8     4417.8
  29.939    1821     4868.6     4417.4
  29.956    1822     4872.3     4416.1
  29.973    1823     4875.5     4415.1
  29.990    1824     4878.9     4413.3
  30.007    1825     4883.1     4411.6
  30.024    1826     4886.5     4410.8
  30.041    1827     4889.3     4408.9
  30.058    1828     4892.5     4408.5
  30.074    1829     4896.5     4407.7
  30.091    1830     4900.0     4406.5
  30.108    1831     4903.2     4404.4
  30.125    1832     4907.7     4403.0
  30.142    1833     4912.0     4402.0
  30.159    1834     4916.8     4399.8
  30.176    1835     4921.5     4396.9
  30.193    1836     4926.7     4395.8
  30.210    1837     4931.7     4394.8
  30.226    1838     4935.1     4393.2
  30.243    1839     4938.7     4391.3
  30.262    1840     4943.6     4389.3
  30.278    1841     4948.0     4389.0
  30.295    1842     4951.7     4387.5
  30.312    1843     4955.6     4387.0
  30.329    1844     4960.9     4385.4
  30.346    1845     4965.6     4384.0
  30.362    1846     4969.8     4382.6
  30.378    1847     4973.1     4381.5
  30.395    1848     4976.7     4380.2
  30.412    1849     4981.0     4378.9
  30.429    1850     4984.9     4377.9
  30.446    1851     4988.6     4377.4
  30.463    1852     4992.3     4376.8
  30.480    1853     4996.3     4375.9
  30.496    1854     5001.2     4374.7
  30.515    1855     5005.0     4373.6
  30.531    1856     5009.3     4373.2
  30.548    1857     5013.1     4373.3
  30.565    1858     5017.6     4372.9
  30.582    1859     5022.0     4373.0
  30.599    1860     5027.0     4372.7
  30.616    1861     5030.3     4372.2
  30.632    1862     5033.7     4370.7
  30.649    1863     5037.6     4370.5
  30.668    1864     5040.5     4370.2
  30.684    1865     5043.2     4369.2
  30.701    1866     5046.0     4368.5
  30.717    1867     5048.7     4367.7
  30.733    1868     5051.6     4366.4
  30.750    1869     5055.3     4365.9
  30.768    1870     5059.3     4365.2
  30.784    1871     5062.3     4364.2
  30.801    1872     5064.8     4363.3
  30.818    1873     5067.5     4362.8
  30.835    1874     5070.3     4362.3
  30.854    1875     5072.5     4362.3
  30.870    1876     5076.3     4362.2
  30.888    1877     5080.1     4362.8
  30.904    1878     5082.7     4363.2
  30.921    1879     5085.0     4362.5
  30.938    1880     5087.2     4362.9
  30.955    1881     5089.1     4363.2
  30.972    1882     5092.3     4363.3
  30.989    1883     5094.9     4364.8
  31.006    1884     5096.9     4365.3
  31.023    1885     5098.1     4366.1
  31.039    1886     5100.2     4367.0
  31.056    1887     5102.6     4367.5
  31.073    1888     5104.0     4368.8
  31.092    1889     5106.9     4369.6
  31.108    1890     5108.7     4370.8
  31.125    1891     5110.7     4371.5
  31.142    1892     5112.8     4371.5
  31.158    1893     5114.1     4372.1
  31.175    1894     5115.7     4372.2
  31.192    1895     5117.9     4372.1
  31.210    1896     5119.8     4372.1
  31.226    1897     5122.5     4373.0
  31.245    1898     5123.9     4373.3
  31.261    1899     5125.6     4373.3
  31.278    1900     5127.5     4373.9
  31.294    1901     5130.0     4373.2
  31.311    1902     5132.3     4372.5
  31.328    1903     5134.7     4371.6
  31.345    1904     5136.8     4371.0
  31.363    1905     5138.8     4371.0
  31.380    1906     5140.9     4369.5
  31.397    1907     5143.5     4368.6
  31.414    1908     5145.7     4368.0
  31.432    1909     5148.1     4367.3
  31.448    1910     5151.3     4367.4
  31.464    1911     5153.5     4366.6
  31.482    1912     5155.8     4364.4
  31.498    1913     5158.8     4363.8
  31.515    1914     5160.9     4363.3
  31.532    1915     5163.1     4363.6
  31.550    1916     5164.5     4362.7
  31.567    1917     5166.7     4362.0
  31.584    1918     5168.2     4360.5
  31.601    1919     5169.1     4359.4
  31.617    1920     5171.6     4358.5
  31.634    1921     5173.9     4357.7
  31.651    1922     5175.3     4356.8
  31.669    1923     5177.0     4355.6
  31.684    1924     5179.1     4355.1
  31.702    1925     5181.0     4354.4
  31.719    1926     5183.2     4353.9
  31.736    1927     5186.1     4353.5
  31.754    1928     5187.9     4352.9
  31.770    1929     5190.0     4351.7
  31.787    1930     5191.3     4350.8
  31.805    1931     5193.3     4349.9
  31.820    1932     5195.2     4349.1
  31.840    1933     5197.2     4348.9
  31.856    1934     5199.3     4348.7
  31.871    1935     5201.2     4347.2
  31.889    1936     5202.8     4346.3
  31.905    1937     5204.7     4345.6
  31.922    1938     5206.4     4344.9
  31.939    1939     5208.3     4345.1
  31.955    1940     5209.9     4345.3
  31.972    1941     5211.4     4344.5
  31.989    1942     5213.5     4343.4
  32.006    1943     5215.3     4342.3
  32.024    1944     5217.9     4341.3
  32.041    1945     5218.9     4340.6
  32.057    1946     5221.2     4340.9
  32.074    1947     5223.6     4340.5
  32.090    1948     5225.3     4340.3
  32.108    1949     5227.8     4340.4
  32.126    1950     5229.8     4339.9
  32.142    1951     5230.9     4339.7
  32.160    1952     5232.0     4339.1
  32.177    1953     5234.2     4338.3
  32.196    1954     5236.9     4337.8
  32.212    1955     5239.2     4337.7
  32.228    1956     5240.6     4338.1
  32.245    1957     5243.0     4338.2
  32.262    1958     5245.7     4338.5
  32.279    1959     5248.9     4337.8
  32.296    1960     5251.4     4337.4
  32.310    1961     5253.6     4337.3
  32.328    1962     5255.2     4336.6
  32.344    1963     5258.4     4336.4
  32.361    1964     5260.2     4335.9
  32.377    1965     5263.1     4335.4
  32.394    1966     5265.2     4334.7
  32.411    1967     5268.8     4334.2
  32.428    1968     5271.6     4333.7
  32.444    1969     5274.6     4333.8
  32.461    1970     5276.4     4332.9
  32.479    1971     5278.1     4331.8
  32.497    1972     5280.6     4330.0
  32.515    1973     5282.9     4328.4
  32.531    1974     5285.6     4327.2
  32.548    1975     5286.7     4326.4
  32.567    1976     5288.1     4325.5
  32.583    1977     5290.5     4324.0
  32.600    1978     5294.1     4323.8
  32.618    1979     5296.7     4322.4
  32.633    1980     5300.6     4321.7
  32.653    1981     5302.8     4319.7
  32.668    1982     5306.1     4318.6
  32.685    1983     5310.5     4317.8
  32.701    1984     5313.6     4317.1
  32.718    1985     5316.1     4315.6
  32.735    1986     5319.4     4314.2
  32.753    1987     5323.2     4313.9
  32.768    1988     5327.0     4313.8
  32.785    1989     5329.3     4312.7
  32.802    1990     5332.0     4311.5
  32.819    1991     5335.8     4310.5
  32.836    1992     5339.3     4308.7
  32.854    1993     5342.3     4308.4
  32.870    1994     5344.5     4306.9
  32.887    1995     5348.4     4306.0
  32.903    1996     5351.4     4304.9
  32.920    1997     5353.6     4303.3
  32.937    1998     5355.5     4301.7
  32.954    1999     5357.8     4300.3
  32.971    2000     5359.6     4298.7
  32.988    2001     5363.0     4297.2
  33.005    2002     5365.5     4295.5
  33.022    2003     5368.0     4294.0
  33.038    2004     5370.4     4292.5
  33.055    2005     5373.2     4290.8
  33.072    2006     5375.7     4289.4
  33.089    2007     5378.4     4287.8
  33.106    2008     5381.7     4286.6
  33.123    2009     5385.3     4285.2
  33.140    2010     5388.3     4284.6
  33.157    2011     5392.0     4283.1
  33.173    2012     5395.1     4281.5
  33.190    2013     5398.1     4279.9
  33.207    2014     5400.4     4278.6
  33.224    2015     5403.2     4277.1
  33.241    2016     5406.0     4276.6
  33.258    2017     5408.4     4275.9
  33.275    2018     5411.4     4274.4
  33.292    2019     5414.0     4272.6
  33.308    2020     5416.0     4271.7
  33.326    2021     5417.0     4269.2
  33.342    2022     5419.1     4267.2
  33.360    2023     5420.6     4264.5
  33.376    2024     5423.6     4263.2
  33.393    2025     5425.3     4260.9
  33.410    2026     5428.5     4259.4
  33.427    2027     5430.6     4257.4
  33.445    2028     5433.1     4255.9
  33.465    2029     5435.6     4254.2
  33.481    2030     5437.9     4252.7
  33.501    2031     5440.3     4251.5
  33.517    2032     5442.7     4250.3
  33.534    2033     5445.2     4248.7
  33.550    2034     5447.4     4246.7
  33.569    2035     5449.5     4245.3
  33.587    2036     5451.2     4244.0
  33.603    2037     5452.9     4241.6
  33.619    2038     5454.9     4238.9
  33.636    2039     5457.3     4237.6
  33.653    2040     5459.2     4236.1
  33.669    2041     5461.6     4234.4
  33.686    2042     5463.5     4232.6
  33.706    2043     5465.3     4230.8
  33.721    2044     5467.6     4230.1
  33.738    2045     5469.1     4230.0
  33.755    2046     5471.6     4228.6
  33.772    2047     5473.6     4227.2
  33.789    2048     5475.1     4226.2
  33.805    2049     5476.6     4225.4
  33.821    2050     5478.1     4225.2
  33.840    2051     5479.4     4224.6
  33.858    2052     5480.1     4223.6
  33.876    2053     5481.9     4222.4
  33.892    2054     5483.4     4220.9
  33.910    2055     5485.4     4219.6
  33.926    2056     5486.2     4217.7
  33.943    2057     5488.8     4215.7
  33.960    2058     5490.3     4214.2
  33.978    2059     5492.9     4212.0
  33.994    2060     5495.3     4210.4
  34.011    2061     5497.9     4209.1
  34.028    2062     5500.6     4207.7
  34.045    2063     5503.2     4206.0
  34.061    2064     5505.0     4204.0
  34.078    2065     5507.8     4203.5
  34.095    2066     5510.4     4202.1
  34.112    2067     5512.4     4200.4
  34.129    2068     5514.8     4199.5
  34.146    2069     5517.3     4198.4
  34.163    2070     5520.7     4197.0
  34.180    2071     5522.8     4197.2
  34.196    2072     5524.5     4196.0
  34.213    2073     5527.8     4196.1
  34.231    2074     5530.9     4195.1
  34.247    2075     5533.1     4194.8
  34.264    2076     5536.3     4193.9
  34.281    2077     5539.2     4192.7
  34.298    2078     5541.9     4192.3
  34.315    2079     5544.7     4191.8
  34.331    2080     5547.4     4191.8
  34.348    2081     5551.4     4191.4
  34.365    2082     5553.2     4189.4
  34.382    2083     5555.1     4187.7
  34.398    2084     5557.8     4186.4
  34.415    2085     5560.6     4185.6
  34.432    2086     5564.1     4184.7
  34.449    2087     5568.1     4184.1
  34.466    2088     5571.5     4183.8
  34.482    2089     5574.1     4182.6
  34.499    2090     5577.2     4181.5
  34.516    2091     5580.5     4181.3
  34.533    2092     5583.4     4180.3
  34.550    2093     5586.9     4180.6
  34.567    2094     5589.3     4179.4
  34.584    2095     5592.1     4179.2
  34.601    2096     5595.0     4178.2
  34.618    2097     5597.4     4178.3
  34.635    2098     5600.7     4177.6
  34.652    2099     5603.6     4177.5
  34.669    2100     5606.8     4177.5
  34.686    2101     5609.8     4177.0
  34.703    2102     5612.1     4176.7
  34.719    2103     5615.4     4176.6
  34.736    2104     5618.1     4176.2
  34.753    2105     5621.2     4176.2
  34.769    2106     5623.7     4175.8
  34.786    2107     5626.8     4174.6
  34.803    2108     5629.4     4174.2
  34.820    2109     5631.4     4172.9
  34.837    2110     5634.0     4173.0
  34.854    2111     5635.9     4172.2
  34.871    2112     5637.2     4170.3
  34.888    2113     5639.1     4168.5
  34.905    2114     5641.2     4167.5
  34.922    2115     5642.4     4165.4
  34.939    2116     5644.7     4163.2
  34.956    2117     5646.2     4161.0
  34.973    2118     5648.6     4159.7
  34.990    2119     5649.7     4157.9
  35.007    2120     5650.4     4155.4
  35.022    2121     5651.3     4153.6
  35.039    2122     5653.3     4152.0
  35.055    2123     5654.9     4149.9
  35.072    2124     5656.9     4147.5
  35.089    2125     5659.8     4145.7
  35.106    2126     5662.4     4143.6
  35.123    2127     5664.0     4141.1
  35.140    2128     5666.2     4139.6
  35.158    2129     5669.0     4137.5
  35.173    2130     5672.1     4136.1
  35.190    2131     5675.6     4135.3
  35.208    2132     5678.5     4133.0
  35.224    2133     5681.1     4131.2
  35.240    2134     5684.0     4129.8
  35.257    2135     5686.0     4128.1
  35.273    2136     5688.6     4126.5
  35.290    2137     5691.2     4125.1
  35.308    2138     5694.0     4123.9
  35.325    2139     5696.9     4121.8
  35.341    2140     5699.6     4120.8
  35.358    2141     5702.6     4119.8
  35.375    2142     5705.6     4118.4
  35.392    2143     5708.4     4116.7
  35.411    2144     5711.1     4114.9
  35.428    2145     5713.9     4113.6
  35.445    2146     5717.3     4111.3
  35.463    2147     5720.2     4109.5
  35.479    2148     5723.4     4108.1
  35.498    2149     5725.8     4106.6
  35.515    2150     5728.9     4105.0
  35.532    2151     5732.1     4103.4
  35.549    2152     5734.1     4101.1
  35.566    2153     5736.4     4098.9
  35.582    2154     5738.5     4097.4
  35.599    2155     5741.2     4095.3
  35.615    2156     5744.1     4093.8
  35.632    2157     5746.4     4090.9
  35.649    2158     5749.7     4088.7
  35.666    2159     5752.6     4086.1
  35.684    2160     5754.4     4082.9
  35.700    2161     5755.8     4080.7
  35.716    2162     5758.3     4078.6
  35.733    2163     5760.3     4077.3
  35.750    2164     5762.8     4074.7
  35.767    2165     5767.0     4073.5
  35.784    2166     5771.1     4073.2
  35.801    2167     5775.6     4074.4
  35.818    2168     5781.1     4075.5
  35.835    2169     5785.6     4075.4
  35.852    2170     5789.9     4076.0
  35.868    2171     5793.9     4076.7
  35.886    2172     5797.9     4076.9
  35.902    2173     5802.0     4077.0
  35.919    2174     5806.2     4077.0
  35.936    2175     5809.5     4076.8
  35.953    2176     5813.3     4077.4
  35.971    2177     5816.2     4077.0
  35.987    2178     5820.5     4077.7
  36.006    2179     5824.2     4077.6
  36.023    2180     5827.5     4077.5
  36.040    2181     5830.2     4076.0
  36.057    2182     5834.1     4075.4
  36.074    2183     5836.8     4075.7
  36.091    2184     5839.2     4075.1
  36.108    2185     5842.5     4074.9
  36.123    2186     5844.8     4073.7
  36.140    2187     5847.9     4072.9
  36.157    2188     5849.8     4071.1
  36.174    2189     5852.7     4070.5
  36.193    2190     5854.6     4070.0
  36.211    2191     5856.7     4068.9
  36.229    2192     5859.3     4068.5
  36.245    2193     5862.6     4068.1
  36.262    2194     5865.0     4067.5
  36.279    2195     5867.7     4066.9
  36.296    2196     5870.7     4065.7
  36.312    2197     5873.4     4065.5
  36.329    2198     5875.6     4064.8
  36.347    2199     5877.1     4063.5
  36.364    2200     5878.7     4062.7
  36.380    2201     5880.8     4060.9
  36.398    2202     5883.0     4060.3
  36.415    2203     5885.4     4059.5
  36.432    2204     5887.9     4058.5
  36.449    2205     5890.4     4057.9
  36.466    2206     5892.7     4057.9
  36.482    2207     5894.8     4057.3
  36.501    2208     5896.3     4056.1
  36.517    2209     5898.6     4056.1
  36.534    2210     5900.5     4055.0
  36.551    2211     5902.2     4053.5
  36.568    2212     5904.5     4053.1
  36.585    2213     5907.0     4052.4
  36.602    2214     5908.1     4052.1
  36.618    2215     5910.1     4051.1
  36.635    2216     5912.8     4050.3
  36.652    2217     5915.0     4050.4
  36.669    2218     5916.8     4049.6
  36.686    2219     5918.9     4049.0
  36.703    2220     5919.8     4048.0
  36.719    2221     5921.0     4047.1
  36.736    2222     5923.1     4047.1
  36.752    2223     5924.3     4046.0
  36.769    2224     5926.9     4045.9
  36.786    2225     5928.5     4045.0
  36.803    2226     5929.5     4044.7
  36.820    2227     5931.5     4044.5
  36.837    2228     5932.8     4043.2
  36.854    2229     5934.7     4042.5
  36.871    2230     5936.9     4042.9
  36.887    2231     5938.2     4042.1
  36.904    2232     5940.0     4041.6
  36.921    2233     5940.9     4040.9
  36.940    2234     5941.2     4040.3
  36.956    2235     5942.8     4040.4
  36.973    2236     5944.2     4039.7
  36.990    2237     5945.7     4039.3
  37.006    2238     5946.4     4038.5
  37.023    2239     5948.0     4037.9
  37.040    2240     5948.9     4037.3
  37.057    2241     5951.1     4037.1
  37.074    2242     5952.5     4037.4
  37.091    2243     5954.1     4037.6
  37.108    2244     5956.0     4037.7
  37.125    2245     5957.3     4037.3
  37.142    2246     5958.6     4036.3
  37.159    2247     5959.4     4035.3
  37.175    2248     5961.1     4034.5
  37.192    2249     5962.6     4034.9
  37.209    2250     5963.5     4035.6
  37.226    2251     5965.1     4035.0
  37.243    2252     5966.5     4034.7
  37.260    2253     5967.6     4033.6
  37.277    2254     5969.6     4033.6
  37.293    2255     5969.9     4033.3
  37.311    2256     5971.4     4032.9
  37.328    2257     5973.2     4031.9
  37.344    2258     5974.3     4031.6
  37.361    2259     5975.4     4031.3
  37.378    2260     5976.4     4030.3
