EKF_RT — Standard Extended Kalman Filter (Numba JIT)
  Q=0.01  R=50.0  (hardcoded)
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[EKF_RT] Warming up JIT kernels... OK

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)   dt(ms)
--------------------------------------------------
[EKF] init  x=6749.0  y=1437.4
  26.468    1593     2662.1      650.7    0.077
  26.486    1594     2656.4      651.1    0.071
  26.504    1595     2653.9      653.2    0.078
  26.520    1596     2647.7      654.1    0.075
  26.537    1597     2644.3      656.4    0.073
  26.554    1598     2640.5      659.3    0.070
  26.571    1599     2637.2      662.5    0.073
  26.588    1600     2633.6      665.8    0.069
  26.605    1601     2629.9      668.3    0.071
  26.622    1602     2623.9      671.2    0.071
  26.639    1603     2617.7      675.4    0.070
  26.656    1604     2611.6      678.8    0.070
  26.672    1605     2607.7      682.6    0.074
  26.689    1606     2606.5      683.5    0.070
  26.706    1607     2604.1      684.0    0.071
  26.723    1608     2600.1      684.1    0.071
  26.740    1609     2599.2      686.1    0.070
  26.758    1610     2599.3      688.3    0.136
  26.776    1611     2595.9      689.9    0.073
  26.796    1612     2594.7      687.2    0.070
  26.812    1613     2587.6      687.7    0.087
  26.829    1614     2583.9      684.9    0.075
  26.849    1615     2580.1      682.0    0.073
  26.867    1616     2575.6      678.6    0.076
  26.885    1617     2571.1      675.4    0.072
  26.901    1618     2566.6      673.0    0.070
  26.918    1619     2562.3      670.8    0.098
  26.936    1620     2557.7      668.5    0.071
  26.953    1621     2552.8      666.1    0.071
  26.970    1622     2548.2      664.1    0.073
  26.987    1623     2542.8      662.2    0.072
  27.004    1624     2537.4      660.7    0.070
  27.020    1625     2532.2      658.3    0.086
  27.037    1626     2526.9      655.7    0.084
  27.054    1627     2521.5      654.4    0.079
  27.071    1628     2516.0      653.2    0.075
  27.088    1629     2510.5      651.6    0.069
  27.105    1630     2504.4      651.2    0.069
  27.123    1631     2499.1      650.1    0.073
  27.139    1632     2492.6      650.0    0.070
  27.156    1633     2486.2      649.1    0.069
  27.173    1634     2480.9      647.7    0.071
  27.192    1635     2475.0      647.8    0.069
  27.210    1636     2469.0      647.1    0.074
  27.227    1637     2463.7      646.1    0.076
  27.245    1638     2458.5      645.7    0.107
  27.261    1639     2454.0      644.9    0.082
  27.278    1640     2448.8      644.9    0.110
  27.295    1641     2444.4      645.2    0.080
  27.312    1642     2439.8      645.7    0.079
  27.329    1643     2434.6      646.9    0.086
  27.347    1644     2430.3      647.4    0.076
  27.365    1645     2425.5      647.9    0.074
  27.381    1646     2420.8      649.8    0.075
  27.398    1647     2416.4      651.2    0.102
  27.415    1648     2411.6      653.4    0.075
  27.432    1649     2407.1      654.4    0.077
  27.449    1650     2402.2      656.4    0.072
  27.466    1651     2397.0      658.8    0.098
  27.482    1652     2391.6      661.7    0.102
  27.500    1653     2382.3      657.1    0.074
  27.516    1654     2378.3      660.2    0.075
  27.533    1655     2374.5      661.9    0.086
  27.550    1656     2367.7      659.7    0.096
  27.567    1657     2359.9      657.9    0.078
  27.584    1658     2349.9      650.9    0.071
  27.601    1659     2340.4      645.2    0.071
  27.618    1660     2335.4      645.5    0.103
  27.635    1661     2329.8      645.7    0.073
  27.651    1662     2325.1      645.6    0.071
  27.667    1663     2319.3      644.2    0.073
  27.684    1664     2313.9      643.1    0.071
  27.700    1665     2307.7      642.2    0.073
  27.717    1666     2301.8      641.4    0.071
  27.736    1667     2295.0      640.8    0.090
  27.754    1668     2285.2      640.6    0.076
  27.770    1669     2275.9      640.3    0.110
  27.787    1670     2266.7      639.9    0.075
  27.803    1671     2256.9      639.8    0.073
  27.820    1672     2248.4      638.7    0.073
  27.839    1673     2238.9      638.5    0.070
  27.858    1674     2228.8      637.8    0.069
  27.875    1675     2218.8      637.8    0.093
  27.892    1676     2209.7      637.6    0.080
  27.908    1677     2200.7      638.2    0.072
  27.925    1678     2195.0      637.8    0.073
  27.942    1679     2187.8      638.5    0.116
  27.958    1680     2182.6      639.1    0.100
  27.975    1681     2178.9      638.8    0.074
  27.993    1682     2175.4      639.9    0.071
  28.009    1683     2171.7      641.9    0.072
  28.027    1684     2167.7      643.1    0.073
  28.044    1685     2163.3      644.7    0.082
  28.060    1686     2156.8      646.5    0.071
  28.079    1687     2150.8      648.3    0.076
  28.099    1688     2145.0      650.1    0.070
  28.122    1689     2139.3      651.9    0.098
  28.138    1690     2132.3      652.0    0.111
  28.155    1691     2122.7      653.5    0.077
  28.172    1692     2119.9      653.0    0.079
  28.189    1693     2110.4      653.5    0.072
  28.207    1694     2107.6      653.0    0.069
  28.225    1695     2105.1      652.4    0.072
  28.246    1696     2103.4      651.7    0.101
  28.265    1697     2100.7      650.7    0.078
  28.281    1698     2100.3      648.1    0.073
  28.298    1699     2097.9      646.5    0.097
  28.315    1700     2095.7      645.8    0.073
  28.333    1701     2093.3      644.3    0.079
  28.349    1702     2091.1      642.0    0.078
  28.366    1703     2089.4      640.1    0.078
  28.385    1704     2088.8      639.2    0.103
  28.401    1705     2088.9      635.5    0.077
  28.418    1706     2087.4      636.0    0.117
  28.435    1707     2084.8      636.4    0.079
  28.451    1708     2081.9      637.8    0.091
  28.469    1709     2079.5      639.1    0.080
  28.485    1710     2076.9      639.4    0.080
  28.502    1711     2074.4      641.0    0.073
  28.519    1712     2072.2      642.1    0.074
  28.536    1713     2069.1      643.6    0.071
  28.553    1714     2066.5      644.9    0.097
  28.570    1715     2063.6      646.4    0.102
  28.587    1716     2060.3      647.9    0.083
  28.605    1717     2057.8      649.6    0.073
  28.623    1718     2054.6      651.6    0.073
  28.639    1719     2052.3      652.7    0.073
  28.656    1720     2049.8      654.1    0.084
  28.673    1721     2046.1      655.6    0.078
  28.690    1722     2042.8      656.2    0.074
  28.707    1723     2040.2      657.7    0.070
  28.727    1724     2037.9      659.4    0.071
  28.743    1725     2035.2      661.5    0.071
  28.760    1726     2032.8      663.0    0.071
  28.777    1727     2031.0      665.4    0.071
  28.794    1728     2029.4      666.6    0.070
  28.812    1729     2028.0      667.6    0.070
  28.830    1730     2026.8      669.0    0.072
  28.850    1731     2025.2      670.4    0.070
  28.866    1732     2023.2      671.3    0.093
  28.882    1733     2021.0      673.9    0.075
  28.899    1734     2019.2      675.3    0.071
  28.916    1735     2017.4      676.4    0.074
  28.934    1736     2014.4      677.2    0.070
  28.954    1737     2011.6      678.1    0.069
  28.973    1738     2008.6      681.1    0.074
  28.990    1739     2004.3      682.1    0.069
  29.007    1740     1999.8      684.1    0.071
  29.024    1741     1994.3      686.3    0.072
  29.042    1742     1989.9      688.4    0.084
  29.058    1743     1984.4      689.2    0.079
  29.075    1744     1979.3      690.5    0.078
  29.092    1745     1973.5      691.6    0.073
  29.112    1746     1968.4      692.2    0.072
  29.129    1747     1962.8      692.5    0.072
  29.146    1748     1957.5      692.5    0.126
  29.162    1749     1951.6      692.3    0.086
  29.183    1750     1945.6      692.2    0.084
  29.202    1751     1939.6      691.8    0.076
  29.220    1752     1933.8      691.5    0.076
  29.238    1753     1927.3      691.6    0.078
  29.254    1754     1921.2      691.3    0.072
  29.271    1755     1915.9      689.9    0.082
  29.288    1756     1910.9      688.5    0.075
  29.307    1757     1906.3      686.6    0.130
  29.324    1758     1902.3      685.5    0.083
  29.341    1759     1897.3      682.8    0.110
  29.358    1760     1892.1      680.4    0.080
  29.376    1761     1885.6      678.8    0.118
  29.392    1762     1879.7      677.2    0.126
  29.409    1763     1875.0      676.1    0.078
  29.426    1764     1870.4      675.2    0.079
  29.442    1765     1863.2      673.9    0.073
  29.460    1766     1857.4      673.1    0.072
  29.477    1767     1851.6      673.4    0.081
  29.494    1768     1846.3      673.7    0.075
  29.510    1769     1841.4      673.8    0.074
  29.527    1770     1835.3      674.4    0.074
  29.544    1771     1829.7      674.6    0.070
  29.561    1772     1824.2      674.4    0.071
  29.581    1773     1817.9      673.8    0.097
  29.596    1774     1812.9      673.4    0.074
  29.613    1775     1808.0      673.0    0.074
  29.629    1776     1802.5      672.5    0.074
  29.648    1777     1796.9      672.3    0.070
  29.666    1778     1790.5      672.3    0.079
  29.682    1779     1784.7      670.4    0.074
  29.699    1780     1780.0      670.5    0.070
  29.718    1781     1774.4      669.6    0.073
  29.735    1782     1769.5      668.5    0.071
  29.751    1783     1765.4      669.3    0.069
  29.768    1784     1761.6      669.3    0.076
  29.785    1785     1759.2      668.0    0.085
  29.803    1786     1756.5      666.7    0.072
  29.820    1787     1754.9      663.3    0.074
  29.837    1788     1751.1      665.5    0.073
  29.855    1789     1747.7      667.1    0.070
  29.871    1790     1744.7      668.8    0.073
  29.888    1791     1740.9      671.2    0.070
  29.905    1792     1737.8      673.5    0.070
  29.924    1793     1734.9      676.0    0.082
  29.944    1794     1731.6      678.0    0.072
  29.962    1795     1728.6      679.6    0.069
  29.980    1796     1725.4      681.1    0.078
  29.999    1797     1701.8      659.7    0.071
  30.017    1798     1698.1      662.6    0.079
  30.033    1799     1695.4      665.9    0.087
  30.051    1800     1692.4      668.4    0.076
  30.069    1801     1689.9      671.2    0.084
  30.088    1802     1687.1      673.7    0.089
  30.104    1803     1684.4      675.9    0.078
  30.123    1804     1682.5      679.5    0.075
  30.140    1805     1679.8      682.0    0.070
  30.157    1806     1678.4      684.3    0.071
  30.174    1807     1676.0      686.7    0.077
  30.190    1808     1672.9      688.7    0.071
  30.208    1809     1670.1      691.0    0.070
  30.225    1810     1668.3      693.1    0.073
  30.242    1811     1665.7      694.2    0.079
  30.261    1812     1662.4      696.2    0.072
  30.278    1813     1659.5      697.9    0.076
  30.295    1814     1657.8      700.8    0.085
  30.315    1815     1655.1      703.5    0.075
  30.333    1816     1652.3      706.4    0.076
  30.350    1817     1649.4      708.2    0.072
  30.368    1818     1646.2      710.3    0.077
  30.385    1819     1643.4      713.0    0.070
  30.401    1820     1640.9      715.2    0.073
  30.418    1821     1639.7      717.3    0.074
  30.435    1822     1637.5      719.0    0.073
  30.454    1823     1634.2      720.7    0.072
  30.472    1824     1631.0      722.0    0.073
  30.488    1825     1628.3      723.7    0.069
  30.505    1826     1625.8      725.8    0.085
  30.521    1827     1623.7      727.9    0.077
  30.538    1828     1622.4      729.5    0.077
  30.555    1829     1620.8      731.3    0.074
  30.572    1830     1619.0      733.9    0.076
  30.589    1831     1616.5      736.8    0.073
  30.608    1832     1614.5      740.0    0.071
  30.624    1833     1613.1      741.9    0.072
  30.641    1834     1611.6      743.9    0.072
  30.657    1835     1609.3      745.2    0.073
  30.676    1836     1606.3      746.6    0.073
  30.692    1837     1603.7      746.6    0.129
  30.711    1838     1601.2      747.0    0.106
  30.729    1839     1598.6      747.8    0.084
  30.745    1840     1596.1      748.2    0.074
  30.762    1841     1592.8      748.5    0.073
  30.779    1842     1590.6      748.9    0.076
  30.795    1843     1587.6      749.1    0.075
  30.812    1844     1584.6      749.7    0.072
  30.829    1845     1582.1      750.2    0.079
  30.849    1846     1580.3      751.4    0.076
  30.869    1847     1578.6      751.8    0.086
  30.885    1848     1575.9      752.5    0.076
  30.902    1849     1574.2      752.9    0.072
  30.921    1850     1572.7      753.5    0.075
  30.937    1851     1572.0      754.1    0.071
  30.954    1852     1571.6      756.3    0.071
  30.972    1853     1570.8      757.8    0.076
  30.989    1854     1570.0      759.8    0.071
  31.005    1855     1569.6      761.3    0.070
  31.022    1856     1568.6      761.8    0.073
  31.039    1857     1567.3      762.7    0.085
  31.056    1858     1566.6      762.9    0.072
  31.073    1859     1565.9      763.3    0.081
  31.092    1860     1564.9      763.0    0.073
  31.110    1861     1563.3      762.8    0.070
  31.128    1862     1562.2      762.4    0.072
  31.146    1863     1561.2      762.1    0.106
  31.164    1864     1559.9      761.9    0.069
  31.180    1865     1559.4      762.4    0.070
  31.197    1866     1557.6      761.5    0.069
  31.215    1867     1556.4      762.2    0.067
  31.232    1868     1555.8      761.4    0.079
  31.252    1869     1555.1      760.7    0.069
  31.268    1870     1554.0      760.9    0.070
  31.287    1871     1552.9      761.3    0.072
  31.303    1872     1551.4      760.9    0.075
  31.320    1873     1549.3      761.9    0.082
  31.340    1874     1547.8      761.4    0.072
  31.360    1875     1545.7      760.6    0.071
  31.376    1876     1543.2      760.0    0.073
  31.393    1877     1540.8      758.1    0.120
  31.410    1878     1538.3      756.4    0.082
  31.426    1879     1536.3      755.3    0.083
  31.444    1880     1533.9      753.4    0.076
  31.462    1881     1531.9      751.5    0.073
  31.478    1882     1528.9      751.3    0.076
  31.497    1883     1526.7      751.2    0.070
  31.515    1884     1524.5      750.0    0.070
  31.531    1885     1521.9      747.6    0.072
  31.549    1886     1519.0      745.6    0.070
  31.569    1887     1516.0      744.4    0.072
  31.585    1888     1512.9      742.9    0.073
  31.602    1889     1510.0      741.4    0.071
  31.619    1890     1506.9      740.2    0.071
  31.636    1891     1504.8      739.4    0.071
  31.654    1892     1501.8      738.5    0.070
  31.670    1893     1500.1      738.0    0.069
  31.689    1894     1497.6      737.6    0.074
  31.707    1895     1495.1      737.1    0.071
  31.723    1896     1492.9      737.6    0.076
  31.741    1897     1490.4      737.2    0.071
  31.758    1898     1489.0      737.1    0.070
  31.776    1899     1487.7      737.2    0.072
  31.792    1900     1486.5      737.6    0.072
  31.814    1901     1485.6      737.9    0.071
  31.831    1902     1483.3      737.9    0.072
  31.848    1903     1482.8      738.2    0.070
  31.864    1904     1481.1      738.3    0.069
  31.880    1905     1479.9      738.2    0.125
  31.896    1906     1480.8      739.2    0.076
  31.913    1907     1479.2      738.7    0.076
  31.930    1908     1482.3      740.8    0.073
  31.947    1909     1480.0      739.9    0.071
  31.966    1910     1478.7      739.5    0.071
  31.982    1911     1476.4      739.1    0.077
  31.999    1912     1473.9      737.9    0.069
  32.016    1913     1471.2      736.2    0.070
  32.034    1914     1469.0      734.5    0.087
  32.050    1915     1466.9      732.8    0.072
  32.069    1916     1464.7      731.2    0.069
  32.085    1917     1462.0      729.7    0.075
  32.102    1918     1459.7      728.3    0.070
  32.119    1919     1459.6      728.6    0.069
  32.136    1920     1456.1      727.9    0.071
  32.154    1921     1452.7      727.1    0.073
  32.171    1922     1449.0      727.2    0.071
  32.188    1923     1446.6      727.5    0.072
  32.207    1924     1447.0      727.6    0.069
  32.223    1925     1446.6      728.5    0.077
  32.240    1926     1446.9      730.1    0.109
  32.257    1927     1446.9      731.4    0.080
  32.274    1928     1443.9      731.5    0.082
  32.290    1929     1441.6      731.4    0.073
  32.309    1930     1439.2      731.3    0.071
  32.325    1931     1437.2      731.8    0.077
  32.342    1932     1434.1      731.6    0.074
  32.361    1933     1431.6      732.5    0.071
  32.377    1934     1429.8      733.0    0.074
  32.395    1935     1427.4      733.4    0.074
  32.411    1936     1425.9      733.8    0.070
  32.428    1937     1411.5      737.3    0.078
  32.447    1938     1409.4      736.4    0.077
  32.465    1939     1407.7      734.9    0.072
  32.481    1940     1406.4      734.3    0.074
  32.498    1941     1403.8      733.0    0.098
  32.516    1942     1401.3      732.1    0.073
  32.532    1943     1399.0      730.2    0.075
  32.551    1944     1396.9      728.7    0.072
  32.567    1945     1394.7      727.1    0.072
  32.584    1946     1392.8      725.5    0.076
  32.601    1947     1391.0      724.1    0.072
  32.618    1948     1388.4      723.3    0.072
  32.634    1949     1385.8      722.2    0.073
  32.652    1950     1383.2      721.6    0.070
  32.668    1951     1380.8      720.5    0.101
  32.687    1952     1378.1      719.8    0.071
  32.705    1953     1376.0      718.0    0.075
  32.721    1954     1373.7      717.5    0.071
  32.738    1955     1371.4      717.1    0.098
  32.755    1956     1369.4      716.7    0.080
  32.772    1957     1366.2      718.4    0.075
  32.789    1958     1363.6      720.6    0.094
  32.807    1959     1360.3      723.0    0.086
  32.823    1960     1357.4      723.9    0.091
  32.840    1961     1353.6      724.9    0.087
  32.857    1962     1351.0      725.3    0.083
  32.874    1963     1347.0      725.6    0.087
  32.890    1964     1339.4      719.6    0.074
  32.907    1965     1334.4      717.2    0.074
  32.927    1966     1329.9      714.5    0.074
  32.943    1967     1319.1      705.8    0.071
  32.960    1968     1314.5      702.2    0.070
  32.977    1969     1309.8      699.2    0.074
  32.995    1970     1305.1      696.0    0.072
  33.014    1971     1300.0      692.9    0.070
  33.030    1972     1297.1      690.2    0.094
  33.049    1973     1293.8      687.8    0.078
  33.065    1974     1291.4      686.0    0.071
  33.082    1975     1289.6      684.6    0.074
  33.099    1976     1287.7      683.2    0.073
  33.116    1977     1285.0      682.0    0.070
  33.133    1978     1282.4      680.3    0.071
  33.149    1979     1279.5      680.2    0.071
  33.166    1980     1277.0      680.4    0.079
  33.187    1981     1274.6      679.9    0.078
  33.203    1982     1271.9      680.1    0.069
  33.220    1983     1269.5      680.6    0.071
  33.242    1984     1267.0      681.8    0.089
  33.258    1985     1264.0      683.5    0.086
  33.275    1986     1260.6      684.7    0.081
  33.292    1987     1258.1      681.2    0.076
  33.308    1988     1254.6      682.7    0.073
  33.327    1989     1251.3      684.6    0.072
  33.344    1990     1248.0      686.6    0.108
  33.361    1991     1244.4      689.4    0.082
  33.381    1992     1240.7      691.9    0.084
  33.397    1993     1238.0      694.9    0.093
  33.414    1994     1236.2      693.1    0.071
  33.431    1995     1232.8      695.0    0.073
  33.451    1996     1229.0      696.7    0.081
  33.467    1997     1226.6      694.0    0.078
  33.486    1998     1223.2      695.4    0.075
  33.502    1999     1220.5      691.7    0.073
  33.522    2000     1219.3      682.6    0.071
  33.539    2001     1218.2      674.7    0.071
  33.559    2002     1218.1      667.7    0.071
  33.577    2003     1218.0      660.8    0.072
  33.595    2004     1217.4      655.4    0.072
  33.611    2005     1213.6      649.5    0.097
  33.629    2006     1213.2      646.9    0.080
  33.649    2007     1212.7      644.6    0.076
  33.665    2008     1212.9      642.0    0.071
  33.684    2009     1214.2      639.2    0.077
  33.700    2010     1214.4      637.3    0.071
  33.717    2011     1201.5      623.4    0.075
  33.734    2012     1202.8      621.8    0.083
  33.752    2013     1204.1      621.0    0.076
  33.770    2014     1204.9      619.9    0.073
  33.787    2015     1204.2      617.1    0.090
  33.807    2016     1203.4      615.6    0.083
  33.826    2017     1202.4      613.4    0.085
  33.843    2018     1201.6      611.2    0.089
  33.860    2019     1200.3      609.1    0.084
  33.878    2020     1199.4      607.1    0.119
  33.893    2021     1198.5      605.1    0.073
  33.910    2022     1197.3      603.2    0.067
  33.929    2023     1195.8      602.4    0.070
  33.945    2024     1194.5      600.3    0.065
  33.963    2025     1192.5      599.0    0.064
  33.981    2026     1191.3      596.9    0.083
  33.997    2027     1189.3      595.9    0.073
  34.016    2028     1187.9      594.4    0.071
  34.032    2029     1186.0      592.3    0.086
  34.049    2030     1180.1      593.1    0.076
  34.065    2031     1173.3      592.7    0.070
  34.082    2032     1171.8      591.7    0.075
  34.099    2033     1162.6      593.2    0.069
  34.117    2034     1153.7      594.4    0.071
  34.133    2035     1151.9      593.9    0.071
  34.153    2036     1150.3      592.6    0.104
  34.170    2037     1148.2      591.5    0.078
  34.188    2038     1146.7      591.3    0.074
  34.206    2039     1145.1      591.4    0.068
  34.225    2040     1143.3      591.5    0.066
  34.243    2041     1141.7      591.3    0.076
  34.261    2042     1140.6      590.7    0.067
  34.278    2043     1139.7      589.3    0.070
  34.298    2044     1138.7      587.7    0.083
  34.314    2045     1136.7      585.9    0.074
  34.332    2046     1134.1      584.4    0.073
  34.351    2047     1131.2      583.6    0.072
  34.371    2048     1128.8      582.3    0.113
  34.391    2049     1127.2      580.8    0.110
  34.409    2050     1125.3      579.4    0.080
  34.426    2051     1123.0      577.6    0.077
  34.443    2052     1121.3      576.8    0.079
  34.461    2053     1115.4      577.2    0.072
  34.481    2054     1109.0      577.4    0.081
  34.499    2055     1103.7      577.4    0.103
  34.515    2056     1100.8      575.9    0.077
  34.534    2057     1098.2      574.7    0.081
  34.553    2058     1095.5      573.2    0.073
  34.571    2059     1092.6      571.6    0.071
  34.591    2060     1090.3      570.0    0.076
  34.608    2061     1079.0      570.7    0.072
  34.625    2062     1073.7      572.4    0.072
  34.643    2063     1068.0      573.6    0.082
  34.663    2064     1062.0      574.8    0.078
  34.681    2065     1051.9      578.2    0.078
  34.697    2066     1042.7      580.9    0.073
  34.717    2067     1033.8      583.5    0.070
  34.735    2068     1025.0      587.0    0.072
  34.751    2069     1020.7      588.9    0.070
  34.768    2070     1012.4      591.3    0.071
  34.785    2071     1003.4      588.9    0.076
  34.802    2072      994.4      590.9    0.074
  34.821    2073      986.6      592.4    0.070
  34.837    2074      974.5      590.6    0.073
  34.855    2075      967.5      587.9    0.071
  34.871    2076      960.1      585.3    0.071
  34.889    2077      948.2      583.9    0.073
  34.905    2078      940.9      585.4    0.072
  34.922    2079      933.7      586.9    0.070
  34.941    2080      926.7      587.9    0.073
  34.958    2081      920.6      590.0    0.072
  34.975    2082      918.6      591.7    0.070
  34.993    2083      912.2      594.3    0.074
  35.011    2084      905.1      596.4    0.071
  35.027    2085      903.5      597.1    0.070
  35.045    2086      901.9      598.1    0.086
  35.063    2087      895.7      600.8    0.072
  35.080    2088      889.1      603.2    0.078
  35.097    2089      883.2      604.2    0.072
  35.113    2090      877.2      606.3    0.075
  35.130    2091      879.8      607.0    0.075
  35.147    2092      878.0      606.9    0.071
  35.164    2093      876.5      607.3    0.070
  35.181    2094      870.0      608.3    0.075
  35.197    2095      861.6      607.8    0.072
  35.214    2096      857.6      605.7    0.072
  35.232    2097      851.3      602.9    0.085
  35.248    2098      846.3      599.7    0.075
  35.264    2099      840.3      596.7    0.072
  35.281    2100      835.0      594.9    0.079
  35.300    2101      829.7      593.0    0.066
  35.316    2102      820.3      593.7    0.063
  35.333    2103      812.9      595.5    0.065
  35.351    2104      810.7      595.8    0.063
  35.371    2105      804.1      597.3    0.062
  35.388    2106      799.1      599.4    0.140
  35.405    2107      798.2      600.2    0.080
  35.422    2108      792.4      602.3    0.078
  35.438    2109      792.4      604.0    0.074
  35.458    2110      792.3      605.9    0.075
  35.475    2111      787.1      609.0    0.074
  35.490    2112      779.2      609.7    0.075
  35.507    2113      775.0      613.4    0.066
  35.524    2114      767.5      614.3    0.073
  35.542    2115      759.4      614.8    0.070
  35.561    2116      752.2      615.0    0.068
  35.577    2117      745.5      615.4    0.064
  35.596    2118      737.3      615.8    0.080
  35.612    2119      730.3      617.5    0.072
  35.629    2120      723.0      618.1    0.070
  35.646    2121      713.2      616.5    0.075
  35.663    2122      706.4      617.7    0.072
  35.680    2123      699.5      618.4    0.070
  35.698    2124      692.8      619.3    0.074
  35.716    2125      686.2      620.2    0.069
  35.732    2126      683.1      622.8    0.082
  35.751    2127      679.6      624.9    0.074
  35.767    2128      676.5      627.8    0.072
  35.786    2129      673.7      631.1    0.084
  35.802    2130      667.0      632.1    0.074
  35.818    2131      662.7      633.8    0.080
  35.835    2132      657.0      635.4    0.085
  35.852    2133      651.5      636.4    0.075
  35.868    2134      646.7      637.7    0.071
  35.885    2135      642.0      638.9    0.073
  35.902    2136      637.8      640.1    0.096
  35.918    2137      633.6      641.8    0.071
  35.937    2138      629.2      643.1    0.068
  35.953    2139      624.7      644.7    0.065
  35.970    2140      621.8      646.2    0.067
  35.989    2141      619.0      647.7    0.078
  36.007    2142      614.6      648.9    0.076
  36.023    2143      609.8      651.0    0.072
  36.040    2144      606.0      652.5    0.094
  36.059    2145      601.6      653.7    0.075
  36.076    2146      597.1      654.5    0.072
  36.093    2147      594.1      655.6    0.073
  36.109    2148      590.2      656.8    0.072
  36.126    2149      587.3      658.9    0.070
  36.143    2150      582.5      661.0    0.073
  36.160    2151      579.6      662.9    0.071
  36.179    2152      576.7      664.8    0.070
  36.195    2153      573.7      666.3    0.073
  36.212    2154      571.9      667.0    0.072
  36.229    2155      569.4      668.0    0.082
  36.245    2156      567.5      667.7    0.079
  36.264    2157      565.8      667.7    0.073
  36.280    2158      562.7      668.2    0.071
  36.300    2159      559.9      669.2    0.073
  36.317    2160      557.5      669.6    0.070
  36.334    2161      556.2      670.4    0.073
  36.351    2162      553.6      671.6    0.074
  36.369    2163      550.9      672.8    0.072
  36.385    2164      549.1      673.2    0.076
  36.402    2165      547.1      674.6    0.073
  36.422    2166      544.6      675.0    0.093
  36.440    2167      542.6      676.1    0.082
  36.457    2168      541.0      677.1    0.075
  36.475    2169      539.8      678.4    0.073
  36.491    2170      537.9      679.5    0.078
  36.508    2171      537.3      680.0    0.072
  36.525    2172      536.5      681.4    0.073
  36.542    2173      536.3      682.1    0.074
  36.560    2174      533.6      683.2    0.072
  36.577    2175      532.2      684.7    0.071
  36.593    2176      530.3      686.3    0.074
  36.610    2177      528.8      687.0    0.072
  36.627    2178      527.9      688.8    0.070
  36.644    2179      527.0      690.0    0.071
  36.664    2180      526.0      691.4    0.070
  36.681    2181      526.5      692.1    0.071
  36.698    2182      524.9      694.1    0.100
  36.718    2183      523.1      695.6    0.071
  36.734    2184      521.2      697.5    0.094
  36.751    2185      519.9      698.6    0.071
  36.770    2186      518.9      699.7    0.099
  36.786    2187      519.2      700.8    0.079
  36.803    2188      518.6      702.1    0.073
  36.821    2189      517.9      703.2    0.074
  36.837    2190      517.9      704.8    0.077
  36.854    2191      519.2      705.8    0.099
  36.871    2192      519.1      706.6    0.072
  36.888    2193      519.1      707.0    0.075
  36.906    2194      519.2      707.4    0.105
  36.924    2195      519.5      708.2    0.076
  36.941    2196      519.8      708.4    0.075
  36.957    2197      520.2      709.6    0.071
  36.974    2198      520.3      710.8    0.071
  36.991    2199      520.9      711.7    0.085
  37.008    2200      522.3      712.6    0.074
  37.025    2201      523.2      713.5    0.070
  37.042    2202      523.4      714.4    0.092
  37.060    2203      524.2      714.8    0.076
  37.077    2204      524.1      715.5    0.071
  37.093    2205      525.5      715.2    0.075
  37.112    2206      526.5      715.4    0.070
  37.130    2207      527.7      715.4    0.099
  37.146    2208      528.6      715.8    0.100
  37.163    2209      529.2      714.5    0.071
  37.181    2210      529.4      714.5    0.072
  37.198    2211      529.6      713.9    0.099
  37.214    2212      529.6      714.7    0.070
  37.232    2213      530.5      715.4    0.113
  37.248    2214      532.0      716.5    0.084
  37.265    2215      533.0      717.2    0.087
  37.282    2216      534.5      718.4    0.109
  37.299    2217      535.0      719.7    0.075
  37.314    2218      535.9      722.0    0.068
  37.331    2219      536.3      723.0    0.065
  37.349    2220      537.0      725.1    0.069
  37.365    2221      537.3      726.5    0.104
  37.382    2222      538.3      727.8    0.080
  37.400    2223      539.4      730.0    0.128
  37.419    2224      541.0      730.6    0.084
  37.435    2225      541.4      731.9    0.075
  37.452    2226      541.4      733.9    0.075
  37.469    2227      542.0      735.2    0.079
  37.486    2228      538.1      737.2    0.073
  37.502    2229      538.9      738.6    0.077
  37.519    2230      539.6      740.4    0.105
  37.539    2231      540.5      741.9    0.095
  37.554    2232      541.6      743.8    0.079
  37.571    2233      542.5      745.2    0.073
  37.588    2234      543.5      747.0    0.083
  37.605    2235      539.0      750.0    0.073
  37.621    2236      539.6      750.9    0.080
  37.637    2237      540.8      752.8    0.068
  37.658    2238      541.8      754.2    0.070
  37.674    2239      543.0      755.8    0.065
  37.691    2240      544.5      757.7    0.066
  37.708    2241      545.2      759.6    0.079
  37.725    2242      536.4      763.3    0.072
  37.742    2243      536.9      766.2    0.080
  37.758    2244      537.0      768.0    0.072
  37.775    2245      538.4      770.0    0.072
  37.792    2246      539.1      771.7    0.072
  37.809    2247      534.8      773.0    0.071
  37.826    2248      531.5      776.0    0.072
  37.843    2249      527.3      779.2    0.073
  37.860    2250      519.5      783.4    0.071
