KF_RT — Linear Kalman Filter (Numba JIT)
  Q=0.01  R=50.0  (hardcoded)
  H linearized at LS estimate each step
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[KF_RT] Warming up JIT kernels... OK

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)   dt(ms)
--------------------------------------------------
[KF] init  x=6600.0  y=1230.4
  37.525    2229      528.7      690.3    0.081
  37.542    2230      516.2      696.1    0.081
  37.559    2231      514.0      697.3    0.080
  37.579    2232      512.0      698.2    0.079
  37.595    2233      509.1      699.6    0.080
  37.612    2234      507.1      701.7    0.081
  37.629    2235      505.9      702.6    0.081
  37.646    2236      503.4      704.6    0.078
  37.663    2237      502.2      705.0    0.080
  37.679    2238      500.2      707.0    0.088
  37.696    2239      499.3      708.5    0.086
  37.713    2240      499.1      709.7    0.084
  37.730    2241      498.6      711.1    0.082
  37.747    2242      496.7      712.2    0.109
  37.764    2243      490.4      715.2    0.082
  37.781    2244      483.2      719.0    0.080
  37.798    2245      482.0      720.1    0.077
  37.815    2246      474.8      724.1    0.089
  37.831    2247      474.3      726.4    0.153
  37.848    2248      473.1      727.1    0.093
  37.867    2249      471.9      728.2    0.091
  37.883    2250      470.9      730.1    0.081
  37.900    2251      469.7      730.5    0.096
  37.917    2252      468.2      732.2    0.078
  37.934    2253      464.8      733.1    0.076
  37.952    2254      457.4      736.1    0.079
  37.968    2255      449.7      738.9    0.072
  37.984    2256      447.4      739.2    0.073
  38.002    2257      445.8      739.0    0.082
  38.019    2258      444.7      740.4    0.087
  38.036    2259      442.1      741.2    0.081
  38.053    2260      430.5      746.5    0.081
  38.070    2261      419.8      750.5    0.085
  38.087    2262      409.2      754.4    0.082
  38.107    2263      398.9      757.1    0.081
  38.125    2264      389.1      759.9    0.081
  38.141    2265      383.8      761.2    0.081
  38.157    2266      378.9      763.4    0.080
  38.174    2267      374.4      765.1    0.080
  38.191    2268      370.0      766.8    0.079
  38.208    2269      365.8      768.3    0.083
  38.226    2270      361.3      768.9    0.100
  38.242    2271      355.5      770.8    0.082
  38.259    2272      350.8      773.1    0.084
  38.276    2273      345.3      775.0    0.080
  38.293    2274      341.0      777.6    0.087
  38.309    2275      336.5      779.0    0.081
  38.329    2276      332.0      781.1    0.070
  38.345    2277      331.2      781.9    0.071
  38.362    2278      327.3      782.1    0.071
  38.381    2279      322.5      782.8    0.071
  38.397    2280      310.6      785.8    0.070
  38.415    2281      305.2      787.2    0.086
  38.432    2282      300.5      788.0    0.079
  38.449    2283      291.8      791.5    0.079
  38.467    2284      283.4      794.1    0.082
  38.485    2285      275.0      795.7    0.079
  38.501    2286      271.0      797.9    0.079
  38.520    2287      266.6      799.0    0.082
  38.536    2288      263.0      800.7    0.079
  38.553    2289      258.6      802.9    0.082
  38.570    2290      249.4      807.3    0.077
  38.591    2291      240.4      811.5    0.078
  38.608    2292      236.7      812.6    0.081
  38.625    2293      227.7      815.0    0.080
  38.642    2294      224.2      815.3    0.079
  38.659    2295      214.8      818.2    0.080
  38.676    2296      204.8      819.7    0.099
  38.694    2297      196.0      820.5    0.080
  38.709    2298      188.3      821.4    0.079
  38.728    2299      181.9      822.3    0.074
  38.744    2300      179.3      819.0    0.070
  38.761    2301      177.0      817.9    0.073
  38.778    2302      169.6      817.9    0.071
  38.795    2303      162.8      818.1    0.071
  38.813    2304      155.6      817.8    0.087
  38.829    2305      150.2      816.7    0.080
  38.846    2306      144.2      815.6    0.078
  38.865    2307      138.1      815.1    0.080
  38.881    2308      132.1      813.7    0.079
  38.898    2309      125.4      813.6    0.077
  38.915    2310      119.7      812.8    0.093
  38.937    2311      114.0      812.2    0.082
  38.953    2312      106.6      812.2    0.150
  38.970    2313      105.4      810.5    0.087
  38.989    2314      104.0      809.7    0.081
  39.005    2315       97.9      809.9    0.087
  39.022    2316       90.1      813.1    0.088
  39.039    2317       84.2      814.0    0.115
  39.059    2318       78.5      814.6    0.082
  39.075    2319       73.5      815.4    0.080
  39.092    2320       67.9      816.3    0.079
  39.112    2321       62.8      817.5    0.082
  39.132    2322       57.9      817.6    0.100
  39.152    2323       53.1      817.8    0.078
  39.170    2324       49.6      818.3    0.083
  39.187    2325       46.5      819.1    0.080
  39.204    2326       43.1      820.5    0.081
  39.221    2327       40.0      822.0    0.098
  39.239    2328       40.7      821.7    0.084
  39.255    2329       41.6      821.2    0.084
  39.274    2330       42.2      821.1    0.084
  39.290    2331       37.2      822.5    0.081
  39.310    2332       31.7      824.4    0.084
  39.326    2333       30.6      825.9    0.083
  39.346    2334       29.7      826.4    0.079
  39.364    2335       28.6      827.6    0.082
  39.382    2336       23.1      831.8    0.082
  39.398    2337       11.5      839.8    0.080
  39.415    2338        1.7      845.9    0.083
  39.433    2339       -7.3      851.4    0.079
  39.449    2340      -15.7      855.0    0.079
  39.466    2341      -21.9      859.6    0.081
  39.483    2342      -22.0      860.1    0.084
  39.500    2343      -27.5      864.8    0.079
  39.517    2344      -33.0      867.2    0.086
  39.534    2345      -38.0      868.8    0.080
  39.551    2346      -43.1      871.7    0.079
  39.568    2347      -48.6      871.3    0.081
  39.584    2348      -48.7      870.4    0.079
  39.601    2349      -50.0      872.2    0.079
  39.618    2350      -56.6      872.2    0.083
  39.635    2351      -64.2      872.1    0.126
  39.652    2352      -66.8      874.5    0.096
  39.669    2353      -73.2      874.8    0.106
  39.686    2354      -80.6      875.0    0.133
  39.703    2355      -83.5      872.4    0.088
  39.720    2356      -85.1      870.9    0.087
  39.736    2357      -87.1      868.3    0.073
  39.753    2358      -92.4      867.2    0.108
  39.770    2359      -97.5      866.2    0.073
  39.789    2360     -102.1      865.9    0.071
  39.806    2361     -106.0      865.7    0.073
  39.825    2362     -110.4      865.4    0.086
  39.844    2363     -114.8      865.1    0.128
  39.862    2364     -118.9      864.8    0.094
  39.880    2365     -122.8      864.2    0.116
  39.897    2366     -131.7      861.0    0.090
  39.917    2367     -135.1      860.6    0.091
  39.935    2368     -138.7      859.7    0.085
  39.954    2369     -142.2      859.0    0.090
  39.974    2370     -145.6      857.6    0.088
  39.992    2371     -149.2      856.3    0.084
  40.008    2372     -151.3      856.5    0.086
  40.027    2373     -153.5      856.2    0.081
  40.043    2374     -156.3      856.8    0.073
  40.060    2375     -157.9      856.9    0.076
  40.077    2376     -159.7      858.8    0.075
  40.094    2377     -161.1      859.1    0.073
  40.111    2378     -161.7      859.0    0.080
  40.127    2379     -163.0      858.9    0.088
  40.144    2380     -164.3      859.2    0.082
  40.161    2381     -165.8      860.3    0.090
  40.178    2382     -167.6      861.1    0.083
  40.195    2383     -169.2      861.2    0.083
  40.212    2384     -170.6      862.0    0.088
  40.230    2385     -172.0      862.7    0.090
  40.246    2386     -172.5      863.3    0.083
  40.262    2387     -175.3      864.1    0.080
  40.281    2388     -177.6      864.4    0.074
  40.297    2389     -178.8      865.0    0.073
  40.314    2390     -180.5      865.9    0.073
  40.331    2391     -183.2      865.5    0.085
  40.349    2392     -184.8      865.9    0.083
  40.366    2393     -187.5      866.6    0.081
  40.383    2394     -190.2      865.9    0.079
  40.399    2395     -191.1      867.2    0.078
  40.416    2396     -193.2      867.9    0.079
  40.433    2397     -195.0      867.6    0.080
  40.450    2398     -196.9      866.5    0.077
  40.468    2399     -198.6      866.9    0.111
  40.487    2400     -200.3      866.1    0.078
  40.504    2401     -201.1      865.0    0.081
  40.524    2402     -201.8      864.0    0.096
  40.543    2403     -202.6      862.1    0.084
  40.561    2404     -203.2      860.3    0.089
  40.579    2405     -204.3      859.9    0.082
  40.597    2406     -205.1      858.2    0.079
  40.617    2407     -206.5      856.6    0.086
  40.635    2408     -207.6      855.5    0.082
  40.652    2409     -210.2      855.8    0.081
  40.669    2410     -207.8      855.5    0.098
  40.685    2411     -209.6      854.6    0.081
  40.702    2412     -211.3      853.8    0.079
  40.719    2413     -213.4      854.0    0.083
  40.738    2414     -214.9      853.2    0.081
  40.754    2415     -217.2      853.3    0.080
  40.771    2416     -218.8      853.3    0.081
  40.788    2417     -220.2      852.4    0.079
  40.805    2418     -221.3      851.9    0.081
  40.823    2419     -222.4      851.8    0.080
  40.841    2420     -224.8      851.5    0.079
  40.862    2421     -227.1      851.0    0.089
  40.880    2422     -229.4      850.8    0.083
  40.898    2423     -231.2      850.7    0.080
  40.916    2424     -233.8      850.5    0.086
  40.934    2425     -236.1      850.3    0.079
  40.950    2426     -239.2      850.1    0.079
  40.969    2427     -242.5      850.0    0.088
  40.986    2428     -245.9      850.6    0.083
  41.005    2429     -249.0      850.8    0.079
  41.021    2430     -252.0      851.8    0.089
  41.040    2431     -253.6      852.1    0.080
  41.059    2432     -255.2      851.9    0.081
  41.076    2433     -257.2      852.1    0.080
  41.093    2434     -257.9      851.8    0.071
  41.111    2435     -258.4      851.3    0.074
  41.127    2436     -258.7      851.4    0.072
  41.149    2437     -258.9      851.1    0.070
  41.167    2438     -259.4      851.3    0.086
  41.183    2439     -259.9      850.4    0.103
  41.200    2440     -260.7      849.3    0.082
  41.219    2441     -261.8      847.8    0.088
  41.235    2442     -260.0      847.1    0.105
  41.252    2443     -259.8      845.7    0.084
  41.268    2444     -258.9      845.1    0.079
  41.285    2445     -257.8      844.1    0.073
  41.302    2446     -256.7      843.3    0.071
  41.319    2447     -266.1      841.2    0.113
  41.337    2448     -270.7      838.1    0.072
  41.356    2449     -279.5      835.9    0.071
  41.376    2450     -282.9      835.4    0.096
  41.395    2451     -285.6      835.4    0.082
  41.411    2452     -288.0      835.2    0.080
  41.428    2453     -290.0      835.4    0.086
  41.445    2454     -293.3      835.9    0.111
  41.465    2455     -296.5      836.5    0.093
  41.487    2456     -299.7      836.3    0.082
  41.507    2457     -298.8      835.0    0.079
  41.525    2458     -300.2      834.6    0.143
  41.542    2459     -302.0      834.4    0.085
  41.561    2460     -303.4      831.6    0.079
  41.581    2461     -305.0      828.9    0.084
  41.599    2462     -307.3      826.8    0.080
  41.618    2463     -313.2      822.8    0.082
  41.638    2464     -318.8      819.0    0.079
  41.657    2465     -322.8      814.9    0.103
  41.676    2466     -326.5      810.8    0.094
  41.694    2467     -324.8      808.0    0.082
  41.710    2468     -324.4      808.7    0.094
  41.729    2469     -323.8      808.7    0.110
  41.746    2470     -323.9      809.3    0.082
  41.765    2471     -319.6      808.5    0.090
  41.782    2472     -315.1      808.5    0.084
  41.798    2473     -316.1      808.9    0.079
  41.819    2474     -316.9      809.5    0.088
  41.836    2475     -314.1      809.6    0.082
  41.854    2476     -311.5      808.9    0.079
  41.873    2477     -309.1      808.0    0.085
  41.891    2478     -306.7      808.7    0.086
  41.911    2479     -309.0      806.8    0.083
  41.929    2480     -306.0      808.9    0.087
  41.948    2481     -303.1      809.7    0.081
  41.967    2482     -299.6      813.9    0.086
  41.984    2483     -295.6      817.1    0.081
  42.004    2484     -304.5      823.0    0.079
  42.020    2485     -300.9      825.4    0.082
  42.040    2486     -297.3      829.0    0.084
  42.060    2487     -293.9      831.7    0.080
  42.080    2488     -290.3      833.7    0.087
  42.098    2489     -293.0      836.4    0.082
  42.116    2490     -295.6      838.5    0.082
  42.135    2491     -298.0      840.6    0.080
  42.155    2492     -300.6      842.8    0.080
  42.171    2493     -310.5      844.4    0.083
  42.188    2494     -325.4      851.2    0.081
  42.208    2495     -338.4      856.2    0.084
  42.225    2496     -347.8      852.1    0.097
  42.245    2497     -357.1      848.0    0.086
  42.260    2498     -365.7      843.9    0.083
  42.280    2499     -374.1      839.9    0.081
  42.300    2500     -382.8      836.2    0.073
  42.320    2501     -384.4      836.3    0.075
  42.337    2502     -385.5      836.1    0.073
  42.359    2503     -386.7      836.0    0.072
  42.379    2504     -387.7      836.0    0.087
  42.395    2505     -390.2      835.9    0.082
  42.416    2506     -392.7      837.0    0.082
  42.434    2507     -396.0      838.1    0.082
  42.451    2508     -399.1      837.9    0.079
  42.469    2509     -397.4      836.7    0.117
  42.484    2510     -395.9      836.1    0.085
  42.501    2511     -394.2      835.4    0.080
  42.518    2512     -398.3      836.3    0.084
  42.537    2513     -397.6      837.1    0.081
  42.555    2514     -396.4      835.7    0.081
  42.571    2515     -397.9      836.4    0.082
  42.591    2516     -400.1      836.3    0.107
[ROBOT] Đã dừng điều khiển xe.

[✓] Dừng. 2516 frames. Log → KF_realtime_log.csv
