PC-EKF V4 — UWB Realtime (Numba JIT, Gaussian Pairwise Scoring)
  Q=0.01  R_base=50.0  R_scale=10.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[PC-EKF] Warming up JIT kernels... OK
Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3   dt(ms)
------------------------------------------------------------------------------
[EKF] init  x=6263.9  y=780.7
  19.944    1201     3631.8      644.0   0.000   0.000   0.147   0.147    0.101
  19.962    1202     3629.4      644.4   0.000   0.000   0.000   0.000    0.103
  19.978    1203     3627.2      644.4   0.000   0.000   0.000   0.000    0.103
  19.997    1204     3625.0      644.6   0.000   0.000   0.000   0.000    0.099
  20.013    1205     3621.7      643.9   0.000   0.000   0.000   0.000    0.100
  20.030    1206     3619.1      643.5   0.000   0.000   0.000   0.000    0.100
  20.047    1207     3616.7      643.3   0.000   0.000   0.000   0.000    0.101
  20.064    1208     3614.5      642.8   0.000   0.000   0.000   0.000    0.100
  20.084    1209     3612.0      642.2   0.000   0.000   0.000   0.000    0.101
  20.100    1210     3609.7      641.7   0.000   0.000   0.000   0.000    0.101
  20.117    1211     3607.3      641.6   0.000   0.000   0.000   0.000    0.102
  20.134    1212     3604.9      641.1   0.000   0.000   0.000   0.000    0.102
  20.151    1213     3602.8      640.8   0.000   0.000   0.000   0.000    0.104
  20.168    1214     3600.4      640.3   0.000   0.000   0.000   0.000    0.103
  20.185    1215     3598.1      639.6   0.000   0.000   0.000   0.000    0.099
  20.201    1216     3595.7      639.2   0.000   0.000   0.000   0.000    0.099
  20.220    1217     3593.7      638.6   0.000   0.000   0.000   0.000    0.094
  20.239    1218     3591.7      638.3   0.001   0.000   0.000   0.001    0.093
  20.257    1219     3589.3      637.8   0.000   0.000   0.000   0.000    0.108
  20.274    1220     3586.8      636.9   0.000   0.000   0.000   0.000    0.141
  20.291    1221     3584.4      635.9   0.000   0.000   0.000   0.000    0.150
  20.307    1222     3580.3      634.7   0.000   0.000   0.000   0.000    0.121
  20.324    1223     3577.9      634.0   0.000   0.000   0.000   0.000    0.144
  20.341    1224     3573.5      633.0   0.000   0.000   0.059   0.059    0.100
  20.358    1225     3570.4      632.2   0.000   0.000   0.000   0.000    0.101
  20.375    1226     3566.4      631.3   0.000   0.000   0.000   0.000    0.101
  20.392    1227     3562.8      630.3   0.000   0.000   0.000   0.000    0.130
  20.409    1228     3558.8      629.4   0.000   0.000   0.000   0.000    0.109
  20.427    1229     3554.7      628.4   0.000   0.000   0.000   0.000    0.095
  20.443    1230     3550.6      626.8   0.000   0.000   0.000   0.000    0.094
  20.460    1231     3545.6      625.2   0.000   0.000   0.000   0.000    0.104
  20.477    1232     3540.9      624.0   0.000   0.000   0.002   0.002    0.095
  20.494    1233     3536.5      622.7   0.000   0.000   0.000   0.000    0.112
  20.511    1234     3533.1      623.0   0.000   0.000   0.000   0.000    0.104
  20.528    1235     3529.3      621.9   0.000   0.000   0.000   0.000    0.102
  20.545    1236     3524.7      619.0   0.000   0.000   0.000   0.000    0.103
  20.562    1237     3520.8      618.0   0.000   0.000   0.000   0.000    0.106
  20.578    1238     3517.2      616.5   0.000   0.000   0.000   0.000    0.100
  20.595    1239     3514.9      617.4   0.002   0.000   0.002   0.000    0.106
  20.612    1240     3512.6      618.5   0.287   0.000   0.287   0.000    0.118
  20.629    1241     3510.7      620.0   0.000   0.000   0.000   0.000    0.104
  20.646    1242     3508.7      621.4   0.000   0.000   0.000   0.000    0.106
  20.665    1243     3506.6      622.7   0.003   0.000   0.003   0.000    0.121
  20.681    1244     3505.1      624.2   0.000   0.000   0.000   0.000    0.138
  20.697    1245     3503.3      625.7   0.000   0.000   0.000   0.000    0.110
  20.714    1246     3501.0      625.9   0.000   0.000   0.000   0.000    0.104
  20.730    1247     3499.3      627.2   0.000   0.000   0.000   0.000    0.105
  20.747    1248     3497.5      628.5   0.000   0.000   0.000   0.000    0.123
  20.767    1249     3495.7      629.7   0.000   0.000   0.000   0.000    0.116
  20.783    1250     3494.0      631.2   0.000   0.000   0.000   0.000    0.111
  20.800    1251     3492.1      632.5   0.000   0.000   0.000   0.000    0.111
  20.817    1252     3490.2      634.1   0.000   0.000   0.000   0.000    0.105
  20.834    1253     3488.0      635.4   0.000   0.000   0.000   0.000    0.103
  20.850    1254     3486.0      636.9   0.000   0.000   0.000   0.000    0.107
  20.867    1255     3484.0      638.4   0.000   0.000   0.000   0.000    0.107
  20.884    1256     3482.1      639.8   0.000   0.000   0.000   0.000    0.105
  20.901    1257     3480.0      641.1   0.273   0.000   0.273   0.000    0.105
  20.918    1258     3478.0      642.2   0.295   0.000   0.295   0.000    0.097
  20.935    1259     3475.7      643.5   0.031   0.000   0.031   0.000    0.092
  20.952    1260     3474.0      645.1   0.000   0.000   0.000   0.000    0.097
  20.969    1261     3472.1      645.9   0.000   0.000   0.000   0.000    0.091
  20.990    1262     3470.2      646.7   0.001   0.000   0.001   0.000    0.129
  21.009    1263     3467.6      647.7   0.000   0.000   0.000   0.000    0.155
  21.025    1264     3465.6      649.0   0.000   0.000   0.000   0.000    0.103
  21.045    1265     3464.1      649.8   0.000   0.000   0.000   0.000    0.105
  21.061    1266     3462.5      651.3   0.000   0.000   0.000   0.000    0.104
  21.078    1267     3459.1      651.3   0.000   0.000   0.000   0.000    0.103
  21.095    1268     3454.7      651.9   0.000   0.000   0.000   0.000    0.106
  21.114    1269     3451.9      652.6   0.000   0.000   0.000   0.000    0.113
  21.130    1270     3448.7      653.7   0.000   0.000   0.000   0.000    0.093
  21.149    1271     3446.0      655.1   0.000   0.000   0.000   0.000    0.092
  21.165    1272     3443.2      656.6   0.000   0.000   0.000   0.000    0.141
  21.183    1273     3440.3      658.0   0.000   0.000   0.000   0.000    0.101
  21.199    1274     3435.5      657.1   0.000   0.000   0.000   0.000    0.099
  21.216    1275     3431.2      656.3   0.000   0.000   0.000   0.000    0.116
  21.233    1276     3427.3      655.5   0.000   0.000   0.000   0.000    0.106
  21.252    1277     3423.2      655.1   0.000   0.000   0.000   0.000    0.122
  21.269    1278     3418.7      654.7   0.000   0.000   0.000   0.000    0.116
  21.286    1279     3414.2      653.9   0.000   0.000   0.000   0.000    0.105
  21.306    1280     3410.1      653.3   0.000   0.000   0.000   0.000    0.105
  21.324    1281     3406.0      652.5   0.000   0.000   0.000   0.000    0.110
  21.340    1282     3401.2      651.8   0.000   0.000   0.000   0.000    0.101
  21.359    1283     3396.4      651.0   0.000   0.000   0.000   0.000    0.105
  21.375    1284     3391.5      650.4   0.000   0.000   0.000   0.000    0.105
  21.392    1285     3386.9      649.6   0.000   0.000   0.000   0.000    0.101
  21.410    1286     3382.3      648.5   0.000   0.000   0.000   0.000    0.102
  21.426    1287     3378.0      647.9   0.000   0.000   0.000   0.000    0.134
  21.443    1288     3372.8      647.3   0.323   0.323   0.000   0.000    0.111
  21.462    1289     3368.2      646.7   0.000   0.000   0.000   0.000    0.097
  21.481    1290     3363.7      646.4   0.000   0.000   0.000   0.000    0.092
  21.498    1291     3359.4      646.9   0.100   0.100   0.000   0.000    0.092
  21.518    1292     3355.1      647.5   0.000   0.000   0.000   0.000    0.143
  21.536    1293     3350.4      647.5   0.000   0.000   0.000   0.000    0.123
  21.554    1294     3346.1      647.1   0.000   0.000   0.000   0.000    0.112
  21.569    1295     3341.6      647.5   0.100   0.100   0.000   0.000    0.108
  21.586    1296     3337.6      647.9   0.000   0.000   0.000   0.000    0.105
  21.603    1297     3333.7      648.6   0.004   0.004   0.000   0.000    0.108
  21.621    1298     3329.6      649.6   0.000   0.000   0.000   0.000    0.103
  21.639    1299     3325.9      650.7   0.000   0.000   0.000   0.000    0.101
  21.657    1300     3322.0      651.7   0.000   0.000   0.000   0.000    0.132
  21.673    1301     3316.9      649.7   0.000   0.000   0.000   0.000    0.107
  21.690    1302     3313.0      650.2   0.000   0.000   0.000   0.000    0.144
  21.709    1303     3309.1      650.3   0.000   0.000   0.000   0.000    0.116
  21.726    1304     3305.0      650.8   0.000   0.000   0.000   0.000    0.105
  21.743    1305     3301.4      651.2   0.000   0.000   0.000   0.000    0.103
  21.761    1306     3297.9      651.6   0.000   0.000   0.000   0.000    0.102
  21.777    1307     3294.0      651.9   0.002   0.002   0.000   0.000    0.099
  21.793    1308     3290.6      652.7   0.000   0.000   0.000   0.000    0.105
  21.812    1309     3287.2      653.5   0.000   0.000   0.000   0.000    0.104
  21.830    1310     3283.6      654.4   0.000   0.000   0.000   0.000    0.092
  21.846    1311     3280.1      655.1   0.000   0.000   0.000   0.000    0.090
  21.864    1312     3276.5      655.9   0.000   0.000   0.000   0.000    0.124
  21.880    1313     3273.2      656.9   0.000   0.000   0.000   0.000    0.095
  21.897    1314     3269.8      658.4   0.000   0.000   0.000   0.000    0.103
  21.914    1315     3266.2      659.5   0.000   0.000   0.000   0.000    0.110
  21.933    1316     3263.0      661.0   0.000   0.000   0.000   0.000    0.104
  21.949    1317     3259.9      662.3   0.000   0.000   0.000   0.000    0.151
  21.966    1318     3256.8      663.4   0.000   0.000   0.000   0.000    0.120
  21.982    1319     3253.4      664.2   0.002   0.002   0.000   0.000    0.112
  22.000    1320     3250.4      665.2   0.033   0.033   0.000   0.000    0.106
  22.016    1321     3247.1      666.2   0.000   0.000   0.000   0.000    0.134
  22.033    1322     3244.0      667.4   0.000   0.000   0.000   0.000    0.097
  22.052    1323     3240.8      668.6   0.000   0.000   0.000   0.000    0.128
  22.070    1324     3237.6      669.7   0.000   0.000   0.000   0.000    0.094
  22.086    1325     3233.9      670.7   0.257   0.257   0.000   0.000    0.093
  22.103    1326     3230.5      671.7   0.001   0.001   0.000   0.000    0.091
  22.120    1327     3227.3      672.8   0.010   0.010   0.000   0.000    0.146
  22.136    1328     3223.9      674.0   0.000   0.000   0.000   0.000    0.105
  22.155    1329     3220.7      675.2   0.079   0.079   0.000   0.000    0.102
  22.171    1330     3217.8      677.0   0.000   0.000   0.000   0.000    0.106
  22.190    1331     3214.6      678.7   0.147   0.147   0.000   0.000    0.153
  22.211    1332     3211.9      680.4   0.002   0.002   0.000   0.000    0.119
  22.227    1333     3208.8      681.5   0.022   0.022   0.000   0.000    0.109
  22.246    1334     3205.5      682.8   0.047   0.047   0.000   0.000    0.128
  22.264    1335     3202.4      683.8   0.000   0.000   0.000   0.000    0.106
  22.280    1336     3199.2      684.8   0.027   0.027   0.000   0.000    0.103
  22.297    1337     3196.4      686.0   0.000   0.000   0.000   0.000    0.103
  22.314    1338     3193.6      687.1   0.000   0.000   0.000   0.000    0.100
  22.331    1339     3192.1      688.3   0.259   0.000   0.259   0.000    0.093
  22.348    1340     3189.2      689.4   0.000   0.000   0.000   0.000    0.130
  22.364    1341     3186.6      690.7   0.000   0.000   0.000   0.000    0.144
  22.381    1342     3184.1      691.8   0.000   0.000   0.000   0.000    0.099
  22.397    1343     3181.3      691.7   0.000   0.000   0.000   0.000    0.092
  22.415    1344     3177.9      691.2   0.000   0.000   0.000   0.000    0.116
  22.432    1345     3174.4      691.0   0.000   0.000   0.322   0.322    0.109
  22.449    1346     3171.6      690.9   0.000   0.000   0.000   0.000    0.117
  22.466    1347     3168.0      689.5   0.000   0.000   0.000   0.000    0.117
  22.483    1348     3165.1      689.5   0.000   0.000   0.023   0.023    0.107
  22.499    1349     3161.1      688.1   0.000   0.000   0.000   0.000    0.106
  22.516    1350     3157.6      687.0   0.000   0.000   0.000   0.000    0.105
  22.533    1351     3154.8      686.9   0.000   0.000   0.001   0.001    0.096
  22.549    1352     3151.0      685.3   0.000   0.000   0.000   0.000    0.092
  22.567    1353     3148.3      685.4   0.000   0.000   0.000   0.000    0.097
  22.583    1354     3145.4      685.3   0.000   0.000   0.000   0.000    0.124
  22.601    1355     3141.6      683.4   0.000   0.000   0.000   0.000    0.092
  22.618    1356     3138.6      683.4   0.000   0.000   0.000   0.000    0.110
  22.635    1357     3135.2      682.1   0.000   0.000   0.000   0.000    0.103
  22.651    1358     3133.4      683.7   0.254   0.000   0.254   0.000    0.101
  22.667    1359     3131.3      685.0   0.000   0.000   0.000   0.000    0.123
  22.684    1360     3129.5      686.3   0.000   0.000   0.000   0.000    0.106
  22.701    1361     3127.8      687.8   0.313   0.000   0.313   0.000    0.103
  22.718    1362     3125.2      688.0   0.000   0.000   0.000   0.000    0.101
  22.735    1363     3122.0      686.9   0.000   0.000   0.000   0.000    0.094
  22.753    1364     3119.8      687.0   0.000   0.000   0.000   0.000    0.094
  22.771    1365     3117.2      687.2   0.000   0.000   0.330   0.330    0.097
  22.789    1366     3115.3      687.8   0.000   0.000   0.000   0.000    0.094
  22.807    1367     3113.1      688.4   0.000   0.000   0.000   0.000    0.107
  22.825    1368     3110.4      688.7   0.000   0.000   0.178   0.178    0.106
  22.842    1369     3106.6      687.5   0.000   0.000   0.000   0.000    0.104
  22.859    1370     3103.0      686.7   0.000   0.000   0.000   0.000    0.104
  22.876    1371     3099.1      686.8   0.000   0.000   0.000   0.000    0.100
  22.892    1372     3096.1      688.4   0.000   0.000   0.000   0.000    0.101
  22.911    1373     3091.0      686.8   0.000   0.000   0.000   0.000    0.103
  22.929    1374     3088.2      685.8   0.000   0.000   0.000   0.000    0.107
  22.945    1375     3083.4      684.5   0.000   0.000   0.000   0.000    0.102
  22.962    1376     3079.3      684.5   0.000   0.000   0.001   0.001    0.105
  22.979    1377     3075.4      684.9   0.000   0.000   0.000   0.000    0.099
  22.996    1378     3071.0      684.9   0.000   0.000   0.000   0.000    0.126
  23.011    1379     3066.8      685.0   0.000   0.000   0.000   0.000    0.096
  23.028    1380     3064.1      685.7   0.000   0.000   0.006   0.006    0.091
  23.045    1381     3060.6      686.3   0.000   0.000   0.000   0.000    0.090
  23.062    1382     3056.4      685.9   0.000   0.000   0.000   0.000    0.090
  23.078    1383     3052.2      685.6   0.000   0.000   0.000   0.000    0.089
  23.094    1384     3048.9      686.7   0.000   0.000   0.000   0.000    0.088
  23.115    1385     3045.4      687.7   0.000   0.000   0.000   0.000    0.105
  23.131    1386     3039.7      686.5   0.327   0.327   0.000   0.000    0.098
  23.147    1387     3036.0      687.4   0.000   0.000   0.000   0.000    0.099
  23.163    1388     3032.7      688.4   0.000   0.000   0.000   0.000    0.100
  23.180    1389     3029.0      689.4   0.058   0.058   0.000   0.000    0.099
  23.197    1390     3025.5      690.3   0.000   0.000   0.000   0.000    0.100
  23.213    1391     3022.2      691.0   0.027   0.027   0.000   0.000    0.094
  23.233    1392     3018.5      691.9   0.191   0.191   0.000   0.000    0.090
  23.251    1393     3015.4      692.5   0.000   0.000   0.000   0.000    0.098
  23.268    1394     3012.3      693.5   0.000   0.000   0.000   0.000    0.144
  23.284    1395     3008.8      694.6   0.000   0.000   0.000   0.000    0.142
  23.300    1396     3005.8      695.7   0.000   0.000   0.000   0.000    0.100
  23.318    1397     3002.3      696.5   0.000   0.000   0.000   0.000    0.113
  23.335    1398     2998.8      697.3   0.004   0.004   0.000   0.000    0.108
  23.352    1399     2995.3      698.2   0.000   0.000   0.000   0.000    0.102
  23.371    1400     2990.6      699.6   0.333   0.333   0.000   0.000    0.105
  23.387    1401     2986.7      700.9   0.000   0.000   0.000   0.000    0.112
  23.405    1402     2982.3      701.5   0.000   0.000   0.000   0.000    0.106
  23.421    1403     2978.8      703.0   0.000   0.000   0.000   0.000    0.100
  23.437    1404     2975.2      703.8   0.000   0.000   0.000   0.000    0.094
  23.454    1405     2971.4      704.7   0.000   0.000   0.000   0.000    0.091
  23.472    1406     2968.0      705.7   0.000   0.000   0.000   0.000    0.102
  23.490    1407     2963.9      706.7   0.187   0.187   0.000   0.000    0.092
  23.507    1408     2959.3      708.2   0.331   0.331   0.000   0.000    0.096
  23.524    1409     2955.1      707.5   0.000   0.000   0.000   0.000    0.104
  23.541    1410     2950.9      708.5   0.231   0.231   0.000   0.000    0.100
  23.559    1411     2947.3      709.6   0.000   0.000   0.000   0.000    0.105
  23.577    1412     2943.0      711.1   0.331   0.331   0.000   0.000    0.099
  23.593    1413     2938.0      709.9   0.000   0.000   0.000   0.000    0.131
  23.610    1414     2934.4      710.7   0.107   0.107   0.000   0.000    0.116
  23.627    1415     2930.4      712.0   0.317   0.317   0.000   0.000    0.102
  23.644    1416     2926.4      711.3   0.000   0.000   0.000   0.000    0.103
  23.661    1417     2923.6      712.2   0.000   0.000   0.000   0.000    0.124
  23.677    1418     2920.3      713.2   0.158   0.158   0.000   0.000    0.105
  23.694    1419     2917.3      713.7   0.003   0.003   0.000   0.000    0.108
  23.711    1420     2915.3      714.8   0.000   0.000   0.000   0.000    0.110
  23.731    1421     2912.1      715.4   0.051   0.051   0.000   0.000    0.102
  23.748    1422     2909.9      716.2   0.000   0.000   0.000   0.000    0.115
  23.766    1423     2907.1      716.7   0.000   0.000   0.000   0.000    0.106
  23.782    1424     2904.8      717.2   0.000   0.000   0.000   0.000    0.106
  23.799    1425     2902.1      717.7   0.000   0.000   0.027   0.027    0.124
  23.817    1426     2899.4      718.0   0.000   0.000   0.000   0.000    0.103
  23.833    1427     2897.2      718.4   0.000   0.000   0.056   0.056    0.100
  23.850    1428     2894.7      718.9   0.000   0.000   0.221   0.221    0.092
  23.867    1429     2891.8      719.1   0.000   0.000   0.000   0.000    0.092
  23.887    1430     2888.8      719.4   0.000   0.000   0.000   0.000    0.098
  23.903    1431     2885.7      719.7   0.000   0.000   0.000   0.000    0.093
  23.921    1432     2882.9      720.1   0.000   0.000   0.000   0.000    0.114
  23.938    1433     2879.9      720.1   0.000   0.000   0.025   0.025    0.107
  23.955    1434     2875.2      720.9   0.286   0.286   0.000   0.000    0.110
  23.972    1435     2870.0      722.0   0.261   0.261   0.000   0.000    0.111
  23.989    1436     2864.9      722.6   0.000   0.000   0.000   0.000    0.104
  24.006    1437     2859.7      723.3   0.000   0.000   0.000   0.000    0.111
  24.022    1438     2854.7      724.0   0.000   0.000   0.000   0.000    0.102
  24.038    1439     2849.9      724.5   0.000   0.000   0.000   0.000    0.093
  24.055    1440     2845.0      725.9   0.256   0.256   0.000   0.000    0.095
  24.072    1441     2840.6      726.7   0.054   0.054   0.000   0.000    0.094
  24.089    1442     2837.0      727.5   0.000   0.000   0.000   0.000    0.093
  24.106    1443     2832.6      728.2   0.000   0.000   0.000   0.000    0.092
  24.125    1444     2828.2      728.7   0.000   0.000   0.000   0.000    0.106
  24.142    1445     2824.0      729.5   0.062   0.062   0.000   0.000    0.101
  24.159    1446     2821.4      730.4   0.000   0.000   0.000   0.000    0.106
  24.177    1447     2818.6      731.5   0.000   0.000   0.000   0.000    0.102
  24.197    1448     2817.0      732.9   0.000   0.000   0.000   0.000    0.101
  24.213    1449     2813.5      733.5   0.026   0.026   0.000   0.000    0.103
  24.230    1450     2811.8      734.7   0.000   0.000   0.000   0.000    0.101
  24.247    1451     2809.0      735.2   0.000   0.000   0.000   0.000    0.112
  24.264    1452     2806.4      736.1   0.000   0.000   0.000   0.000    0.106
  24.280    1453     2804.7      737.1   0.000   0.000   0.000   0.000    0.107
  24.297    1454     2802.0      738.0   0.000   0.000   0.000   0.000    0.119
  24.313    1455     2799.9      739.1   0.000   0.000   0.000   0.000    0.104
  24.330    1456     2797.9      740.0   0.003   0.000   0.003   0.000    0.100
  24.347    1457     2795.9      741.2   0.000   0.000   0.000   0.000    0.095
  24.366    1458     2793.8      742.3   0.000   0.000   0.000   0.000    0.097
  24.382    1459     2791.9      743.5   0.000   0.000   0.000   0.000    0.093
  24.399    1460     2789.0      744.5   0.000   0.000   0.000   0.000    0.102
  24.416    1461     2787.2      746.3   0.000   0.000   0.000   0.000    0.121
  24.433    1462     2784.0      747.0   0.000   0.000   0.000   0.000    0.105
  24.450    1463     2782.3      748.1   0.000   0.000   0.000   0.000    0.102
  24.467    1464     2780.5      749.4   0.000   0.000   0.000   0.000    0.103
  24.484    1465     2779.0      750.6   0.000   0.000   0.000   0.000    0.112
  24.501    1466     2776.7      751.5   0.000   0.000   0.000   0.000    0.105
  24.517    1467     2773.9      752.3   0.000   0.000   0.000   0.000    0.103
  24.534    1468     2771.4      753.2   0.000   0.000   0.000   0.000    0.095
  24.550    1469     2770.3      754.4   0.000   0.000   0.000   0.000    0.095
  24.571    1470     2767.8      755.0   0.000   0.000   0.000   0.000    0.094
  24.587    1471     2765.3      755.5   0.000   0.000   0.000   0.000    0.094
  24.604    1472     2762.6      756.4   0.000   0.000   0.000   0.000    0.094
  24.622    1473     2759.0      756.6   0.000   0.000   0.000   0.000    0.110
  24.639    1474     2756.7      756.9   0.000   0.000   0.000   0.000    0.102
  24.657    1475     2752.7      757.1   0.000   0.000   0.000   0.000    0.099
  24.673    1476     2748.9      757.0   0.000   0.000   0.000   0.000    0.120
  24.690    1477     2746.0      757.5   0.000   0.000   0.000   0.000    0.104
  24.707    1478     2743.0      758.0   0.000   0.000   0.000   0.000    0.103
  24.723    1479     2740.2      758.3   0.001   0.001   0.000   0.000    0.100
  24.740    1480     2738.7      759.2   0.000   0.000   0.000   0.000    0.093
  24.757    1481     2735.7      759.8   0.000   0.000   0.000   0.000    0.088
  24.774    1482     2733.2      760.7   0.000   0.000   0.000   0.000    0.091
  24.791    1483     2732.2      762.2   0.006   0.000   0.000   0.006    0.091
  24.807    1484     2730.9      763.7   0.000   0.000   0.000   0.000    0.090
  24.827    1485     2729.5      765.3   0.000   0.000   0.000   0.000    0.109
  24.843    1486     2728.8      766.6   0.000   0.000   0.000   0.000    0.099
  24.860    1487     2727.8      768.1   0.034   0.000   0.000   0.034    0.109
  24.877    1488     2726.4      769.2   0.000   0.000   0.000   0.000    0.103
  24.894    1489     2725.7      770.1   0.000   0.000   0.000   0.000    0.101
  24.911    1490     2725.4      770.9   0.000   0.000   0.000   0.000    0.108
  24.928    1491     2725.0      771.8   0.000   0.000   0.028   0.028    0.106
  24.946    1492     2724.3      772.4   0.000   0.000   0.000   0.000    0.103
  24.962    1493     2722.3      773.3   0.000   0.000   0.000   0.000    0.108
  24.979    1494     2721.6      773.7   0.010   0.000   0.010   0.000    0.104
  24.996    1495     2720.8      774.0   0.028   0.000   0.028   0.000    0.104
  25.013    1496     2719.5      774.2   0.000   0.000   0.000   0.000    0.105
  25.030    1497     2717.3      774.9   0.000   0.000   0.000   0.000    0.102
  25.047    1498     2716.2      775.0   0.043   0.000   0.000   0.043    0.099
  25.065    1499     2712.9      775.6   0.000   0.000   0.000   0.000    0.101
  25.081    1500     2711.6      775.6   0.008   0.000   0.000   0.008    0.102
  25.098    1501     2709.5      776.1   0.000   0.000   0.000   0.000    0.100
  25.115    1502     2706.9      776.4   0.000   0.000   0.000   0.000    0.102
  25.132    1503     2703.7      776.9   0.000   0.000   0.000   0.000    0.102
  25.149    1504     2701.1      777.2   0.000   0.000   0.000   0.000    0.101
  25.166    1505     2697.6      777.6   0.000   0.000   0.000   0.000    0.098
  25.183    1506     2695.2      777.8   0.000   0.000   0.001   0.001    0.100
  25.199    1507     2691.5      778.5   0.000   0.000   0.000   0.000    0.151
  25.215    1508     2689.1      778.8   0.000   0.000   0.000   0.000    0.108
  25.231    1509     2686.3      778.9   0.000   0.000   0.000   0.000    0.098
  25.248    1510     2682.9      779.3   0.000   0.000   0.000   0.000    0.105
  25.265    1511     2679.3      779.8   0.000   0.000   0.000   0.000    0.106
  25.284    1512     2675.8      780.0   0.000   0.000   0.000   0.000    0.092
  25.300    1513     2672.0      780.2   0.000   0.000   0.000   0.000    0.090
  25.321    1514     2668.1      780.8   0.000   0.000   0.000   0.000    0.190
  25.335    1515     2664.4      781.4   0.000   0.000   0.000   0.000    0.164
  25.351    1516     2660.9      781.9   0.000   0.000   0.000   0.000    0.114
  25.370    1517     2657.2      782.4   0.000   0.000   0.000   0.000    0.118
  25.388    1518     2654.7      782.7   0.000   0.000   0.000   0.000    0.110
  25.406    1519     2650.9      783.3   0.000   0.000   0.000   0.000    0.105
  25.421    1520     2647.0      784.2   0.000   0.000   0.000   0.000    0.135
  25.438    1521     2644.4      784.4   0.000   0.000   0.000   0.000    0.105
  25.455    1522     2640.5      784.9   0.000   0.000   0.000   0.000    0.105
  25.471    1523     2637.9      785.1   0.000   0.000   0.000   0.000    0.103
  25.488    1524     2634.0      786.1   0.000   0.000   0.000   0.000    0.100
  25.505    1525     2631.4      786.4   0.000   0.000   0.000   0.000    0.096
  25.523    1526     2627.4      787.1   0.000   0.000   0.000   0.000    0.123
  25.540    1527     2624.7      787.6   0.000   0.000   0.000   0.000    0.108
  25.557    1528     2622.2      788.3   0.000   0.000   0.000   0.000    0.104
  25.575    1529     2619.4      788.9   0.000   0.000   0.000   0.000    0.113
  25.592    1530     2616.9      789.5   0.000   0.000   0.000   0.000    0.101
  25.610    1531     2614.3      790.0   0.000   0.000   0.000   0.000    0.106
  25.627    1532     2610.5      790.5   0.000   0.000   0.000   0.000    0.107
  25.643    1533     2609.2      790.5   0.000   0.000   0.000   0.000    0.097
  25.660    1534     2607.9      790.4   0.007   0.000   0.000   0.007    0.114
  25.677    1535     2606.8      790.3   0.032   0.000   0.000   0.032    0.107
  25.694    1536     2605.5      790.4   0.166   0.000   0.000   0.166    0.097
  25.711    1537     2604.3      790.7   0.247   0.000   0.000   0.247    0.092
  25.728    1538     2603.2      790.5   0.011   0.000   0.000   0.011    0.113
  25.745    1539     2600.7      790.7   0.000   0.000   0.004   0.004    0.105
  25.762    1540     2599.7      790.7   0.002   0.000   0.000   0.002    0.116
  25.779    1541     2598.5      790.7   0.060   0.000   0.000   0.060    0.107
  25.798    1542     2596.9      790.7   0.000   0.000   0.000   0.000    0.107
  25.815    1543     2595.8      790.8   0.000   0.000   0.000   0.000    0.111
  25.837    1544     2594.8      790.8   0.000   0.000   0.000   0.000    0.105
  25.856    1545     2593.6      790.8   0.000   0.000   0.000   0.000    0.102
  25.874    1546     2591.1      790.5   0.273   0.273   0.000   0.000    0.103
  25.891    1547     2587.7      790.5   0.166   0.166   0.000   0.000    0.102
  25.909    1548     2584.4      790.5   0.013   0.013   0.000   0.000    0.102
  25.927    1549     2581.9      790.3   0.000   0.000   0.000   0.000    0.110
  25.943    1550     2577.4      790.6   0.000   0.000   0.000   0.000    0.105
  25.960    1551     2574.0      790.7   0.000   0.000   0.000   0.000    0.105
  25.977    1552     2571.6      790.6   0.004   0.004   0.000   0.000    0.111
  25.996    1553     2567.8      791.1   0.326   0.326   0.000   0.000    0.109
  26.015    1554     2564.4      791.5   0.000   0.000   0.000   0.000    0.162
  26.031    1555     2559.9      792.2   0.195   0.195   0.000   0.000    0.111
  26.048    1556     2557.8      792.4   0.000   0.000   0.000   0.000    0.104
  26.065    1557     2555.4      792.6   0.000   0.000   0.000   0.000    0.105
  26.082    1558     2552.1      793.4   0.000   0.000   0.000   0.000    0.103
  26.101    1559     2547.5      794.4   0.242   0.242   0.000   0.000    0.100
  26.117    1560     2543.5      795.7   0.000   0.000   0.000   0.000    0.106
  26.135    1561     2539.3      796.5   0.001   0.001   0.000   0.000    0.099
  26.151    1562     2535.2      797.3   0.000   0.000   0.000   0.000    0.101
  26.168    1563     2533.1      797.4   0.008   0.008   0.008   0.008    0.105
  26.185    1564     2528.4      795.9   0.000   0.000   0.000   0.000    0.099
  26.202    1565     2525.3      796.6   0.000   0.000   0.000   0.000    0.099
  26.221    1566     2522.2      797.2   0.000   0.000   0.000   0.000    0.105
  26.238    1567     2519.3      797.6   0.000   0.000   0.000   0.000    0.099
  26.256    1568     2516.4      798.2   0.000   0.000   0.000   0.000    0.115
