timestamp,d0,d1,d2,d3,v_mm_s,gz
1785389960.83514,5666,6435,4887,3987,192.03,-88.37
1785389960.88551,5713,6416,4869,4015,192.03,-88.44
1785389960.92991,5694,6416,4869,3996,192.03,-88.56
1785389960.97087,5675,6445,4897,4006,194.74,-88.62
1785389961.01198,5666,6426,4859,3977,192.03,-88.69
1785389961.05379,5666,6398,4897,4006,197.44,-88.69
1785389961.09308,5666,6388,4887,4043,194.74,-88.69
1785389961.13355,5694,6370,4906,4043,194.74,-88.69
1785389961.17462,5647,6360,4897,4024,194.74,-88.62
1785389961.21632,5600,6332,4944,4071,192.03,-88.56
1785389961.25754,5647,6370,4934,4034,197.44,-88.5
1785389961.29928,5600,6323,4981,4081,192.03,-88.5
1785389961.33893,5628,6351,4981,4118,192.03,-88.5
1785389961.37956,5563,6398,4953,4081,192.03,-88.56
1785389961.41946,5572,6323,4972,4090,192.03,-88.62
1785389961.46131,5572,6266,4981,4118,192.03,-88.75
1785389961.50148,5572,6294,5028,4099,189.33,-88.81
1785389961.54057,5572,6313,5019,4099,189.33,-88.81
1785389961.58235,5544,6313,5019,4099,194.74,-88.81
1785389961.62402,5535,6276,4981,4137,194.74,-88.75
1785389961.66757,5516,6313,5056,4146,190.92,-88.69
1785389961.71191,5525,6276,5019,4165,195.95,-88.69
1785389961.75431,5497,6266,4991,4137,197.44,-88.69
1785389961.79814,5488,6323,5075,4137,194.74,-88.62
1785389961.83951,5516,6341,5094,4174,194.74,-88.62
1785389961.88784,5506,6257,5009,4137,190.92,-88.56
1785389961.93882,5516,6238,5075,4156,189.33,-88.56
1785389961.98887,5460,6266,5075,4184,192.03,-88.62
1785389962.03431,5488,6201,5075,4156,193.19,-88.62
1785389962.07574,5450,6229,5112,4156,190.92,-88.62
1785389962.11844,5441,6238,5103,4268,193.19,-88.69
1785389962.15962,5431,6210,5075,4231,194.74,-88.62
1785389962.20465,5441,6266,5056,4212,190.92,-88.62
1785389962.24749,5403,6163,5084,4184,195.95,-88.62
1785389962.29605,5422,6201,5122,4240,197.44,-88.56
1785389962.34293,5413,6201,5075,4184,197.44,-88.56
1785389962.38852,5413,6163,5084,4203,190.92,-88.56
1785389962.43039,5413,6163,5103,4306,190.43,-88.56
1785389962.47284,5356,6163,5122,4268,192.03,-88.56
1785389962.51448,5356,6173,5075,4306,186.62,-88.62
1785389962.55695,5366,6135,5150,4287,188.27,-88.75
1785389962.59841,5338,6126,5131,4343,194.74,-88.81
1785389962.63819,5338,6088,5103,4268,194.74,-88.81
1785389962.68035,5366,6107,5141,4287,194.74,-88.81
1785389962.7216,5366,6107,5141,4353,200.15,-88.81
1785389962.76194,5347,6097,5206,4325,194.74,-88.75
1785389962.80652,5309,6069,5122,4390,197.44,-88.75
1785389962.85213,5291,6041,5206,4353,198.71,-88.75
1785389962.89682,5291,6107,5159,4353,194.74,-88.69
1785389962.93711,5291,6069,5169,4390,194.74,-88.69
1785389962.98006,5272,6107,5188,4437,193.57,-88.62
1785389963.02633,5263,6079,5169,4437,195.95,-88.56
1785389963.07245,5263,5994,5159,4353,190.92,-88.62
1785389963.11834,5263,6041,5159,4362,193.19,-88.62
1785389963.16468,5216,6032,5188,4409,192.03,-88.62
1785389963.21065,5234,6051,5225,4456,192.03,-88.69
1785389963.25574,5216,6032,5253,4409,185.62,-88.62
1785389963.30346,5263,6032,5244,4446,186.62,-88.62
1785389963.34922,5234,6041,5234,4493,189.33,-88.62
1785389963.39445,5234,6051,5263,4522,189.33,-88.62
1785389963.44627,5253,6088,5263,4465,182.96,-88.56
1785389963.48573,5206,6079,5253,4475,182.96,-88.56
1785389963.53272,5216,6051,5281,4456,183.92,-88.62
1785389963.58612,5206,6032,5281,4465,181.21,-88.75
1785389963.64132,5197,6013,5263,4503,183.92,-88.87
1785389963.69636,5216,6032,5263,4522,182.15,-89
1785389963.75141,5159,6013,5253,4550,180.31,-89.06
1785389963.8119,5197,6013,5319,4503,183.92,-89.06
1785389963.86624,5197,6013,5291,4531,189.33,-89
1785389963.91902,5159,5957,5356,4540,186.62,-89
1785389963.97301,5159,6022,5319,4531,189.33,-88.87
1785389964.03344,5169,6022,5309,4540,192.03,-88.87
1785389964.0919,5084,5957,5319,4550,189.33,-88.81
1785389964.1474,5084,5947,5375,4550,192.03,-88.87
1785389964.20205,5178,5919,5366,4550,193.19,-88.87
1785389964.2579,5075,5938,5338,4597,190.92,-88.94
1785389964.3146,5122,5938,5375,4587,186.62,-89
1785389964.36465,5047,5910,5366,4587,189.33,-89.06
1785389964.40786,5075,5891,5375,4587,192.03,-89.12
1785389964.45094,5056,5938,5366,4643,192.03,-89.12
1785389964.49222,5019,5891,5394,4615,192.03,-89.12
1785389964.59541,5056,5900,5450,4709,188.27,-89.06
1785389964.64908,4991,5844,5431,4709,190.92,-89.06
1785389964.70164,4981,5919,5441,4718,189.33,-89.06
1785389964.7543,4972,5882,5403,4718,198.71,-89.12
1785389964.79333,4962,5844,5431,4737,198.71,-89.12
1785389964.83498,4934,5854,5413,4718,190.92,-89.19
1785389964.87557,5019,5854,5441,4775,200.15,-89.25
1785389964.91636,4981,5854,5441,4756,194.74,-89.19
1785389964.95678,4934,5807,5506,4747,197.44,-89.25
1785389964.99874,4944,5779,5506,4784,194.74,-89.25
1785389965.03838,4972,5854,5516,4822,194.74,-89.25
1785389965.08195,4897,5788,5516,4803,197.44,-89.25
1785389965.12559,4915,5788,5525,4831,201.47,-89.19
1785389965.16893,4887,5797,5535,4812,194.74,-89.12
1785389965.21172,4897,5807,5525,4822,196.22,-89.12
1785389965.25741,4906,5816,5535,4794,192.03,-89.12
1785389965.30531,4869,5788,5535,4812,198.71,-89.19
1785389965.35404,4859,5816,5535,4850,188.27,-89.25
1785389965.39873,4840,5732,5572,4859,197.44,-89.37
1785389965.43925,4850,5788,5544,4897,197.44,-89.37
1785389965.48535,4859,5732,5582,4878,192.03,-89.44
1785389965.53134,4869,5760,5582,4887,197.44,-89.5
1785389965.57667,4850,5732,5619,4887,192.03,-89.5
1785389965.62149,4794,5732,5619,4897,197.44,-89.5
1785389965.66759,4906,5685,5619,4944,197.44,-89.5
1785389965.71384,4794,5732,5647,4944,194.74,-89.56
1785389965.75815,4765,5741,5666,4944,194.74,-89.62
1785389965.80493,4822,5713,5675,4944,192.03,-89.69
1785389965.85082,4831,5741,5685,4915,198.71,-89.75
1785389965.89657,4794,5685,5657,4981,193.57,-89.87
1785389965.94015,4784,5713,5685,4944,192.03,-89.87
1785389965.97978,4784,5713,5666,4944,192.03,-89.87
1785389966.02437,4728,5713,5675,4991,200.15,-89.87
1785389966.07017,4747,5703,5675,5066,200.15,-89.87
1785389966.11646,4747,5619,5703,4991,194.74,-89.81
1785389966.16122,4728,5628,5713,5000,197.44,-89.75
1785389966.20732,4728,5647,5694,5000,197.44,-89.69
1785389966.25574,4765,5619,5675,5000,194.74,-89.62
1785389966.30094,4728,5638,5666,5009,194.74,-89.62
1785389966.34692,4690,5628,5694,5009,194.74,-89.69
1785389966.3919,4672,5619,5732,5019,194.74,-89.69
1785389966.43607,4737,5666,5685,5009,197.44,-89.75
1785389966.48355,4728,5638,5732,5056,189.33,-89.81
1785389966.52999,4728,5610,5732,5075,213.67,-89.94
1785389966.5742,4700,5582,5722,5056,194.74,-89.94
1785389966.62008,4606,5535,5732,5084,194.74,-89.94
1785389966.66914,4578,5619,5750,5169,197.44,-89.87
1785389966.71231,4597,5563,5760,5169,193.19,-89.81
1785389966.75534,4625,5544,5779,5094,188.27,-89.75
1785389966.80302,4597,5591,5788,5159,197.44,-89.75
1785389966.84907,4597,5544,5769,5197,197.44,-89.69
1785389966.89169,4597,5553,5760,5178,197.44,-89.69
1785389966.9379,4615,5525,5797,5206,202.85,-89.75
1785389966.98361,4625,5553,5825,5234,205.56,-89.81
1785389967.02987,4625,5516,5825,5234,189.33,-89.75
1785389967.076,4597,5544,5835,5206,194.74,-89.69
1785389967.12014,4587,5563,5854,5206,192.03,-89.69
1785389967.16694,4568,5525,5825,5244,194.74,-89.69
1785389967.21291,4531,5525,5900,5281,194.74,-89.62
1785389967.25855,4522,5544,5844,5253,192.03,-89.56
1785389967.30609,4568,5488,5844,5206,194.74,-89.44
1785389967.35293,4568,5506,5854,5338,192.03,-89.37
1785389967.39879,4484,5506,5900,5394,194.74,-89.31
1785389967.44303,4465,5431,5910,5469,194.74,-89.31
1785389967.48899,4512,5469,5900,5375,194.74,-89.31
1785389967.5323,4512,5469,5900,5375,197.44,-89.31
1785389967.57974,4475,5469,5976,5441,192.03,-89.31
1785389967.62244,4475,5488,5910,5403,197.44,-89.31
1785389967.66639,4503,5535,5919,5356,194.74,-89.31
1785389967.7113,4465,5506,5957,5441,194.74,-89.31
1785389967.75974,4456,5469,5966,5431,186.62,-89.25
1785389967.80523,4446,5441,5929,5403,192.03,-89.12
1785389967.85007,4400,5431,5957,5478,192.03,-89.12
1785389967.89141,4437,5394,5957,5422,192.03,-89.12
1785389967.93457,4437,5431,5966,5488,192.03,-89.06
1785389967.97616,4428,5394,5966,5422,192.03,-89.06
1785389968.01952,4409,5441,5966,5506,188.27,-89.12
1785389968.06602,4409,5356,5966,5422,190.43,-89.12
1785389968.1075,4334,5394,5976,5385,189.33,-89.19
1785389968.14904,4334,5385,5976,5385,192.03,-89.19
1785389968.18256,4334,5385,5976,5385,192.03,-89.19
1785389968.22144,4334,5385,5976,5385,194.74,-89.25
1785389968.25879,4334,5385,5976,5385,194.74,-89.25
1785389968.29404,4334,5385,5976,5385,192.03,-89.25
1785389968.3294,4334,5385,5976,5385,192.03,-89.25
1785389968.36725,4334,5385,5976,5385,200.15,-89.19
1785389968.40386,4334,5385,5976,5385,188.27,-89.12
1785389968.43847,4334,5385,5976,5385,188.27,-89.12
1785389968.47477,4334,5385,5976,5385,193.19,-89.06
1785389968.51299,4334,5385,5976,5385,192.03,-89.06
1785389968.55152,4334,5385,5976,5385,188.27,-89
1785389968.58801,4334,5385,5976,5385,188.27,-89
1785389968.62501,4334,5385,5976,5385,193.19,-89.06
1785389968.66227,4334,5385,5976,5385,192.03,-89.12
1785389968.70112,4334,5385,5976,5385,188.27,-89.19
1785389968.73711,4334,5385,5976,5385,188.27,-89.19
1785389968.77221,4334,5385,5976,5385,190.43,-89.31
1785389968.8095,4334,5385,5976,5385,190.92,-89.37
1785389968.8463,4334,5385,5976,5385,190.43,-89.37
1785389968.88407,4334,5385,5976,5385,190.43,-89.37
1785389968.92439,4334,5385,5976,5385,188.27,-89.37
1785389968.96633,4334,5385,5976,5385,195.95,-89.37
1785389969.00872,4334,5385,5976,5385,189.33,-89.44
1785389969.04564,4334,5385,5976,5385,185.62,-89.5
1785389969.08187,4334,5385,5976,5385,185.62,-89.5
1785389969.12032,4334,5385,5976,5385,190.43,-89.56
1785389969.15669,4334,5385,5976,5385,189.33,-89.56
1785389969.19412,4334,5385,5976,5385,189.33,-89.56
1785389969.22954,4334,5385,5976,5385,189.33,-89.56
1785389969.26579,4334,5385,5976,5385,183.92,-89.56
