timestamp,d0,d1,d2,d3,v_mm_s,gz
1784776564.297127,4212,5619,6041,5657,167.6900,-0.0600
1784776564.348458,4193,5591,6107,5619,170.4000,0.7500
1784776564.400181,4156,5544,6135,5666,162.2800,-2.0600
1784776564.451469,4165,5600,6097,5600,171.1100,0.8100
1784776564.503204,4137,5591,6135,5572,164.4000,0.6300
1784776564.555046,4174,5553,6069,5591,175.8000,-1.8100
1784776564.606463,4137,5582,6079,5628,178.5100,0.6300
1784776564.658288,4193,5535,6041,5647,186.6200,0.3700
1784776564.709486,4071,5497,6088,5553,178.5100,-0.0600
1784776564.761171,4099,5525,6107,5619,182.1500,0.1900
1784776564.812335,4090,5535,6097,5647,175.8000,0.0000
1784776564.864223,4043,5469,6107,5619,178.5100,-0.5600
1784776564.916060,4052,5478,6144,5666,178.5100,1.3100
1784776564.967513,4062,5506,6135,5722,169.7100,-0.6900
1784776565.019129,4052,5469,6107,5769,175.8000,0.5600
1784776565.070439,4043,5450,6182,5694,175.8000,-0.4400
1784776565.122168,4024,5431,6201,5694,178.5100,-0.3700
1784776565.173357,3996,5488,6135,5713,182.1500,-1.3700
1784776565.225222,3987,5469,6182,5685,172.3600,-0.1900
1784776565.276504,3959,5516,6248,5666,178.5100,0.0600
1784776565.328732,3959,5469,6163,5666,182.1500,-2.4400
1784776565.379536,3968,5460,6201,5619,181.2100,-0.3700
1784776565.431375,3959,5441,6257,5657,185.6200,-2.0000
1784776565.483190,3959,5441,6229,5732,183.9200,1.1200
1784776565.534319,3893,5441,6248,5741,183.9200,1.3100
1784776565.586214,3893,5460,6276,5779,183.9200,0.3100
1784776565.637542,3959,5403,6248,5750,186.6200,0.9400
1784776565.689263,3921,5366,6257,5750,183.9200,1.1900
1784776565.740555,3893,5403,6257,5750,181.2100,1.8100
1784776565.792292,3940,5431,6276,5750,178.5100,0.8100
1784776565.844203,3940,5394,6257,5779,181.2100,1.5000
1784776565.895461,3931,5366,6257,5779,178.5100,-0.2500
1784776565.947209,3837,5366,6323,5760,175.0100,-1.6900
1784776565.998575,3902,5385,6370,5825,182.1500,1.4400
1784776566.050236,3874,5385,6370,5797,180.3100,-0.2500
1784776566.101582,3902,5385,6370,5797,182.1500,1.5000
1784776566.153296,3902,5385,6370,5797,181.2100,0.2500
1784776566.204576,3884,5385,6360,5825,183.9200,0.7500
1784776566.256324,3874,5450,6360,5825,177.6600,1.3100
1784776566.308161,3884,5450,6360,5825,178.5100,-0.6900
1784776566.359593,3818,5338,6360,5966,182.1500,1.5000
1784776566.411258,3874,5338,6360,5863,178.5100,-1.6900
1784776566.462594,3837,5338,6351,5854,175.0100,0.4400
1784776566.514290,3855,5300,6388,5854,179.3900,-2.2500
1784776566.565451,3865,5300,6388,5835,178.5100,-0.6900
1784776566.617362,3846,5309,6435,5919,178.5100,-1.8100
1784776566.668594,3752,5272,6398,5863,181.2100,0.8800
1784776566.720608,3771,5272,6388,5929,175.8000,-1.3700
1784776566.772264,3762,5291,6416,5882,177.6600,0.3700
1784776566.823621,3752,5225,6435,5900,175.8000,-1.6300
1784776566.875302,3790,5281,6426,5919,176.6300,1.7500
1784776566.926463,3771,5281,6473,5863,175.8000,-2.4400
1784776566.978344,3724,5244,6445,5910,170.4000,0.1200
1784776567.029619,3734,5300,6426,5910,175.8000,-0.9400
1784776567.081657,3752,5253,6435,5910,175.0100,-1.0000
1784776567.133266,3771,5272,6426,5957,176.6300,0.2500
1784776567.184412,3743,5309,6426,5957,178.5100,-1.3100
1784776567.236295,3743,5216,6501,5966,173.1000,0.7500
1784776567.287665,3724,5263,6520,6032,169.7100,-1.3100
1784776567.339340,3762,5169,6482,6004,173.1000,1.2500
1784776567.390699,3668,5225,6491,5994,175.8000,-0.1200
